gender,loyalty_points,loyalty_tier,registered_on_weekend,loyalty_points_per_year
1.0,3780.0,4.0,0.0,658.54
1.0,3961.0,4.0,1.0,667.96
0.0,4715.0,4.0,0.0,1446.32
0.0,1232.0,4.0,0.0,861.54
1.0,2443.0,4.0,0.0,636.2
0.0,822.0,3.0,0.0,520.25
0.0,4943.0,4.0,0.0,3168.59
0.0,2973.0,4.0,0.0,746.98
1.0,670.0,3.0,0.0,220.39
1.0,4411.0,4.0,0.0,1526.3
0.0,2950.0,4.0,0.0,3687.5
1.0,4343.0,4.0,1.0,788.2
0.0,3815.0,4.0,1.0,697.44
1.0,1616.0,4.0,0.0,492.68
0.0,2759.0,4.0,0.0,2531.19
0.0,1165.0,4.0,1.0,697.6
0.0,421.0,2.0,0.0,124.19
0.0,2006.0,4.0,0.0,686.99
0.0,4046.0,4.0,1.0,824.03
1.0,4053.0,4.0,0.0,-22516.67
1.0,173.0,2.0,0.0,35.45
0.0,4233.0,4.0,0.0,1032.44
1.0,3473.0,4.0,0.0,1120.32
0.0,1471.0,4.0,0.0,373.35
0.0,1491.0,4.0,0.0,987.42
1.0,881.0,3.0,0.0,-88100.0
0.0,4847.0,4.0,1.0,10097.92
0.0,2212.0,4.0,0.0,522.93
1.0,970.0,3.0,1.0,267.22
0.0,1054.0,4.0,0.0,318.43
1.0,215.0,2.0,0.0,45.26
1.0,1841.0,4.0,0.0,356.09
0.0,4670.0,4.0,1.0,856.88
1.0,1625.0,4.0,0.0,330.28
0.0,1292.0,4.0,1.0,294.31
1.0,1368.0,4.0,0.0,526.15
0.0,2295.0,4.0,1.0,381.86
0.0,4085.0,4.0,0.0,769.3
0.0,4790.0,4.0,1.0,1496.88
0.0,1897.0,4.0,1.0,392.75
0.0,4682.0,4.0,0.0,1608.93
1.0,2199.0,4.0,0.0,459.08
1.0,2038.0,4.0,0.0,1617.46
0.0,4788.0,4.0,0.0,3800.0
1.0,1183.0,4.0,0.0,59150.0
0.0,287.0,2.0,0.0,139.32
0.0,1911.0,4.0,0.0,1172.39
0.0,514.0,3.0,0.0,89.55
0.0,4739.0,4.0,0.0,1323.74
1.0,247.0,2.0,0.0,42.15
0.0,4424.0,4.0,0.0,442400.0
1.0,2145.0,4.0,0.0,1324.07
1.0,322.0,2.0,1.0,-10733.33
0.0,2734.0,4.0,0.0,702.83
1.0,1054.0,4.0,0.0,2066.67
1.0,3895.0,4.0,1.0,14425.93
0.0,2342.0,4.0,0.0,431.31
0.0,2301.0,4.0,1.0,483.4
0.0,1138.0,4.0,0.0,-4947.83
0.0,1093.0,4.0,0.0,198.37
0.0,3444.0,4.0,0.0,1083.02
0.0,935.0,3.0,1.0,3740.0
1.0,1694.0,4.0,1.0,2455.07
1.0,3594.0,4.0,0.0,651.09
0.0,4842.0,4.0,0.0,2675.14
0.0,3237.0,4.0,0.0,1147.87
1.0,2603.0,4.0,0.0,5312.24
1.0,3350.0,4.0,0.0,1268.94
0.0,2760.0,4.0,0.0,913.91
0.0,3380.0,4.0,0.0,1751.3
1.0,4014.0,4.0,0.0,3430.77
1.0,4333.0,4.0,0.0,1024.35
1.0,4767.0,4.0,0.0,-47670.0
0.0,100.0,1.0,0.0,19.38
1.0,336.0,2.0,0.0,81.16
1.0,2313.0,4.0,0.0,553.35
1.0,3827.0,4.0,0.0,1427.99
0.0,4473.0,4.0,1.0,1099.02
1.0,3178.0,4.0,1.0,784.69
1.0,1562.0,4.0,0.0,305.68
1.0,3091.0,4.0,0.0,928.23
0.0,2287.0,4.0,0.0,666.76
0.0,2269.0,4.0,1.0,382.63
0.0,1660.0,4.0,0.0,18444.44
1.0,2870.0,4.0,1.0,608.05
1.0,238.0,2.0,1.0,102.59
0.0,4685.0,4.0,1.0,856.49
0.0,2328.0,4.0,0.0,598.46
1.0,401.0,2.0,1.0,102.82
1.0,1817.0,4.0,1.0,-20188.89
1.0,1367.0,4.0,0.0,813.69
1.0,3040.0,4.0,1.0,1105.45
1.0,1897.0,4.0,1.0,327.07
1.0,280.0,2.0,0.0,74.67
1.0,1313.0,4.0,0.0,251.53
1.0,4953.0,4.0,1.0,2303.72
0.0,393.0,2.0,0.0,101.29
0.0,387.0,2.0,0.0,361.68
1.0,2741.0,4.0,1.0,910.63
0.0,4235.0,4.0,0.0,815.99
1.0,653.0,3.0,0.0,142.58
0.0,508.0,3.0,0.0,164.4
0.0,2115.0,4.0,1.0,400.57
0.0,4036.0,4.0,1.0,802.39
1.0,363.0,2.0,1.0,82.88
1.0,3421.0,4.0,1.0,21381.25
0.0,3253.0,4.0,0.0,679.12
1.0,819.0,3.0,0.0,252.78
0.0,631.0,3.0,1.0,-2337.04
1.0,2512.0,4.0,1.0,707.61
1.0,2788.0,4.0,0.0,4100.0
1.0,2387.0,4.0,0.0,6120.51
0.0,4.0,1.0,0.0,0.67
0.0,3785.0,4.0,0.0,7724.49
1.0,1868.0,4.0,0.0,455.61
0.0,3252.0,4.0,0.0,1711.58
0.0,3945.0,4.0,1.0,842.95
0.0,436.0,2.0,0.0,93.36
0.0,1291.0,4.0,0.0,216.61
0.0,820.0,3.0,1.0,-16400.0
0.0,4975.0,4.0,1.0,1054.03
0.0,3151.0,4.0,0.0,554.75
0.0,3239.0,4.0,0.0,732.81
1.0,464.0,2.0,0.0,236.73
1.0,4066.0,4.0,0.0,2449.4
1.0,2402.0,4.0,0.0,2287.62
1.0,4143.0,4.0,0.0,1015.44
0.0,2063.0,4.0,0.0,750.18
0.0,1193.0,4.0,0.0,10845.45
1.0,1958.0,4.0,0.0,522.13
1.0,2713.0,4.0,0.0,541.52
0.0,2712.0,4.0,1.0,16950.0
0.0,4583.0,4.0,0.0,1432.19
0.0,4718.0,4.0,1.0,1271.7
1.0,3767.0,4.0,0.0,827.91
0.0,4492.0,4.0,0.0,1879.5
1.0,1607.0,4.0,1.0,692.67
1.0,3862.0,4.0,0.0,987.72
0.0,2719.0,4.0,0.0,4608.47
1.0,3830.0,4.0,0.0,-20157.89
1.0,1242.0,4.0,0.0,234.78
0.0,78.0,1.0,1.0,390.0
1.0,4031.0,4.0,0.0,21215.79
0.0,2726.0,4.0,0.0,804.13
0.0,3620.0,4.0,0.0,1699.53
0.0,111.0,2.0,1.0,19.61
1.0,141.0,2.0,0.0,24.52
0.0,3370.0,4.0,0.0,610.51
1.0,3857.0,4.0,0.0,1854.33
1.0,1696.0,4.0,0.0,443.98
0.0,4466.0,4.0,0.0,1043.46
1.0,2042.0,4.0,0.0,398.83
1.0,4580.0,4.0,0.0,5585.37
0.0,3630.0,4.0,0.0,649.37
0.0,2864.0,4.0,1.0,12452.17
0.0,2047.0,4.0,1.0,462.08
1.0,370.0,2.0,1.0,235.67
1.0,2206.0,4.0,0.0,579.0
0.0,4981.0,4.0,0.0,869.28
1.0,551.0,3.0,0.0,715.58
0.0,3138.0,4.0,0.0,578.97
1.0,4269.0,4.0,0.0,820.96
1.0,3081.0,4.0,0.0,-30810.0
1.0,1994.0,4.0,1.0,4863.41
1.0,3200.0,4.0,0.0,6666.67
1.0,4820.0,4.0,0.0,831.03
1.0,931.0,3.0,1.0,222.2
1.0,2993.0,4.0,0.0,547.17
0.0,4034.0,4.0,0.0,1376.79
1.0,3579.0,4.0,0.0,813.41
1.0,3317.0,4.0,0.0,634.23
0.0,3054.0,4.0,1.0,1305.13
1.0,3700.0,4.0,1.0,-185000.0
1.0,2611.0,4.0,0.0,894.18
1.0,2079.0,4.0,1.0,452.94
0.0,3288.0,4.0,1.0,627.48
0.0,2548.0,4.0,1.0,496.69
0.0,4021.0,4.0,0.0,1446.4
0.0,2343.0,4.0,0.0,750.96
0.0,1324.0,4.0,1.0,319.04
1.0,2795.0,4.0,1.0,1838.82
1.0,3113.0,4.0,0.0,561.91
0.0,1988.0,4.0,1.0,379.39
0.0,2480.0,4.0,0.0,852.23
0.0,201.0,2.0,1.0,37.29
1.0,273.0,2.0,0.0,51.22
0.0,593.0,3.0,1.0,148.62
0.0,2635.0,4.0,0.0,1192.31
0.0,2393.0,4.0,1.0,3988.33
1.0,229.0,2.0,0.0,39.97
1.0,1712.0,4.0,0.0,935.52
1.0,3771.0,4.0,0.0,1691.03
1.0,519.0,3.0,1.0,160.19
0.0,197.0,2.0,0.0,38.18
1.0,1152.0,4.0,0.0,567.49
1.0,3142.0,4.0,0.0,1805.75
0.0,4524.0,4.0,0.0,968.74
0.0,3976.0,4.0,0.0,905.69
1.0,1435.0,4.0,0.0,605.49
1.0,2943.0,4.0,0.0,619.58
0.0,965.0,3.0,0.0,482.5
1.0,2383.0,4.0,0.0,1765.19
0.0,4310.0,4.0,0.0,1102.3
0.0,3613.0,4.0,0.0,1017.75
0.0,1304.0,4.0,0.0,1196.33
1.0,3447.0,4.0,0.0,8207.14
1.0,2555.0,4.0,0.0,1892.59
1.0,2103.0,4.0,1.0,3047.83
1.0,2003.0,4.0,1.0,1275.8
1.0,280.0,2.0,0.0,71.79
1.0,4019.0,4.0,0.0,1557.75
0.0,1048.0,4.0,1.0,204.69
1.0,1103.0,4.0,0.0,373.9
1.0,4222.0,4.0,0.0,2655.35
1.0,3578.0,4.0,0.0,1139.49
1.0,3763.0,4.0,0.0,4951.32
1.0,2406.0,4.0,0.0,-40100.0
0.0,1136.0,4.0,0.0,216.79
1.0,1707.0,4.0,1.0,649.05
0.0,2230.0,4.0,0.0,1769.84
1.0,405.0,2.0,0.0,349.14
1.0,540.0,3.0,0.0,830.77
0.0,2651.0,4.0,0.0,788.99
0.0,2076.0,4.0,0.0,823.81
0.0,150.0,2.0,1.0,96.15
1.0,1997.0,4.0,1.0,432.25
1.0,3455.0,4.0,0.0,-17275.0
0.0,4873.0,4.0,0.0,1709.82
0.0,3144.0,4.0,0.0,28581.82
1.0,727.0,3.0,0.0,2019.44
1.0,1726.0,4.0,0.0,312.68
1.0,601.0,3.0,0.0,3005.0
0.0,4957.0,4.0,0.0,21552.17
1.0,125.0,2.0,0.0,156.25
1.0,82.0,1.0,0.0,14.21
1.0,1327.0,4.0,0.0,867.32
1.0,609.0,3.0,1.0,159.42
0.0,735.0,3.0,0.0,1245.76
0.0,2807.0,4.0,1.0,869.04
0.0,1748.0,4.0,1.0,2056.47
0.0,1998.0,4.0,0.0,974.63
1.0,3797.0,4.0,1.0,8830.23
0.0,4625.0,4.0,0.0,16517.86
0.0,4692.0,4.0,0.0,1784.03
1.0,3133.0,4.0,1.0,793.16
1.0,3038.0,4.0,1.0,8210.81
1.0,2545.0,4.0,1.0,1631.41
1.0,1878.0,4.0,0.0,422.02
0.0,1424.0,4.0,0.0,343.96
1.0,4524.0,4.0,0.0,4039.29
0.0,3450.0,4.0,0.0,1468.09
1.0,4642.0,4.0,0.0,1079.53
1.0,2736.0,4.0,1.0,829.09
1.0,1586.0,4.0,0.0,323.01
1.0,245.0,2.0,0.0,45.29
0.0,4060.0,4.0,0.0,1190.62
1.0,1581.0,4.0,1.0,429.62
1.0,1062.0,4.0,0.0,3792.86
0.0,3069.0,4.0,0.0,1606.81
1.0,674.0,3.0,0.0,122.55
0.0,1266.0,4.0,0.0,259.96
1.0,3046.0,4.0,0.0,2986.27
1.0,2623.0,4.0,1.0,529.9
0.0,4185.0,4.0,1.0,1443.1
0.0,4271.0,4.0,0.0,5084.52
0.0,673.0,3.0,0.0,167.0
0.0,3900.0,4.0,0.0,-13928.57
1.0,4857.0,4.0,1.0,808.15
0.0,129.0,2.0,0.0,130.3
0.0,3784.0,4.0,0.0,696.87
1.0,4674.0,4.0,1.0,11685.0
1.0,3243.0,4.0,1.0,1070.3
0.0,1243.0,4.0,0.0,1183.81
0.0,646.0,3.0,1.0,294.98
0.0,4588.0,4.0,1.0,854.38
0.0,3324.0,4.0,0.0,-11871.43
1.0,4277.0,4.0,0.0,2287.17
0.0,670.0,3.0,0.0,111.3
0.0,3549.0,4.0,1.0,-15430.43
0.0,1497.0,4.0,0.0,366.01
1.0,2458.0,4.0,1.0,1365.56
1.0,4393.0,4.0,0.0,8288.68
0.0,1441.0,4.0,0.0,6265.22
1.0,1332.0,4.0,0.0,1001.5
0.0,4602.0,4.0,1.0,5544.58
1.0,4180.0,4.0,1.0,1326.98
1.0,2180.0,4.0,0.0,474.95
0.0,2054.0,4.0,0.0,518.69
1.0,4066.0,4.0,0.0,-15638.46
1.0,529.0,3.0,0.0,93.63
0.0,2043.0,4.0,0.0,1583.72
1.0,1386.0,4.0,0.0,4470.97
0.0,2250.0,4.0,0.0,1022.73
0.0,3037.0,4.0,0.0,1934.39
0.0,2097.0,4.0,1.0,1226.32
1.0,3622.0,4.0,0.0,1006.11
0.0,4946.0,4.0,0.0,1433.62
1.0,1944.0,4.0,1.0,480.0
0.0,1925.0,4.0,0.0,2916.67
1.0,1365.0,4.0,1.0,3174.42
0.0,438.0,2.0,1.0,81.87
0.0,645.0,3.0,1.0,264.34
1.0,716.0,3.0,0.0,374.87
0.0,4497.0,4.0,0.0,1921.79
0.0,4467.0,4.0,1.0,2137.32
1.0,2405.0,4.0,1.0,852.84
0.0,2992.0,4.0,1.0,647.62
1.0,1784.0,4.0,0.0,752.74
0.0,3105.0,4.0,0.0,-11500.0
0.0,4530.0,4.0,1.0,978.4
1.0,264.0,2.0,0.0,55.35
1.0,468.0,2.0,1.0,243.75
0.0,4461.0,4.0,0.0,1047.18
0.0,238.0,2.0,1.0,178.95
1.0,622.0,3.0,0.0,103.49
1.0,2009.0,4.0,0.0,862.23
0.0,3489.0,4.0,1.0,1917.03
0.0,1064.0,4.0,0.0,1013.33
1.0,3789.0,4.0,0.0,3827.27
0.0,3096.0,4.0,0.0,-25800.0
1.0,2963.0,4.0,1.0,759.74
1.0,1364.0,4.0,1.0,235.17
1.0,3838.0,4.0,0.0,2369.14
1.0,4773.0,4.0,1.0,1871.76
1.0,3112.0,4.0,1.0,1395.52
0.0,3182.0,4.0,0.0,-13258.33
0.0,2755.0,4.0,0.0,1305.69
1.0,1503.0,4.0,0.0,729.61
1.0,3557.0,4.0,0.0,919.12
1.0,1770.0,4.0,0.0,-7375.0
0.0,4234.0,4.0,0.0,10080.95
0.0,1427.0,4.0,0.0,1057.04
0.0,4659.0,4.0,1.0,851.74
0.0,3396.0,4.0,1.0,866.33
1.0,1056.0,4.0,0.0,-6600.0
0.0,2838.0,4.0,0.0,790.53
1.0,2513.0,4.0,0.0,418.83
0.0,4668.0,4.0,1.0,-20295.65
1.0,3267.0,4.0,1.0,2943.24
1.0,157.0,2.0,1.0,29.62
0.0,3596.0,4.0,1.0,608.46
0.0,817.0,3.0,0.0,311.83
1.0,4617.0,4.0,0.0,2781.33
1.0,4197.0,4.0,0.0,732.46
0.0,4067.0,4.0,1.0,805.35
0.0,2471.0,4.0,0.0,867.02
0.0,2320.0,4.0,0.0,523.7
1.0,1397.0,4.0,0.0,309.76
1.0,1186.0,4.0,1.0,701.78
0.0,2806.0,4.0,0.0,2778.22
1.0,2216.0,4.0,0.0,598.92
0.0,1174.0,4.0,0.0,366.88
1.0,2614.0,4.0,0.0,3580.82
0.0,392.0,2.0,0.0,154.94
1.0,781.0,3.0,0.0,198.73
1.0,4606.0,4.0,0.0,2774.7
1.0,3173.0,4.0,1.0,817.78
0.0,1036.0,4.0,1.0,468.78
1.0,1291.0,4.0,0.0,385.37
0.0,3900.0,4.0,0.0,1192.66
1.0,2067.0,4.0,0.0,2684.42
1.0,1353.0,4.0,0.0,488.45
0.0,159.0,2.0,0.0,29.17
1.0,2757.0,4.0,0.0,485.39
0.0,1653.0,4.0,1.0,379.13
1.0,2835.0,4.0,0.0,489.64
1.0,3584.0,4.0,0.0,1009.58
0.0,286.0,2.0,0.0,85.37
0.0,3095.0,4.0,0.0,34388.89
0.0,1311.0,4.0,1.0,274.27
0.0,301.0,2.0,1.0,338.2
1.0,3203.0,4.0,0.0,553.2
0.0,651.0,3.0,0.0,163.98
0.0,988.0,3.0,0.0,365.93
0.0,4438.0,4.0,0.0,1036.92
1.0,2299.0,4.0,0.0,725.24
0.0,1076.0,4.0,1.0,213.07
0.0,2271.0,4.0,0.0,227100.0
1.0,230.0,2.0,0.0,61.83
0.0,4754.0,4.0,1.0,851.97
0.0,1305.0,4.0,1.0,466.07
0.0,4125.0,4.0,1.0,6653.23
0.0,2967.0,4.0,0.0,-14835.0
0.0,1116.0,4.0,1.0,-18600.0
1.0,2394.0,4.0,1.0,561.97
1.0,1777.0,4.0,0.0,582.62
1.0,434.0,2.0,0.0,73.68
0.0,648.0,3.0,1.0,558.62
0.0,2773.0,4.0,0.0,2200.79
0.0,1649.0,4.0,0.0,337.91
1.0,4477.0,4.0,0.0,806.67
0.0,1523.0,4.0,0.0,307.06
0.0,1716.0,4.0,0.0,5047.06
0.0,4050.0,4.0,1.0,3648.65
0.0,177.0,2.0,0.0,38.99
0.0,783.0,3.0,0.0,302.32
1.0,4633.0,4.0,1.0,965.21
0.0,1046.0,4.0,0.0,418.4
0.0,1284.0,4.0,1.0,501.56
1.0,3725.0,4.0,0.0,1825.98
1.0,1265.0,4.0,0.0,218.48
0.0,4818.0,4.0,1.0,1007.95
0.0,2148.0,4.0,0.0,3409.52
0.0,2757.0,4.0,1.0,3132.95
1.0,4735.0,4.0,0.0,1207.91
1.0,786.0,3.0,0.0,236.04
0.0,4436.0,4.0,0.0,1316.32
1.0,2539.0,4.0,1.0,568.01
1.0,4858.0,4.0,0.0,1151.18
0.0,1853.0,4.0,0.0,354.3
0.0,4871.0,4.0,0.0,1512.73
1.0,601.0,3.0,0.0,169.3
0.0,3402.0,4.0,1.0,831.78
1.0,1080.0,4.0,0.0,219.07
1.0,480.0,2.0,0.0,117.65
0.0,351.0,2.0,0.0,222.15
1.0,1157.0,4.0,1.0,205.14
1.0,441.0,2.0,1.0,82.12
0.0,737.0,3.0,0.0,715.53
0.0,3343.0,4.0,0.0,3376.77
0.0,1346.0,4.0,0.0,504.12
0.0,4579.0,4.0,1.0,843.28
1.0,824.0,3.0,0.0,215.71
0.0,2903.0,4.0,0.0,1273.25
1.0,3751.0,4.0,0.0,661.55
0.0,3528.0,4.0,0.0,953.51
0.0,3555.0,4.0,1.0,846.43
0.0,625.0,3.0,1.0,932.84
0.0,2875.0,4.0,0.0,1481.96
0.0,1983.0,4.0,0.0,524.6
1.0,133.0,2.0,0.0,91.72
1.0,2102.0,4.0,0.0,572.75
1.0,795.0,3.0,0.0,190.65
0.0,2944.0,4.0,1.0,1344.29
1.0,178.0,2.0,0.0,93.19
1.0,3217.0,4.0,1.0,1738.92
0.0,2880.0,4.0,0.0,1297.3
0.0,605.0,3.0,1.0,-20166.67
1.0,1013.0,4.0,0.0,310.74
0.0,1366.0,4.0,0.0,347.58
1.0,3229.0,4.0,1.0,2713.45
1.0,1027.0,4.0,0.0,212.63
0.0,3027.0,4.0,1.0,586.63
1.0,3847.0,4.0,0.0,676.1
0.0,201.0,2.0,0.0,69.55
0.0,2235.0,4.0,0.0,400.54
0.0,1276.0,4.0,1.0,625.49
0.0,3954.0,4.0,0.0,1427.44
1.0,1504.0,4.0,0.0,-8355.56
0.0,318.0,2.0,1.0,1673.68
1.0,3960.0,4.0,0.0,1346.94
1.0,3381.0,4.0,0.0,2817.5
1.0,860.0,3.0,0.0,284.77
0.0,4406.0,4.0,0.0,842.45
0.0,139.0,2.0,0.0,30.09
0.0,3713.0,4.0,1.0,1411.79
0.0,613.0,3.0,0.0,130.98
0.0,4037.0,4.0,0.0,945.43
1.0,2466.0,4.0,0.0,941.22
0.0,442.0,2.0,0.0,736.67
0.0,2491.0,4.0,0.0,1383.89
0.0,4179.0,4.0,0.0,813.04
1.0,621.0,3.0,1.0,160.05
1.0,1358.0,4.0,0.0,253.83
0.0,198.0,2.0,1.0,69.72
0.0,4081.0,4.0,0.0,997.8
0.0,1996.0,4.0,0.0,978.43
1.0,1739.0,4.0,0.0,424.15
1.0,4776.0,4.0,0.0,2067.53
1.0,3858.0,4.0,0.0,22694.12
0.0,171.0,2.0,0.0,154.05
1.0,3574.0,4.0,1.0,3503.92
1.0,654.0,3.0,0.0,119.78
0.0,2554.0,4.0,0.0,479.17
1.0,3071.0,4.0,0.0,696.37
0.0,1767.0,4.0,0.0,437.38
0.0,2684.0,4.0,0.0,-9940.74
0.0,352.0,2.0,0.0,617.54
1.0,2187.0,4.0,0.0,1093.5
1.0,3700.0,4.0,0.0,1957.67
1.0,4324.0,4.0,0.0,-216200.0
1.0,2545.0,4.0,1.0,-13394.74
1.0,4486.0,4.0,1.0,1222.34
1.0,4912.0,4.0,1.0,5012.24
0.0,726.0,3.0,0.0,1481.63
1.0,3631.0,4.0,0.0,9310.26
0.0,4222.0,4.0,0.0,1189.3
0.0,4480.0,4.0,0.0,8784.31
0.0,1192.0,4.0,1.0,246.28
0.0,4429.0,4.0,1.0,1491.25
0.0,4257.0,4.0,0.0,12520.59
0.0,3190.0,4.0,0.0,600.75
0.0,3385.0,4.0,0.0,819.61
0.0,2651.0,4.0,0.0,1606.67
1.0,433.0,2.0,1.0,87.47
1.0,3023.0,4.0,0.0,3182.11
1.0,3847.0,4.0,0.0,1589.67
0.0,3553.0,4.0,0.0,25378.57
0.0,1705.0,4.0,0.0,403.07
0.0,4472.0,4.0,0.0,18633.33
0.0,1599.0,4.0,0.0,-15990.0
0.0,4878.0,4.0,1.0,3126.92
0.0,412.0,2.0,0.0,70.07
0.0,4396.0,4.0,0.0,769.88
0.0,1680.0,4.0,1.0,330.06
0.0,355.0,2.0,0.0,123.26
0.0,2179.0,4.0,1.0,751.38
0.0,3290.0,4.0,0.0,1089.4
0.0,3525.0,4.0,0.0,629.46
1.0,3046.0,4.0,0.0,16922.22
1.0,3061.0,4.0,0.0,882.13
0.0,4234.0,4.0,0.0,20161.9
0.0,4301.0,4.0,1.0,9775.0
0.0,3452.0,4.0,1.0,772.26
0.0,3448.0,4.0,0.0,1368.25
1.0,2915.0,4.0,0.0,517.76
1.0,4882.0,4.0,0.0,4786.27
1.0,4492.0,4.0,0.0,1576.14
1.0,4086.0,4.0,1.0,1164.1
0.0,3770.0,4.0,0.0,5463.77
0.0,8.0,1.0,0.0,1.68
1.0,2256.0,4.0,1.0,590.58
0.0,3014.0,4.0,0.0,1794.05
0.0,420.0,2.0,0.0,130.03
0.0,204.0,2.0,1.0,-1854.55
1.0,2766.0,4.0,0.0,15366.67
0.0,3095.0,4.0,0.0,709.86
1.0,3003.0,4.0,1.0,6825.0
0.0,634.0,3.0,0.0,255.65
1.0,2074.0,4.0,0.0,12200.0
0.0,23.0,1.0,1.0,10.22
1.0,1580.0,4.0,0.0,639.68
1.0,221.0,2.0,0.0,168.7
1.0,3313.0,4.0,0.0,557.74
0.0,4374.0,4.0,0.0,733.89
1.0,2375.0,4.0,0.0,576.46
1.0,3747.0,4.0,0.0,4306.9
1.0,3668.0,4.0,0.0,935.71
1.0,1644.0,4.0,0.0,1565.71
1.0,2634.0,4.0,1.0,538.65
1.0,3899.0,4.0,0.0,4697.59
1.0,1571.0,4.0,0.0,429.23
0.0,30.0,1.0,1.0,11.58
1.0,4702.0,4.0,0.0,2176.85
1.0,162.0,2.0,0.0,75.7
0.0,4686.0,4.0,1.0,5448.84
1.0,1169.0,4.0,0.0,379.55
0.0,3261.0,4.0,1.0,701.29
0.0,4171.0,4.0,0.0,778.17
0.0,3765.0,4.0,0.0,742.6
0.0,4101.0,4.0,1.0,4506.59
0.0,2017.0,4.0,1.0,8068.0
0.0,3468.0,4.0,0.0,2647.33
0.0,3152.0,4.0,0.0,590.26
1.0,4568.0,4.0,1.0,926.57
0.0,3177.0,4.0,0.0,1048.51
1.0,3840.0,4.0,0.0,4000.0
1.0,148.0,2.0,0.0,34.82
1.0,2039.0,4.0,0.0,549.6
0.0,4014.0,4.0,0.0,753.1
0.0,4967.0,4.0,0.0,3010.3
1.0,4448.0,4.0,0.0,896.77
1.0,4636.0,4.0,0.0,3311.43
0.0,981.0,3.0,0.0,1464.18
0.0,2348.0,4.0,0.0,715.85
1.0,2436.0,4.0,0.0,417.84
1.0,2291.0,4.0,0.0,501.31
1.0,586.0,3.0,0.0,119.59
0.0,1900.0,4.0,1.0,883.72
1.0,1796.0,4.0,1.0,450.13
0.0,2770.0,4.0,1.0,1923.61
1.0,4161.0,4.0,1.0,866.88
1.0,1068.0,4.0,0.0,287.87
0.0,3238.0,4.0,1.0,2998.15
0.0,1338.0,4.0,0.0,390.09
1.0,3979.0,4.0,0.0,1353.4
1.0,1419.0,4.0,0.0,291.98
0.0,240.0,2.0,0.0,1200.0
1.0,1043.0,4.0,1.0,494.31
0.0,991.0,3.0,0.0,1238.75
1.0,3998.0,4.0,0.0,1341.61
1.0,907.0,3.0,0.0,1092.77
0.0,4081.0,4.0,1.0,2414.79
1.0,3710.0,4.0,1.0,692.16
1.0,2487.0,4.0,0.0,866.55
1.0,2039.0,4.0,1.0,410.26
0.0,3512.0,4.0,0.0,2265.81
1.0,2297.0,4.0,0.0,883.46
1.0,449.0,2.0,1.0,831.48
1.0,1185.0,4.0,0.0,-8464.29
0.0,2427.0,4.0,1.0,612.88
1.0,3117.0,4.0,0.0,560.61
1.0,4967.0,4.0,1.0,1136.61
0.0,1218.0,4.0,0.0,457.89
1.0,1495.0,4.0,0.0,2135.71
1.0,2628.0,4.0,1.0,1825.0
1.0,432.0,2.0,0.0,130.12
0.0,1677.0,4.0,0.0,1567.29
0.0,3789.0,4.0,1.0,8811.63
0.0,1742.0,4.0,0.0,702.42
1.0,3932.0,4.0,0.0,2504.46
1.0,675.0,3.0,0.0,1377.55
1.0,597.0,3.0,1.0,322.7
0.0,4748.0,4.0,1.0,2091.63
0.0,4813.0,4.0,0.0,1718.93
1.0,1713.0,4.0,0.0,843.84
0.0,839.0,3.0,0.0,241.09
0.0,696.0,3.0,0.0,121.04
0.0,3097.0,4.0,1.0,3226.04
1.0,4572.0,4.0,0.0,774.92
0.0,2345.0,4.0,1.0,598.21
1.0,3252.0,4.0,1.0,3126.92
0.0,2559.0,4.0,1.0,486.5
0.0,2642.0,4.0,1.0,-10568.0
0.0,239.0,2.0,0.0,54.94
0.0,3102.0,4.0,0.0,7385.71
1.0,328.0,2.0,0.0,134.98
1.0,4158.0,4.0,0.0,2504.82
1.0,4666.0,4.0,0.0,77766.67
0.0,3188.0,4.0,0.0,-22771.43
0.0,393.0,2.0,1.0,6550.0
0.0,4937.0,4.0,1.0,49370.0
0.0,695.0,3.0,1.0,1007.25
1.0,3239.0,4.0,0.0,2472.52
0.0,3979.0,4.0,0.0,711.81
1.0,2517.0,4.0,1.0,772.09
0.0,206.0,2.0,0.0,206.0
1.0,2982.0,4.0,0.0,630.44
0.0,2192.0,4.0,1.0,777.3
0.0,3545.0,4.0,0.0,35450.0
1.0,1985.0,4.0,1.0,10447.37
0.0,4743.0,4.0,0.0,1011.3
0.0,2897.0,4.0,0.0,516.4
1.0,3655.0,4.0,1.0,6768.52
0.0,578.0,3.0,0.0,174.62
0.0,3356.0,4.0,0.0,1290.77
0.0,1991.0,4.0,0.0,1422.14
0.0,3543.0,4.0,1.0,1514.1
0.0,267.0,2.0,0.0,77.84
0.0,2351.0,4.0,1.0,605.93
0.0,3140.0,4.0,0.0,1324.89
0.0,180.0,2.0,0.0,38.38
1.0,457.0,2.0,0.0,351.54
0.0,4438.0,4.0,1.0,-26105.88
1.0,1089.0,4.0,1.0,229.75
0.0,2382.0,4.0,0.0,2165.45
1.0,4515.0,4.0,0.0,50166.67
0.0,3981.0,4.0,0.0,3720.56
1.0,3779.0,4.0,0.0,854.98
1.0,1344.0,4.0,0.0,331.85
0.0,3369.0,4.0,0.0,2201.96
1.0,2319.0,4.0,0.0,4547.06
1.0,604.0,3.0,0.0,499.17
0.0,3434.0,4.0,0.0,5125.37
0.0,1331.0,4.0,1.0,578.7
