shipment_id,order_id,warehouse_id,shipped_date,delivery_date,shipping_cost,tracking_number
480,480,2,2025-11-19,2025-11-28,21.92,TRK480
481,481,1,2022-09-29,2022-10-09,472.29,TRK481
482,482,15,2025-05-19,2025-05-26,403.8,TRK482
483,483,10,2025-07-15,2025-07-16,142.39,TRK483
484,484,3,2022-06-18,2022-06-19,80.78,TRK484
485,485,14,2025-09-17,2025-09-25,21.27,TRK485
486,486,12,2026-04-29,2026-05-09,231.57,TRK486
487,487,19,2025-07-25,2025-08-02,84.85,TRK487
488,488,1,2022-01-16,2022-01-19,108.73,TRK488
489,489,17,2022-08-31,2022-09-09,328.09,TRK489
490,490,3,2022-05-26,2022-06-05,115.94,TRK490
491,491,16,2025-06-17,2025-06-26,480.21,TRK491
492,492,20,2023-10-14,2023-10-17,35.99,TRK492
493,493,18,2024-03-16,2024-03-18,431.23,TRK493
494,494,12,2023-08-30,2023-09-02,318.21,TRK494
495,495,14,2024-01-04,2024-01-08,348.05,TRK495
496,496,8,2024-03-30,2024-04-01,458.0,TRK496
497,497,3,2024-09-13,2024-09-14,405.12,TRK497
498,498,8,2025-08-06,2025-08-11,433.73,TRK498
499,499,7,2026-04-25,2026-05-05,62.92,TRK499
500,500,1,2025-01-16,2025-01-25,443.97,TRK500
501,501,14,2022-01-08,2022-01-11,271.82,TRK501
502,502,2,2023-07-20,2023-07-22,393.32,TRK502
503,503,17,2022-07-18,2022-07-26,209.07,TRK503
504,504,15,2023-06-29,2023-06-30,198.58,TRK504
505,505,11,2022-07-29,2022-07-31,341.71,TRK505
506,506,18,2026-01-01,2026-01-07,156.57,TRK506
507,507,18,2024-02-05,2024-02-10,110.93,TRK507
508,508,7,2024-09-17,2024-09-25,255.86,TRK508
509,509,2,2024-03-15,2024-03-18,315.41,TRK509
510,510,3,2024-06-08,2024-06-18,57.04,TRK510
511,511,14,2025-06-21,2025-06-22,496.43,TRK511
512,512,18,2024-10-04,2024-10-13,130.08,TRK512
513,513,19,2024-08-13,2024-08-22,330.73,TRK513
514,514,12,2023-01-27,2023-02-05,30.23,TRK514
515,515,6,2024-08-17,2024-08-21,403.16,TRK515
516,516,16,2022-05-20,2022-05-27,395.05,TRK516
517,517,7,2022-10-14,2022-10-21,401.82,TRK517
518,518,5,2025-08-20,2025-08-30,280.18,TRK518
519,519,19,2024-05-13,2024-05-20,48.13,TRK519
520,520,12,2025-11-12,2025-11-22,186.53,TRK520
521,521,15,2023-12-13,2023-12-14,279.8,TRK521
522,522,16,2022-07-15,2022-07-20,87.98,TRK522
523,523,13,2024-03-10,2024-03-14,39.9,TRK523
524,524,7,2023-06-02,2023-06-04,80.66,TRK524
525,525,11,2025-01-11,2025-01-20,385.03,TRK525
526,526,5,2025-12-30,2026-01-09,444.89,TRK526
527,527,2,2023-07-08,2023-07-13,324.37,TRK527
528,528,1,2025-07-21,2025-07-29,181.06,TRK528
529,529,2,2022-11-09,2022-11-12,139.8,TRK529
530,530,17,2022-10-02,2022-10-08,26.55,TRK530
531,531,15,2024-05-15,2024-05-18,239.56,TRK531
532,532,17,2022-03-07,2022-03-10,261.98,TRK532
533,533,6,2025-05-24,2025-05-30,329.28,TRK533
534,534,1,2022-03-29,2022-04-01,346.46,TRK534
535,535,3,2022-10-10,2022-10-12,354.4,TRK535
536,536,11,2024-08-24,2024-08-25,403.47,TRK536
537,537,19,2025-08-11,2025-08-20,401.33,TRK537
538,538,10,2023-07-26,2023-07-31,397.4,TRK538
539,539,4,2023-11-11,2023-11-12,391.83,TRK539
540,540,5,2025-11-26,2025-12-04,499.37,TRK540
541,541,20,2025-07-07,2025-07-10,203.06,TRK541
542,542,20,2022-12-01,2022-12-09,347.4,TRK542
543,543,11,2023-09-10,2023-09-11,292.86,TRK543
544,544,4,2024-11-15,2024-11-19,251.09,TRK544
545,545,5,2024-10-16,2024-10-20,205.95,TRK545
546,546,18,2024-06-11,2024-06-17,153.34,TRK546
547,547,11,2026-04-02,2026-04-07,55.01,TRK547
548,548,5,2025-01-22,2025-01-24,192.54,TRK548
549,549,20,2025-05-25,2025-05-26,346.63,TRK549
550,550,11,2025-09-06,2025-09-12,323.06,TRK550
551,551,8,2024-09-14,2024-09-23,234.73,TRK551
552,552,6,2023-05-29,2023-06-08,369.33,TRK552
553,553,14,2026-02-27,2026-03-05,113.31,TRK553
554,554,6,2024-12-17,2024-12-21,52.37,TRK554
555,555,1,2025-08-27,2025-08-30,337.22,TRK555
556,556,14,2022-06-08,2022-06-15,456.41,TRK556
557,557,2,2026-01-15,2026-01-24,199.54,TRK557
558,558,13,2026-03-21,2026-03-30,210.88,TRK558
559,559,8,2025-11-09,2025-11-11,310.93,TRK559
560,560,12,2026-01-04,2026-01-14,40.6,TRK560
561,561,14,2025-01-29,2025-02-01,370.85,TRK561
562,562,8,2024-02-17,2024-02-27,413.55,TRK562
563,563,13,2023-05-05,2023-05-07,74.88,TRK563
564,564,10,2025-07-30,2025-08-04,232.72,TRK564
565,565,9,2024-03-03,2024-03-05,75.94,TRK565
566,566,16,2022-03-21,2022-03-29,142.82,TRK566
567,567,18,2025-01-11,2025-01-16,389.34,TRK567
568,568,12,2022-11-26,2022-11-28,486.57,TRK568
569,569,2,2022-01-25,2022-02-02,227.2,TRK569
570,570,8,2023-05-04,2023-05-08,494.43,TRK570
571,571,13,2022-12-12,2022-12-13,495.79,TRK571
572,572,7,2022-06-14,2022-06-19,495.32,TRK572
573,573,16,2025-09-22,2025-10-01,44.26,TRK573
574,574,11,2023-12-03,2023-12-12,87.91,TRK574
575,575,19,2026-02-07,2026-02-15,113.49,TRK575
576,576,13,2025-08-28,2025-09-04,256.31,TRK576
577,577,3,2023-05-24,2023-05-30,411.1,TRK577
578,578,1,2023-02-08,2023-02-15,230.25,TRK578
579,579,11,2025-01-02,2025-01-09,477.58,TRK579
580,580,10,2025-05-29,2025-06-01,214.69,TRK580
581,581,19,2023-11-26,2023-11-29,421.31,TRK581
582,582,18,2022-08-14,2022-08-20,122.6,TRK582
583,583,11,2023-11-30,2023-12-05,292.92,TRK583
584,584,10,2024-09-17,2024-09-19,485.47,TRK584
585,585,10,2025-07-14,2025-07-21,309.4,TRK585
586,586,9,2025-05-30,2025-05-31,46.4,TRK586
587,587,1,2025-02-15,2025-02-22,225.81,TRK587
588,588,19,2022-02-08,2022-02-18,161.94,TRK588
589,589,16,2022-06-10,2022-06-14,454.0,TRK589
590,590,7,2022-02-24,2022-03-02,162.57,TRK590
591,591,13,2024-04-25,2024-05-02,437.77,TRK591
592,592,14,2024-06-19,2024-06-29,321.82,TRK592
593,593,2,2024-05-25,2024-06-02,258.34,TRK593
594,594,3,2023-08-18,2023-08-23,120.06,TRK594
595,595,2,2023-03-07,2023-03-10,283.08,TRK595
596,596,12,2022-02-22,2022-03-02,445.46,TRK596
597,597,11,2023-10-12,2023-10-22,474.19,TRK597
598,598,10,2025-12-29,2026-01-04,267.34,TRK598
599,599,7,2024-11-16,2024-11-20,118.68,TRK599
600,600,14,2025-06-11,2025-06-15,43.05,TRK600
601,601,10,2022-12-31,2023-01-07,37.94,TRK601
602,602,2,2024-10-28,2024-11-06,57.2,TRK602
603,603,18,2026-02-08,2026-02-14,412.91,TRK603
604,604,3,2025-09-01,2025-09-11,209.45,TRK604
605,605,8,2025-09-13,2025-09-18,228.77,TRK605
606,606,18,2022-03-13,2022-03-14,158.47,TRK606
607,607,15,2024-01-03,2024-01-06,277.92,TRK607
608,608,15,2022-10-13,2022-10-16,499.93,TRK608
609,609,1,2023-05-12,2023-05-17,430.78,TRK609
610,610,9,2024-10-01,2024-10-02,368.27,TRK610
611,611,7,2025-05-03,2025-05-08,365.02,TRK611
612,612,14,2023-07-18,2023-07-26,50.25,TRK612
613,613,9,2026-04-11,2026-04-12,251.42,TRK613
614,614,3,2022-04-21,2022-04-23,213.84,TRK614
615,615,16,2024-04-29,2024-05-04,203.23,TRK615
616,616,18,2024-05-25,2024-06-01,82.87,TRK616
617,617,14,2024-05-27,2024-06-02,429.43,TRK617
618,618,9,2025-01-09,2025-01-16,423.52,TRK618
619,619,17,2025-07-17,2025-07-20,96.78,TRK619
620,620,16,2022-01-10,2022-01-13,164.99,TRK620
621,621,9,2023-06-26,2023-07-05,25.26,TRK621
622,622,13,2023-03-17,2023-03-22,258.09,TRK622
623,623,14,2022-09-04,2022-09-10,166.12,TRK623
624,624,6,2025-03-17,2025-03-26,77.76,TRK624
625,625,5,2023-07-09,2023-07-16,352.53,TRK625
626,626,14,2022-09-15,2022-09-20,88.67,TRK626
627,627,5,2023-02-03,2023-02-13,461.96,TRK627
628,628,16,2024-10-08,2024-10-10,400.18,TRK628
629,629,14,2024-05-14,2024-05-16,44.58,TRK629
630,630,1,2023-09-07,2023-09-08,167.88,TRK630
631,631,10,2022-06-09,2022-06-17,183.01,TRK631
632,632,8,2025-05-27,2025-06-06,255.27,TRK632
633,633,6,2023-11-08,2023-11-12,91.85,TRK633
634,634,20,2025-07-13,2025-07-19,463.71,TRK634
635,635,10,2022-04-28,2022-05-05,341.1,TRK635
636,636,2,2024-06-15,2024-06-25,424.97,TRK636
637,637,19,2024-05-28,2024-05-29,156.26,TRK637
638,638,3,2022-02-15,2022-02-18,160.15,TRK638
639,639,17,2026-04-12,2026-04-13,350.1,TRK639
640,640,9,2024-04-02,2024-04-08,350.05,TRK640
641,641,20,2022-11-14,2022-11-22,463.69,TRK641
642,642,8,2023-08-05,2023-08-09,476.85,TRK642
643,643,19,2025-09-21,2025-10-01,324.5,TRK643
644,644,16,2022-08-10,2022-08-20,197.82,TRK644
645,645,4,2025-12-31,2026-01-07,485.93,TRK645
646,646,17,2025-10-20,2025-10-29,476.67,TRK646
647,647,18,2022-04-02,2022-04-09,79.89,TRK647
648,648,10,2024-07-27,2024-07-29,35.11,TRK648
649,649,16,2023-04-29,2023-05-01,360.15,TRK649
650,650,17,2025-05-15,2025-05-18,245.67,TRK650
651,651,12,2024-11-18,2024-11-28,325.43,TRK651
652,652,13,2024-03-19,2024-03-24,427.91,TRK652
653,653,2,2025-06-13,2025-06-20,480.2,TRK653
654,654,11,2025-08-02,2025-08-11,305.95,TRK654
655,655,17,2025-01-29,2025-01-31,145.8,TRK655
656,656,5,2022-12-09,2022-12-18,123.95,TRK656
657,657,14,2022-10-19,2022-10-20,237.8,TRK657
658,658,16,2022-10-02,2022-10-08,268.65,TRK658
659,659,11,2022-11-18,2022-11-21,442.8,TRK659
660,660,17,2024-07-11,2024-07-16,383.27,TRK660
661,661,14,2024-08-23,2024-08-28,114.83,TRK661
662,662,17,2024-01-29,2024-02-06,229.61,TRK662
663,663,16,2024-10-16,2024-10-20,180.9,TRK663
664,664,9,2023-09-02,2023-09-04,324.87,TRK664
665,665,20,2023-04-15,2023-04-21,124.92,TRK665
666,666,16,2026-04-07,2026-04-16,23.56,TRK666
667,667,5,2025-08-22,2025-08-28,153.16,TRK667
668,668,1,2024-07-01,2024-07-06,456.49,TRK668
669,669,20,2025-05-02,2025-05-09,408.69,TRK669
670,670,9,2022-11-19,2022-11-29,316.69,TRK670
671,671,20,2023-12-24,2023-12-29,317.93,TRK671
672,672,15,2023-05-28,2023-06-05,121.01,TRK672
673,673,1,2023-01-13,2023-01-17,35.78,TRK673
674,674,2,2023-12-20,2023-12-28,128.4,TRK674
675,675,20,2023-04-23,2023-04-30,261.73,TRK675
676,676,17,2025-10-02,2025-10-10,218.41,TRK676
677,677,9,2022-05-12,2022-05-22,426.03,TRK677
678,678,4,2023-04-15,2023-04-20,104.4,TRK678
679,679,1,2024-04-15,2024-04-22,169.02,TRK679
680,680,18,2023-04-25,2023-04-27,300.65,TRK680
681,681,17,2022-10-05,2022-10-07,317.66,TRK681
682,682,15,2022-12-09,2022-12-11,478.16,TRK682
683,683,4,2023-04-23,2023-04-29,222.19,TRK683
684,684,18,2024-12-04,2024-12-11,397.18,TRK684
685,685,10,2025-02-17,2025-02-22,245.44,TRK685
686,686,15,2023-02-16,2023-02-24,133.6,TRK686
687,687,7,2023-02-15,2023-02-23,388.13,TRK687
688,688,1,2026-03-13,2026-03-22,46.48,TRK688
689,689,6,2022-07-30,2022-08-06,323.54,TRK689
690,690,19,2025-06-08,2025-06-13,253.91,TRK690
691,691,20,2025-01-08,2025-01-14,271.29,TRK691
692,692,9,2025-03-16,2025-03-25,129.94,TRK692
693,693,5,2025-11-30,2025-12-04,358.96,TRK693
694,694,16,2025-05-30,2025-06-03,314.49,TRK694
695,695,16,2022-12-03,2022-12-13,210.36,TRK695
696,696,9,2025-04-22,2025-04-24,86.69,TRK696
697,697,17,2024-08-16,2024-08-26,182.77,TRK697
698,698,6,2023-01-29,2023-01-30,421.12,TRK698
699,699,9,2025-04-09,2025-04-11,61.41,TRK699
700,700,7,2022-09-21,2022-09-26,276.13,TRK700
701,701,20,2022-09-07,2022-09-09,451.44,TRK701
702,702,17,2025-06-02,2025-06-04,387.43,TRK702
703,703,11,2023-02-22,2023-02-23,323.04,TRK703
704,704,6,2026-04-30,2026-05-01,479.62,TRK704
705,705,16,2024-11-30,2024-12-02,367.08,TRK705
706,706,13,2024-01-11,2024-01-13,395.13,TRK706
707,707,9,2026-03-27,2026-04-05,345.38,TRK707
708,708,12,2025-08-30,2025-09-04,323.49,TRK708
709,709,18,2024-03-27,2024-04-06,365.08,TRK709
710,710,13,2022-12-01,2022-12-09,154.81,TRK710
711,711,1,2025-02-08,2025-02-09,155.29,TRK711
712,712,11,2025-12-09,2025-12-10,98.51,TRK712
713,713,13,2026-02-11,2026-02-15,214.0,TRK713
714,714,4,2026-03-15,2026-03-21,423.14,TRK714
715,715,3,2022-01-17,2022-01-19,235.85,TRK715
716,716,15,2024-03-03,2024-03-06,471.11,TRK716
717,717,3,2023-01-20,2023-01-30,433.96,TRK717
718,718,14,2024-07-17,2024-07-25,426.95,TRK718
719,719,12,2024-05-07,2024-05-11,35.75,TRK719
720,720,14,2025-04-03,2025-04-08,407.25,TRK720
721,721,18,2022-03-31,2022-04-04,123.35,TRK721
722,722,18,2026-05-03,2026-05-13,267.85,TRK722
723,723,18,2023-02-15,2023-02-19,378.34,TRK723
724,724,19,2024-05-03,2024-05-06,454.9,TRK724
725,725,13,2024-11-23,2024-11-25,120.76,TRK725
726,726,2,2024-03-15,2024-03-17,388.91,TRK726
727,727,7,2025-12-22,2025-12-29,326.78,TRK727
728,728,16,2022-08-31,2022-09-09,33.26,TRK728
729,729,8,2025-04-24,2025-04-29,81.69,TRK729
730,730,6,2025-10-15,2025-10-20,93.83,TRK730
731,731,14,2025-10-08,2025-10-13,375.43,TRK731
732,732,1,2023-10-01,2023-10-03,305.07,TRK732
733,733,2,2025-02-05,2025-02-15,92.85,TRK733
734,734,19,2023-05-24,2023-05-25,105.12,TRK734
735,735,19,2024-08-14,2024-08-15,165.56,TRK735
736,736,7,2022-09-27,2022-09-29,75.23,TRK736
737,737,11,2022-03-27,2022-04-03,467.3,TRK737
738,738,11,2025-04-01,2025-04-08,60.67,TRK738
739,739,2,2026-04-12,2026-04-19,376.75,TRK739
740,740,6,2022-04-22,2022-04-29,321.44,TRK740
741,741,10,2022-03-25,2022-04-01,445.7,TRK741
742,742,1,2023-03-14,2023-03-18,376.82,TRK742
743,743,19,2023-04-13,2023-04-21,113.34,TRK743
744,744,2,2025-11-24,2025-11-30,349.12,TRK744
745,745,4,2023-06-03,2023-06-04,229.52,TRK745
746,746,13,2023-12-06,2023-12-15,430.7,TRK746
747,747,5,2022-07-27,2022-08-04,354.07,TRK747
748,748,8,2025-11-16,2025-11-24,294.34,TRK748
749,749,3,2023-12-07,2023-12-13,189.51,TRK749
750,750,15,2023-12-08,2023-12-12,241.31,TRK750
751,751,20,2023-11-24,2023-11-30,51.11,TRK751
752,752,19,2022-01-31,2022-02-01,142.83,TRK752
753,753,6,2023-12-26,2023-12-28,355.75,TRK753
754,754,13,2026-01-20,2026-01-30,263.24,TRK754
755,755,6,2022-06-22,2022-06-23,348.46,TRK755
756,756,19,2024-02-17,2024-02-22,321.92,TRK756
757,757,10,2023-01-09,2023-01-16,322.37,TRK757
758,758,3,2022-08-01,2022-08-05,41.46,TRK758
759,759,4,2023-08-12,2023-08-17,22.59,TRK759
760,760,18,2024-03-14,2024-03-16,382.47,TRK760
761,761,7,2022-02-25,2022-03-03,89.18,TRK761
762,762,5,2024-10-24,2024-11-03,380.77,TRK762
763,763,13,2025-04-07,2025-04-14,324.27,TRK763
764,764,17,2024-03-25,2024-04-02,180.11,TRK764
765,765,11,2022-05-21,2022-05-25,448.1,TRK765
766,766,8,2024-09-06,2024-09-10,324.57,TRK766
767,767,11,2026-02-26,2026-03-05,269.83,TRK767
768,768,17,2025-12-08,2025-12-16,340.88,TRK768
769,769,12,2023-12-31,2024-01-09,347.8,TRK769
770,770,7,2024-11-05,2024-11-11,171.53,TRK770
771,771,9,2022-04-16,2022-04-24,174.58,TRK771
772,772,16,2023-05-29,2023-06-06,172.47,TRK772
773,773,5,2025-01-08,2025-01-15,473.29,TRK773
774,774,20,2023-10-02,2023-10-05,376.9,TRK774
775,775,4,2022-04-21,2022-04-24,445.65,TRK775
776,776,6,2024-12-23,2024-12-27,362.73,TRK776
777,777,5,2024-03-20,2024-03-23,38.23,TRK777
778,778,12,2024-06-12,2024-06-15,112.23,TRK778
779,779,16,2023-11-25,2023-12-02,240.79,TRK779
780,780,9,2026-01-27,2026-02-04,90.18,TRK780
781,781,5,2025-03-02,2025-03-08,225.7,TRK781
782,782,17,2024-09-10,2024-09-20,235.73,TRK782
783,783,3,2024-02-20,2024-02-26,140.08,TRK783
784,784,17,2024-04-02,2024-04-04,158.23,TRK784
785,785,2,2022-10-13,2022-10-17,271.07,TRK785
786,786,8,2026-04-19,2026-04-21,54.96,TRK786
787,787,18,2023-03-05,2023-03-15,346.21,TRK787
788,788,8,2023-06-15,2023-06-16,182.2,TRK788
789,789,14,2023-07-11,2023-07-18,119.11,TRK789
790,790,4,2022-01-24,2022-01-29,349.41,TRK790
791,791,12,2024-10-24,2024-11-02,351.29,TRK791
792,792,2,2025-04-18,2025-04-25,129.02,TRK792
793,793,17,2025-06-26,2025-06-27,158.6,TRK793
794,794,10,2023-01-29,2023-02-01,272.46,TRK794
795,795,5,2025-04-05,2025-04-15,371.29,TRK795
796,796,18,2023-10-28,2023-11-01,432.75,TRK796
797,797,6,2026-04-13,2026-04-18,86.73,TRK797
798,798,19,2025-04-19,2025-04-28,453.51,TRK798
799,799,14,2026-04-07,2026-04-10,122.68,TRK799
800,800,19,2023-04-02,2023-04-08,130.15,TRK800
801,801,11,2022-05-18,2022-05-21,210.98,TRK801
802,802,6,2023-07-15,2023-07-23,190.43,TRK802
803,803,18,2025-09-16,2025-09-18,454.8,TRK803
804,804,14,2024-05-01,2024-05-08,73.26,TRK804
805,805,7,2025-05-23,2025-05-29,442.16,TRK805
806,806,18,2025-08-07,2025-08-09,391.46,TRK806
807,807,11,2025-05-24,2025-05-28,85.48,TRK807
808,808,3,2022-08-05,2022-08-07,181.24,TRK808
809,809,7,2026-04-23,2026-04-25,305.18,TRK809
810,810,9,2023-08-19,2023-08-26,490.17,TRK810
811,811,8,2026-04-16,2026-04-22,383.49,TRK811
812,812,7,2022-04-19,2022-04-22,116.61,TRK812
813,813,20,2023-09-16,2023-09-22,333.05,TRK813
814,814,16,2024-01-10,2024-01-15,39.77,TRK814
815,815,5,2022-04-15,2022-04-24,377.76,TRK815
816,816,5,2024-12-29,2025-01-08,50.08,TRK816
817,817,8,2026-02-16,2026-02-20,171.1,TRK817
818,818,10,2025-06-05,2025-06-08,49.82,TRK818
819,819,19,2025-10-05,2025-10-14,41.68,TRK819
820,820,9,2025-02-24,2025-03-03,327.85,TRK820
821,821,4,2026-02-10,2026-02-12,220.97,TRK821
822,822,1,2024-01-02,2024-01-09,359.87,TRK822
823,823,17,2025-01-15,2025-01-21,304.78,TRK823
824,824,4,2022-10-15,2022-10-18,405.9,TRK824
825,825,14,2025-01-12,2025-01-20,108.87,TRK825
826,826,7,2025-08-04,2025-08-07,201.17,TRK826
827,827,3,2026-04-04,2026-04-12,454.33,TRK827
828,828,6,2022-09-27,2022-09-29,372.09,TRK828
829,829,9,2023-12-28,2024-01-03,207.77,TRK829
830,830,3,2022-07-25,2022-08-02,373.31,TRK830
831,831,19,2023-07-24,2023-07-31,382.49,TRK831
832,832,2,2022-07-27,2022-08-02,260.78,TRK832
833,833,2,2024-01-30,2024-02-02,145.19,TRK833
834,834,14,2025-04-30,2025-05-02,336.14,TRK834
835,835,4,2024-08-11,2024-08-13,147.97,TRK835
836,836,4,2023-12-13,2023-12-22,314.23,TRK836
837,837,13,2023-04-16,2023-04-24,193.61,TRK837
838,838,17,2024-04-02,2024-04-05,454.12,TRK838
839,839,11,2026-05-01,2026-05-04,338.6,TRK839
840,840,14,2025-08-06,2025-08-14,216.36,TRK840
841,841,6,2023-01-11,2023-01-16,113.28,TRK841
842,842,1,2024-04-23,2024-05-02,47.77,TRK842
843,843,9,2025-05-21,2025-05-24,55.35,TRK843
844,844,20,2026-01-02,2026-01-07,356.81,TRK844
845,845,7,2025-12-16,2025-12-22,323.15,TRK845
846,846,16,2024-08-30,2024-09-02,184.31,TRK846
847,847,11,2022-04-29,2022-04-30,486.53,TRK847
848,848,7,2025-08-12,2025-08-15,188.11,TRK848
849,849,20,2025-10-17,2025-10-19,197.88,TRK849
850,850,13,2026-01-30,2026-02-01,304.72,TRK850
851,851,11,2025-03-12,2025-03-13,25.28,TRK851
852,852,15,2024-03-18,2024-03-22,39.18,TRK852
853,853,10,2022-01-19,2022-01-25,124.82,TRK853
854,854,19,2023-05-01,2023-05-05,157.51,TRK854
855,855,18,2025-03-24,2025-03-31,224.23,TRK855
856,856,9,2024-03-24,2024-03-26,390.35,TRK856
857,857,11,2023-08-04,2023-08-12,179.53,TRK857
858,858,19,2022-04-09,2022-04-17,265.99,TRK858
859,859,7,2025-05-15,2025-05-21,256.39,TRK859
860,860,10,2022-11-02,2022-11-07,106.95,TRK860
861,861,12,2022-12-17,2022-12-23,189.05,TRK861
862,862,1,2023-06-23,2023-06-27,64.37,TRK862
863,863,20,2024-06-11,2024-06-16,186.44,TRK863
864,864,1,2024-08-05,2024-08-14,434.9,TRK864
865,865,5,2025-12-21,2025-12-30,158.3,TRK865
866,866,6,2024-05-10,2024-05-17,160.93,TRK866
867,867,1,2022-09-02,2022-09-04,150.48,TRK867
868,868,17,2025-09-14,2025-09-23,428.47,TRK868
869,869,5,2025-10-20,2025-10-29,252.49,TRK869
870,870,3,2022-11-06,2022-11-13,395.59,TRK870
871,871,2,2023-03-13,2023-03-16,239.27,TRK871
872,872,10,2024-11-17,2024-11-19,212.9,TRK872
873,873,20,2024-11-21,2024-11-28,378.8,TRK873
874,874,10,2024-07-18,2024-07-20,160.94,TRK874
875,875,16,2024-03-08,2024-03-15,450.25,TRK875
876,876,20,2025-12-30,2026-01-08,294.75,TRK876
877,877,1,2025-11-13,2025-11-20,41.04,TRK877
878,878,16,2025-01-08,2025-01-14,494.35,TRK878
879,879,19,2026-01-30,2026-02-06,463.98,TRK879
880,880,2,2024-09-29,2024-10-04,169.17,TRK880
881,881,18,2025-10-03,2025-10-10,127.82,TRK881
882,882,12,2024-08-20,2024-08-30,306.07,TRK882
883,883,5,2024-02-12,2024-02-22,416.81,TRK883
884,884,18,2022-07-02,2022-07-11,50.8,TRK884
885,885,12,2022-01-06,2022-01-13,453.69,TRK885
886,886,15,2022-11-16,2022-11-23,444.38,TRK886
887,887,14,2026-03-14,2026-03-21,211.41,TRK887
888,888,15,2022-10-11,2022-10-15,234.78,TRK888
889,889,20,2024-07-03,2024-07-10,407.36,TRK889
890,890,11,2022-02-05,2022-02-07,343.7,TRK890
891,891,18,2022-08-21,2022-08-23,277.05,TRK891
892,892,5,2025-03-30,2025-04-06,170.19,TRK892
893,893,19,2024-01-26,2024-02-01,213.83,TRK893
894,894,1,2026-03-13,2026-03-14,74.45,TRK894
895,895,17,2023-05-29,2023-05-30,440.66,TRK895
896,896,6,2022-01-26,2022-02-02,395.92,TRK896
897,897,4,2024-04-12,2024-04-13,461.83,TRK897
898,898,6,2025-07-06,2025-07-16,388.09,TRK898
899,899,8,2023-05-11,2023-05-14,190.88,TRK899
900,900,7,2024-10-03,2024-10-10,450.24,TRK900
901,901,17,2025-03-25,2025-03-26,85.9,TRK901
902,902,12,2025-11-12,2025-11-19,410.82,TRK902
903,903,11,2022-03-27,2022-04-01,336.36,TRK903
904,904,4,2023-05-04,2023-05-07,399.57,TRK904
905,905,10,2026-02-14,2026-02-15,359.65,TRK905
906,906,18,2024-06-23,2024-06-25,473.39,TRK906
907,907,13,2022-02-24,2022-02-27,134.16,TRK907
908,908,18,2024-05-21,2024-05-31,30.62,TRK908
909,909,14,2022-04-15,2022-04-24,79.22,TRK909
910,910,20,2024-09-12,2024-09-15,31.45,TRK910
911,911,1,2025-10-09,2025-10-10,326.25,TRK911
912,912,8,2024-08-13,2024-08-14,322.26,TRK912
913,913,1,2025-06-23,2025-06-24,227.56,TRK913
914,914,13,2022-03-23,2022-03-25,282.95,TRK914
915,915,10,2022-11-23,2022-11-28,352.97,TRK915
916,916,6,2026-03-10,2026-03-14,329.92,TRK916
917,917,6,2024-10-06,2024-10-09,250.51,TRK917
918,918,20,2022-05-02,2022-05-04,463.6,TRK918
919,919,6,2026-02-21,2026-02-25,207.6,TRK919
920,920,18,2024-03-09,2024-03-15,117.01,TRK920
921,921,6,2023-11-10,2023-11-20,83.0,TRK921
922,922,6,2023-08-27,2023-09-05,249.67,TRK922
923,923,6,2024-08-04,2024-08-13,287.09,TRK923
924,924,17,2023-09-27,2023-10-03,497.66,TRK924
925,925,9,2023-09-25,2023-10-05,428.05,TRK925
926,926,9,2022-01-14,2022-01-22,386.37,TRK926
927,927,5,2024-08-22,2024-08-27,384.72,TRK927
928,928,17,2024-12-13,2024-12-18,309.13,TRK928
929,929,1,2022-12-11,2022-12-18,448.36,TRK929
930,930,17,2022-10-30,2022-10-31,164.73,TRK930
931,931,2,2025-04-02,2025-04-05,329.54,TRK931
932,932,15,2022-07-11,2022-07-17,437.47,TRK932
933,933,14,2023-08-07,2023-08-16,339.63,TRK933
934,934,14,2024-10-02,2024-10-06,133.54,TRK934
935,935,2,2023-02-23,2023-02-27,342.58,TRK935
936,936,19,2024-05-17,2024-05-24,230.91,TRK936
937,937,3,2022-12-19,2022-12-25,295.77,TRK937
938,938,7,2022-08-09,2022-08-18,367.03,TRK938
939,939,3,2025-02-23,2025-02-24,57.4,TRK939
940,940,15,2025-07-18,2025-07-22,50.56,TRK940
941,941,16,2026-05-17,2026-05-19,426.23,TRK941
942,942,14,2024-04-04,2024-04-13,154.96,TRK942
943,943,14,2025-12-09,2025-12-13,472.45,TRK943
944,944,3,2026-03-10,2026-03-19,387.94,TRK944
945,945,3,2026-05-15,2026-05-24,198.26,TRK945
946,946,11,2025-04-01,2025-04-05,324.39,TRK946
947,947,15,2024-07-29,2024-08-04,151.5,TRK947
948,948,7,2025-06-15,2025-06-23,299.81,TRK948
949,949,10,2024-01-14,2024-01-23,378.37,TRK949
950,950,17,2025-02-26,2025-03-04,171.75,TRK950
951,951,5,2022-10-14,2022-10-22,455.29,TRK951
952,952,19,2022-08-09,2022-08-15,413.91,TRK952
953,953,12,2023-03-04,2023-03-05,165.92,TRK953
954,954,11,2026-02-18,2026-02-25,478.29,TRK954
955,955,1,2022-01-20,2022-01-25,205.1,TRK955
956,956,8,2023-11-02,2023-11-04,226.39,TRK956
957,957,7,2026-05-09,2026-05-16,208.11,TRK957
958,958,12,2025-05-04,2025-05-13,255.27,TRK958
959,959,18,2022-08-14,2022-08-16,182.15,TRK959
960,960,1,2024-10-11,2024-10-15,312.19,TRK960
