return_id,order_id,product_id,return_date,reason,refund_amount
2070,28618,1085,2025-05-17,Quality Issue,25761.97
2071,28629,817,2022-08-23,Quality Issue,107486.81
2072,28659,733,2024-03-31,Quality Issue,63807.47
2073,28706,1664,2024-07-22,Quality Issue,3149.26
2074,28717,864,2023-03-22,Quality Issue,19067.87
2075,28720,1366,2022-11-10,Quality Issue,98011.01
2076,28745,832,2025-08-02,Quality Issue,22270.88
2077,28777,739,2025-10-30,Quality Issue,80550.59
2078,28780,1170,2025-10-08,Quality Issue,28973.31
2079,28782,1487,2026-01-25,Quality Issue,36345.44
2080,28802,1956,2023-01-11,Quality Issue,17804.56
2081,28821,221,2026-01-16,Quality Issue,37123.98
2082,28828,839,2023-07-11,Quality Issue,18616.85
2083,28838,532,2023-03-20,Quality Issue,34068.59
2084,28849,1982,2026-03-30,Quality Issue,39182.12
2085,28864,760,2026-01-24,Quality Issue,108012.29
2086,28867,671,2024-02-26,Quality Issue,3759.18
2087,28880,800,2023-03-18,Quality Issue,45330.08
2088,28882,196,2025-08-05,Quality Issue,4378.21
2089,28904,561,2024-02-27,Quality Issue,19325.89
2090,28921,1234,2023-12-28,Quality Issue,39156.62
2091,28925,360,2022-05-07,Quality Issue,77390.26
2092,28940,1672,2023-05-03,Quality Issue,13701.25
2093,28943,1359,2023-12-06,Quality Issue,39309.49
2094,28944,326,2023-08-06,Quality Issue,63465.98
2095,28953,1440,2024-05-01,Quality Issue,49888.54
2096,28954,1503,2022-07-03,Quality Issue,37053.49
2097,28965,323,2023-11-05,Quality Issue,6459.94
2098,28972,509,2024-09-10,Quality Issue,10920.48
2099,29001,1876,2023-12-22,Quality Issue,85624.15
2100,29008,1582,2024-04-09,Quality Issue,86314.62
2101,29020,211,2022-08-24,Quality Issue,53163.65
2102,29023,125,2024-01-17,Quality Issue,45144.67
2103,29044,1844,2025-03-06,Quality Issue,39721.27
2104,29049,670,2023-11-12,Quality Issue,12634.5
2105,29076,1093,2025-09-28,Quality Issue,31040.27
2106,29085,698,2022-12-28,Quality Issue,52928.35
2107,29086,276,2024-08-24,Quality Issue,64918.7
2108,29106,245,2026-01-08,Quality Issue,36712.18
2109,29108,1875,2024-01-29,Quality Issue,10972.26
2110,29112,1644,2023-12-18,Quality Issue,29901.14
2111,29162,1916,2025-09-17,Quality Issue,27959.33
2112,29173,1491,2023-12-19,Quality Issue,22244.38
2113,29198,218,2022-10-27,Quality Issue,22162.82
2114,29205,908,2022-03-23,Quality Issue,26990.38
2115,29211,1093,2026-04-27,Quality Issue,28843.22
2116,29212,416,2025-11-26,Quality Issue,57876.45
2117,29230,833,2023-10-17,Quality Issue,6482.64
2118,29254,453,2024-11-17,Quality Issue,16219.92
2119,29264,187,2023-06-24,Quality Issue,61958.62
2120,29264,219,2023-06-24,Quality Issue,70702.27
2121,29271,1028,2025-08-22,Quality Issue,1023.9
2122,29277,37,2023-04-15,Quality Issue,65533.97
2123,29295,1015,2026-04-23,Quality Issue,47394.61
2124,29313,271,2023-01-06,Quality Issue,72361.26
2125,29316,1953,2024-10-30,Quality Issue,6230.16
2126,29332,1144,2023-09-04,Quality Issue,2716.8
2127,29337,272,2023-11-17,Quality Issue,16714.72
2128,29339,1356,2026-01-25,Quality Issue,14353.94
2129,29356,13,2022-09-18,Quality Issue,14803.63
2130,29361,1806,2023-11-15,Quality Issue,26367.81
2131,29373,136,2025-03-14,Quality Issue,70619.71
2132,29388,57,2023-09-29,Quality Issue,15084.1
2133,29416,443,2024-08-24,Quality Issue,140803.87
2134,29433,1032,2023-12-14,Quality Issue,83105.26
2135,29443,2000,2024-07-27,Quality Issue,20407.65
2136,29452,1043,2024-02-09,Quality Issue,44055.38
2137,29480,106,2024-05-08,Quality Issue,103516.22
2138,29488,1582,2024-05-14,Quality Issue,71640.38
2139,29510,1675,2025-04-16,Quality Issue,1377.28
2140,29515,1992,2026-05-19,Quality Issue,13006.54
2141,29528,101,2024-04-30,Quality Issue,2683.47
2142,29538,177,2023-02-21,Quality Issue,7980.68
2143,29543,1746,2023-10-02,Quality Issue,297.41
2144,29556,1317,2025-04-15,Quality Issue,14385.91
2145,29577,1372,2023-01-27,Quality Issue,31131.52
2146,29578,1128,2026-02-03,Quality Issue,61094.85
2147,29581,1923,2023-08-05,Quality Issue,112115.71
2148,29593,208,2023-06-29,Quality Issue,64985.76
2149,29612,1631,2026-01-11,Quality Issue,104074.5
2150,29624,1744,2022-09-30,Quality Issue,8845.26
2151,29640,98,2025-01-27,Quality Issue,53434.06
2152,29663,191,2023-01-06,Quality Issue,63971.98
2153,29678,1640,2023-11-02,Quality Issue,25624.58
2154,29690,1909,2025-03-31,Quality Issue,4310.52
2155,29703,1061,2024-02-04,Quality Issue,37929.11
2156,29706,1314,2023-11-04,Quality Issue,46181.06
2157,29718,456,2023-02-01,Quality Issue,60783.7
2158,29760,1608,2023-05-03,Quality Issue,77232.93
2159,29788,1398,2026-01-23,Quality Issue,24080.1
2160,29797,1607,2025-02-13,Quality Issue,92025.89
2161,29806,1595,2022-03-29,Quality Issue,40212.13
2162,29816,1957,2022-01-19,Quality Issue,7778.35
2163,29821,408,2023-06-07,Quality Issue,92382.14
2164,29849,1257,2023-01-30,Quality Issue,39469.26
2165,29850,1169,2023-02-19,Quality Issue,19352.32
2166,29861,671,2025-02-16,Quality Issue,104344.01
2167,29870,1670,2022-06-01,Quality Issue,11751.27
2168,29877,796,2024-04-18,Quality Issue,35323.25
2169,29900,703,2026-05-04,Quality Issue,3600.66
2170,29907,67,2022-02-05,Quality Issue,24396.82
2171,29914,154,2022-01-04,Quality Issue,37676.62
2172,29923,1697,2023-12-16,Quality Issue,112885.92
2173,29925,495,2024-02-25,Quality Issue,55168.73
2174,29925,464,2024-02-25,Quality Issue,35715.52
2175,29929,1036,2026-01-07,Quality Issue,84438.94
2176,29930,1012,2022-03-10,Quality Issue,48878.95
2177,29969,1684,2022-04-15,Quality Issue,93974.02
2178,30004,1679,2022-03-19,Quality Issue,46983.49
2179,30009,1172,2024-10-29,Quality Issue,151928.58
2180,30038,509,2022-08-13,Quality Issue,44293.78
2181,30041,1170,2025-11-23,Quality Issue,96788.16
2182,30049,1449,2022-08-31,Quality Issue,112192.8
2183,30053,100,2023-02-24,Quality Issue,126962.46
2184,30056,1641,2024-01-01,Quality Issue,33860.69
2185,30078,1147,2022-02-10,Quality Issue,37574.35
2186,30086,1434,2024-05-17,Quality Issue,51463.62
2187,30088,831,2025-05-15,Quality Issue,12082.4
2188,30098,26,2024-11-01,Quality Issue,21401.34
2189,30112,1701,2024-03-25,Quality Issue,87522.18
2190,30113,1067,2024-05-09,Quality Issue,39331.94
2191,30118,1928,2026-01-16,Quality Issue,47110.03
2192,30140,1145,2024-08-05,Quality Issue,28421.24
2193,30171,1002,2026-02-15,Quality Issue,66166.3
2194,30209,702,2022-09-21,Quality Issue,6124.06
2195,30210,1749,2024-10-27,Quality Issue,49834.66
2196,30213,546,2022-11-13,Quality Issue,15654.79
2197,30245,585,2024-01-05,Quality Issue,51749.6
2198,30249,1161,2024-09-25,Quality Issue,22310.88
2199,30250,794,2026-02-16,Quality Issue,19254.97
2200,30251,1909,2022-03-24,Quality Issue,15707.02
2201,30275,55,2023-03-08,Quality Issue,56915.95
2202,30277,1765,2022-11-13,Quality Issue,53708.61
2203,30278,1340,2024-09-25,Quality Issue,7687.22
2204,30278,121,2024-09-25,Quality Issue,2944.51
2205,30281,137,2024-07-19,Quality Issue,30626.4
2206,30335,1417,2025-11-03,Quality Issue,3896.52
2207,30342,1926,2024-01-22,Quality Issue,15963.46
2208,30356,1951,2025-05-06,Quality Issue,33938.2
2209,30375,611,2023-12-25,Quality Issue,108100.97
2210,30380,62,2023-02-20,Quality Issue,132685.82
2211,30388,1476,2024-11-29,Quality Issue,20509.42
2212,30393,1567,2022-07-13,Quality Issue,20785.34
2213,30394,746,2025-11-11,Quality Issue,53922.19
2214,30408,1626,2023-07-24,Quality Issue,84453.14
2215,30415,88,2026-02-14,Quality Issue,63412.32
2216,30421,630,2025-11-07,Quality Issue,116220.7
2217,30425,808,2024-09-16,Quality Issue,19652.67
2218,30470,672,2022-09-27,Quality Issue,23147.01
2219,30477,640,2022-05-24,Quality Issue,3591.0
2220,30494,1238,2024-12-26,Quality Issue,71258.1
2221,30495,368,2022-01-17,Quality Issue,9975.55
2222,30498,1639,2023-06-04,Quality Issue,66599.02
2223,30515,1560,2022-04-29,Quality Issue,8520.98
2224,30528,359,2023-06-30,Quality Issue,13415.02
2225,30531,756,2025-11-27,Quality Issue,1576.68
2226,30538,351,2023-08-31,Quality Issue,37735.48
2227,30567,1031,2024-10-19,Quality Issue,94942.75
2228,30585,1652,2025-02-03,Quality Issue,23904.67
2229,30631,1825,2024-02-27,Quality Issue,74365.54
2230,30643,805,2025-09-20,Quality Issue,21768.37
2231,30654,1748,2026-03-05,Quality Issue,11804.69
2232,30656,1708,2024-10-01,Quality Issue,110145.79
2233,30666,1592,2026-04-19,Quality Issue,21433.78
2234,30685,1597,2026-02-11,Quality Issue,19557.12
2235,30689,1913,2025-11-13,Quality Issue,43379.97
2236,30699,1005,2024-01-03,Quality Issue,116356.0
2237,30707,863,2025-04-11,Quality Issue,10420.12
2238,30713,336,2023-01-25,Quality Issue,26622.65
2239,30718,1604,2026-01-09,Quality Issue,64463.89
2240,30766,617,2026-02-03,Quality Issue,26789.69
2241,30777,1525,2025-02-20,Quality Issue,57525.26
2242,30785,666,2024-12-27,Quality Issue,7592.75
2243,30800,1311,2023-02-14,Quality Issue,19991.18
2244,30801,1928,2023-09-13,Quality Issue,9970.78
2245,30851,407,2025-07-27,Quality Issue,53755.75
2246,30888,898,2024-11-28,Quality Issue,11836.58
2247,30888,187,2024-11-28,Quality Issue,25778.47
2248,30890,1779,2022-03-06,Quality Issue,8943.1
2249,30898,1873,2022-10-16,Quality Issue,14780.54
2250,30954,1715,2022-04-09,Quality Issue,79479.78
2251,30972,3,2024-03-03,Quality Issue,36176.14
2252,30989,1241,2024-09-07,Quality Issue,19177.96
2253,30991,304,2025-09-28,Quality Issue,38190.24
2254,31015,131,2025-10-03,Quality Issue,6404.93
2255,31019,1316,2024-06-22,Quality Issue,10444.9
2256,31021,1796,2023-10-02,Quality Issue,73755.63
2257,31035,34,2026-03-31,Quality Issue,37009.73
2258,31057,810,2023-02-05,Quality Issue,68653.82
2259,31065,995,2024-08-29,Quality Issue,66319.73
2260,31089,318,2025-12-29,Quality Issue,15329.2
2261,31139,296,2025-02-10,Quality Issue,70647.66
2262,31148,1116,2024-07-23,Quality Issue,93645.72
2263,31160,1729,2025-08-06,Quality Issue,32403.89
2264,31166,1766,2023-06-24,Quality Issue,33638.14
2265,31172,941,2024-07-11,Quality Issue,37976.69
2266,31177,1223,2022-06-15,Quality Issue,127325.47
2267,31185,1640,2024-09-19,Quality Issue,32056.46
2268,31200,1698,2023-04-03,Quality Issue,140592.32
2269,31217,66,2022-05-10,Quality Issue,7739.79
2270,31219,1147,2024-03-01,Quality Issue,12492.08
2271,31274,1080,2023-04-23,Quality Issue,46958.21
2272,31278,1702,2025-07-03,Quality Issue,42621.02
2273,31282,456,2024-02-09,Quality Issue,30136.3
2274,31288,376,2025-11-11,Quality Issue,13923.73
2275,31291,1544,2023-03-04,Quality Issue,72683.1
2276,31308,784,2023-01-03,Quality Issue,84651.55
2277,31325,314,2022-04-11,Quality Issue,28334.75
2278,31329,183,2024-11-10,Quality Issue,10584.31
2279,31332,594,2026-01-18,Quality Issue,51352.94
2280,31344,1497,2025-02-25,Quality Issue,194.72
2281,31348,797,2024-01-01,Quality Issue,63804.26
2282,31359,1988,2022-07-03,Quality Issue,6651.02
2283,31430,642,2026-02-23,Quality Issue,32660.8
2284,31442,1562,2025-04-01,Quality Issue,116106.5
2285,31471,1971,2025-09-03,Quality Issue,150874.78
2286,31478,1294,2022-02-21,Quality Issue,60623.41
2287,31481,1216,2024-11-08,Quality Issue,107744.95
2288,31494,1315,2024-02-11,Quality Issue,21216.83
2289,31521,224,2022-10-17,Quality Issue,24156.67
2290,31521,377,2022-10-17,Quality Issue,57089.73
2291,31521,360,2022-10-17,Quality Issue,75387.72
2292,31525,1921,2024-08-30,Quality Issue,6795.9
2293,31531,1521,2024-07-13,Quality Issue,62007.33
2294,31584,250,2025-03-07,Quality Issue,24891.58
2295,31595,1862,2022-10-23,Quality Issue,66670.59
2296,31600,1223,2022-05-16,Quality Issue,1488.3
2297,31601,170,2024-10-09,Quality Issue,5088.7
2298,31607,530,2022-07-25,Quality Issue,68558.54
2299,31611,910,2026-02-12,Quality Issue,18464.42
2300,31642,1530,2023-05-18,Quality Issue,66697.25
2301,31642,1427,2023-05-18,Quality Issue,30996.3
2302,31660,1191,2023-12-22,Quality Issue,64087.71
2303,31662,1083,2025-04-08,Quality Issue,34432.19
2304,31662,242,2025-04-08,Quality Issue,18949.74
2305,31672,1030,2024-06-30,Quality Issue,38790.4
2306,31679,1642,2023-11-13,Quality Issue,55425.14
2307,31700,288,2024-07-09,Quality Issue,42853.75
2308,31721,1632,2022-09-19,Quality Issue,31974.34
2309,31746,1475,2024-11-07,Quality Issue,88007.06
2310,31749,1123,2023-06-15,Quality Issue,1922.28
2311,31787,297,2026-04-26,Quality Issue,140636.1
2312,31793,1759,2024-01-20,Quality Issue,20958.4
2313,31799,1769,2023-06-10,Quality Issue,19092.75
2314,31831,1121,2024-06-12,Quality Issue,73259.62
2315,31835,1383,2025-11-18,Quality Issue,146720.45
2316,31858,1418,2026-01-19,Quality Issue,1108.17
2317,31862,303,2022-09-29,Quality Issue,1217.16
2318,31876,403,2024-06-07,Quality Issue,50227.33
2319,31890,1508,2023-05-19,Quality Issue,5439.74
2320,31900,1805,2025-11-19,Quality Issue,80415.2
2321,31903,561,2025-06-25,Quality Issue,16807.07
2322,31905,1451,2022-03-03,Quality Issue,129103.01
2323,31927,1633,2026-02-25,Quality Issue,72868.2
2324,31930,1251,2025-11-24,Quality Issue,69213.28
2325,31934,1475,2023-10-15,Quality Issue,142841.54
2326,31949,454,2023-05-17,Quality Issue,99899.23
2327,31963,1633,2024-04-26,Quality Issue,38286.3
2328,31970,472,2026-03-28,Quality Issue,1180.01
2329,31981,515,2022-03-10,Quality Issue,8096.47
2330,31986,1296,2024-11-06,Quality Issue,107670.1
2331,31993,714,2022-06-30,Quality Issue,79249.31
2332,32015,872,2025-10-19,Quality Issue,8824.06
2333,32030,1955,2024-09-11,Quality Issue,89518.85
2334,32031,37,2024-07-30,Quality Issue,18659.4
2335,32113,425,2026-03-22,Quality Issue,39336.7
2336,32119,448,2023-05-28,Quality Issue,80433.12
2337,32120,464,2025-10-28,Quality Issue,81936.58
2338,32146,1478,2022-05-28,Quality Issue,52841.89
2339,32160,122,2025-12-20,Quality Issue,39204.19
2340,32165,1840,2023-06-25,Quality Issue,1976.83
2341,32174,1141,2024-11-14,Quality Issue,69648.48
2342,32175,1177,2025-11-05,Quality Issue,19882.58
2343,32179,975,2022-12-23,Quality Issue,58115.3
2344,32205,420,2024-06-10,Quality Issue,38206.59
2345,32211,1481,2025-03-29,Quality Issue,8540.3
2346,32239,333,2025-03-09,Quality Issue,38398.64
2347,32239,37,2025-03-09,Quality Issue,26015.46
2348,32246,866,2022-10-17,Quality Issue,4794.34
2349,32247,1337,2023-11-26,Quality Issue,40565.59
2350,32258,1764,2024-10-09,Quality Issue,34097.5
2351,32261,1533,2024-05-14,Quality Issue,8539.54
2352,32278,1370,2022-08-19,Quality Issue,37534.5
2353,32289,16,2025-01-23,Quality Issue,2554.85
2354,32299,58,2026-01-27,Quality Issue,150897.82
2355,32334,684,2023-03-28,Quality Issue,8366.62
2356,32342,1902,2022-03-29,Quality Issue,26391.55
2357,32353,1860,2022-08-03,Quality Issue,133674.91
2358,32386,190,2022-05-20,Quality Issue,20716.09
2359,32427,93,2024-02-03,Quality Issue,36488.06
2360,32448,1249,2026-03-30,Quality Issue,53164.19
2361,32451,58,2023-07-13,Quality Issue,99934.94
2362,32468,1191,2025-07-25,Quality Issue,27227.42
2363,32471,266,2023-12-21,Quality Issue,89829.5
2364,32478,1708,2022-10-02,Quality Issue,79518.12
2365,32514,1133,2023-04-13,Quality Issue,60590.0
2366,32558,1410,2025-02-28,Quality Issue,78341.84
2367,32571,1026,2023-10-27,Quality Issue,42267.49
2368,32576,1637,2025-08-21,Quality Issue,16071.72
2369,32585,1639,2025-01-12,Quality Issue,44731.2
2370,32599,337,2022-04-24,Quality Issue,75016.53
2371,32604,1235,2023-11-09,Quality Issue,9528.78
2372,32609,1047,2023-07-30,Quality Issue,49995.74
2373,32631,1629,2025-02-05,Quality Issue,79348.91
2374,32636,672,2025-01-15,Quality Issue,51414.84
2375,32665,392,2024-08-10,Quality Issue,52925.44
2376,32672,1046,2024-08-10,Quality Issue,60118.9
2377,32674,1545,2026-05-14,Quality Issue,1969.87
2378,32708,741,2024-11-27,Quality Issue,21434.9
2379,32732,1294,2022-10-03,Quality Issue,61236.51
2380,32746,982,2023-06-08,Quality Issue,151231.81
2381,32754,231,2022-10-05,Quality Issue,26658.43
2382,32758,1401,2022-02-14,Quality Issue,25161.99
2383,32758,566,2022-02-14,Quality Issue,105300.16
2384,32793,1283,2024-01-02,Quality Issue,95182.56
2385,32810,1422,2022-11-24,Quality Issue,105424.32
2386,32825,813,2023-12-26,Quality Issue,4144.94
2387,32870,328,2026-03-28,Quality Issue,42482.98
2388,32876,176,2024-06-25,Quality Issue,102404.16
2389,32877,439,2025-01-18,Quality Issue,24827.27
2390,32890,1083,2024-10-17,Quality Issue,2251.57
2391,32902,1637,2023-05-29,Quality Issue,1557.15
2392,32927,413,2022-05-14,Quality Issue,19324.81
2393,32968,120,2025-01-22,Quality Issue,75719.58
2394,32989,1068,2024-04-28,Quality Issue,9962.9
2395,33002,56,2022-09-26,Quality Issue,52152.07
2396,33041,649,2022-09-25,Quality Issue,127898.11
2397,33048,913,2026-04-21,Quality Issue,5088.5
2398,33052,625,2023-03-15,Quality Issue,103752.1
2399,33122,1454,2023-08-27,Quality Issue,17286.06
2400,33130,721,2025-05-21,Quality Issue,395.57
2401,33132,845,2022-05-31,Quality Issue,70954.24
2402,33138,1571,2024-03-27,Quality Issue,34646.43
2403,33160,432,2024-01-18,Quality Issue,37804.56
2404,33163,1515,2024-07-02,Quality Issue,10344.98
2405,33172,184,2022-01-14,Quality Issue,60751.56
2406,33178,195,2022-01-13,Quality Issue,64631.76
2407,33211,488,2026-03-22,Quality Issue,61089.58
2408,33268,1564,2025-03-29,Quality Issue,56464.8
2409,33283,1903,2025-10-10,Quality Issue,29275.73
2410,33297,1150,2023-05-24,Quality Issue,25099.23
2411,33299,1902,2023-05-25,Quality Issue,6713.64
2412,33302,822,2025-12-07,Quality Issue,44475.1
2413,33319,1717,2022-05-07,Quality Issue,65775.86
2414,33367,881,2024-05-29,Quality Issue,13138.1
2415,33367,152,2024-05-29,Quality Issue,135721.92
2416,33381,139,2022-02-09,Quality Issue,1565.11
2417,33390,451,2023-01-19,Quality Issue,6849.15
2418,33398,444,2022-05-15,Quality Issue,114665.79
2419,33402,1038,2023-04-07,Quality Issue,21371.54
2420,33411,221,2023-01-30,Quality Issue,6251.23
2421,33429,1148,2023-03-22,Quality Issue,90784.16
2422,33444,607,2024-07-07,Quality Issue,17012.12
2423,33445,1229,2024-08-23,Quality Issue,77749.37
2424,33454,1574,2023-04-30,Quality Issue,33180.45
2425,33501,1717,2023-08-04,Quality Issue,24964.91
2426,33539,505,2022-03-01,Quality Issue,68095.66
2427,33540,81,2023-05-14,Quality Issue,98234.98
2428,33541,1729,2022-09-23,Quality Issue,31234.91
2429,33549,1002,2025-12-15,Quality Issue,19130.38
2430,33549,1085,2025-12-15,Quality Issue,148742.4
2431,33567,131,2023-01-13,Quality Issue,17567.5
2432,33571,924,2024-05-20,Quality Issue,58701.14
2433,33580,1056,2025-07-19,Quality Issue,90982.59
2434,33585,1557,2026-05-01,Quality Issue,30749.51
2435,33592,1539,2023-10-19,Quality Issue,150928.06
2436,33593,59,2024-11-01,Quality Issue,10129.16
2437,33611,1544,2024-06-30,Quality Issue,37325.89
2438,33612,1305,2026-02-24,Quality Issue,65238.55
2439,33644,736,2023-11-07,Quality Issue,19282.86
2440,33649,645,2024-11-30,Quality Issue,11319.18
2441,33659,1226,2025-08-04,Quality Issue,60948.1
2442,33682,1944,2024-07-14,Quality Issue,7862.38
2443,33707,416,2025-07-07,Quality Issue,126126.82
2444,33713,1785,2024-09-23,Quality Issue,73485.97
2445,33735,1709,2023-06-19,Quality Issue,34122.79
2446,33822,595,2026-01-20,Quality Issue,621.37
2447,33833,540,2023-09-20,Quality Issue,11333.1
2448,33843,1678,2022-11-30,Quality Issue,110025.73
2449,33845,61,2025-07-02,Quality Issue,51034.34
2450,33853,158,2023-11-30,Quality Issue,36665.3
2451,33869,1253,2025-12-14,Quality Issue,133041.73
2452,33869,1190,2025-12-14,Quality Issue,46650.38
2453,33875,564,2023-11-26,Quality Issue,8168.66
2454,33887,1155,2022-08-31,Quality Issue,21933.34
2455,33947,1881,2023-06-23,Quality Issue,2919.77
2456,33955,83,2024-11-28,Quality Issue,17693.28
2457,34017,1865,2022-07-12,Quality Issue,29464.1
2458,34032,1127,2023-06-18,Quality Issue,24260.27
2459,34040,1099,2026-04-30,Quality Issue,34342.03
2460,34045,1314,2022-09-12,Quality Issue,130238.75
2461,34082,1500,2024-02-22,Quality Issue,155132.45
2462,34102,36,2022-11-04,Quality Issue,38879.45
2463,34105,1104,2024-04-12,Quality Issue,67520.29
2464,34106,200,2025-03-31,Quality Issue,5369.34
2465,34119,377,2024-03-08,Quality Issue,14509.14
2466,34131,454,2025-01-09,Quality Issue,41257.25
2467,34132,1550,2022-01-12,Quality Issue,126657.66
2468,34132,902,2022-01-12,Quality Issue,139949.6
2469,34148,1953,2023-12-28,Quality Issue,104699.66
2470,34154,978,2025-12-22,Quality Issue,9304.94
2471,34204,287,2024-08-22,Quality Issue,23557.78
2472,34207,509,2022-10-31,Quality Issue,6705.62
2473,34211,154,2022-01-24,Quality Issue,11999.43
2474,34221,1684,2024-02-19,Quality Issue,37207.52
2475,34231,642,2023-02-12,Quality Issue,29271.57
2476,34236,1405,2022-09-29,Quality Issue,38093.18
2477,34238,158,2022-02-14,Quality Issue,88677.34
2478,34244,1486,2026-03-12,Quality Issue,5679.3
2479,34244,833,2026-03-12,Quality Issue,1983.71
2480,34261,686,2026-05-06,Quality Issue,8630.88
2481,34273,584,2022-09-24,Quality Issue,9763.06
2482,34289,1155,2024-08-26,Quality Issue,88054.39
2483,34292,1147,2025-03-09,Quality Issue,119709.76
2484,34298,1167,2023-01-26,Quality Issue,39763.07
2485,34299,1979,2022-11-26,Quality Issue,14700.22
2486,34360,251,2024-11-25,Quality Issue,2223.1
2487,34367,349,2026-01-21,Quality Issue,8053.25
2488,34383,1107,2025-12-17,Quality Issue,119134.78
2489,34390,1190,2025-07-27,Quality Issue,77641.92
2490,34429,8,2024-05-05,Quality Issue,54285.06
2491,34441,856,2024-07-13,Quality Issue,32207.46
2492,34445,108,2026-02-19,Quality Issue,9010.21
2493,34454,1678,2025-04-22,Quality Issue,48423.06
2494,34473,1724,2022-01-18,Quality Issue,128894.5
2495,34484,1137,2023-01-20,Quality Issue,32454.87
2496,34505,16,2022-08-16,Quality Issue,3730.22
2497,34506,772,2025-06-08,Quality Issue,22558.81
2498,34515,1074,2023-12-19,Quality Issue,29539.32
2499,34535,1324,2024-06-22,Quality Issue,29235.98
2500,34567,1418,2026-03-28,Quality Issue,93999.82
2501,34592,1018,2024-04-29,Quality Issue,7249.95
2502,34592,1779,2024-04-29,Quality Issue,72038.28
2503,34601,576,2023-05-13,Quality Issue,48077.79
2504,34617,18,2024-06-02,Quality Issue,144922.98
2505,34633,620,2025-11-15,Quality Issue,39104.89
2506,34644,665,2025-01-18,Quality Issue,68466.98
2507,34654,174,2023-11-26,Quality Issue,17907.29
2508,34665,401,2022-07-29,Quality Issue,39482.42
2509,34665,41,2022-07-29,Quality Issue,72148.18
2510,34667,522,2022-05-31,Quality Issue,30032.75
2511,34675,307,2022-10-09,Quality Issue,35907.09
2512,34709,450,2023-06-21,Quality Issue,140107.14
2513,34716,1065,2026-01-17,Quality Issue,91129.66
2514,34718,69,2025-10-05,Quality Issue,6783.17
2515,34728,987,2025-05-03,Quality Issue,44083.03
2516,34730,1773,2024-06-17,Quality Issue,31993.09
2517,34826,1452,2024-06-26,Quality Issue,119522.09
2518,34862,359,2023-02-18,Quality Issue,61471.14
2519,34922,1502,2026-05-12,Quality Issue,95885.21
2520,34985,1923,2025-01-24,Quality Issue,38898.86
2521,35008,1672,2024-11-16,Quality Issue,36113.58
2522,35008,284,2024-11-16,Quality Issue,105262.78
2523,35008,879,2024-11-16,Quality Issue,30803.17
2524,35011,1921,2023-12-04,Quality Issue,8728.13
2525,35031,514,2022-07-09,Quality Issue,48164.53
2526,35039,994,2024-06-27,Quality Issue,82615.17
2527,35051,1355,2022-03-15,Quality Issue,57259.78
2528,35054,1701,2023-01-22,Quality Issue,75361.15
2529,35069,306,2025-08-03,Quality Issue,32597.2
2530,35093,372,2026-02-12,Quality Issue,122760.54
2531,35094,1024,2022-07-23,Quality Issue,8131.24
2532,35135,269,2024-08-15,Quality Issue,4795.25
2533,35168,523,2022-10-25,Quality Issue,88186.27
2534,35178,577,2023-01-28,Quality Issue,6580.01
2535,35183,1568,2022-11-07,Quality Issue,25251.26
2536,35188,1840,2022-12-21,Quality Issue,62361.41
2537,35194,399,2024-09-01,Quality Issue,156601.22
2538,35199,529,2026-04-26,Quality Issue,112519.58
2539,35207,299,2025-04-14,Quality Issue,94457.5
2540,35213,879,2026-04-06,Quality Issue,10130.51
2541,35224,119,2024-07-18,Quality Issue,131879.84
2542,35226,1606,2024-05-09,Quality Issue,92537.74
2543,35230,104,2026-04-08,Quality Issue,33263.78
2544,35231,1203,2022-03-16,Quality Issue,32740.64
2545,35233,1326,2025-05-31,Quality Issue,8234.3
2546,35251,228,2025-09-22,Quality Issue,48180.03
2547,35253,714,2024-12-24,Quality Issue,34883.48
2548,35297,1434,2025-04-26,Quality Issue,13982.26
2549,35301,1592,2025-09-13,Quality Issue,107085.14
2550,35322,1666,2026-01-16,Quality Issue,153459.9
2551,35322,216,2026-01-16,Quality Issue,91281.72
2552,35327,246,2023-05-26,Quality Issue,10201.18
2553,35333,631,2025-11-07,Quality Issue,21630.06
2554,35352,1082,2023-05-04,Quality Issue,71314.06
2555,35357,931,2025-02-23,Quality Issue,87420.7
2556,35375,1511,2024-01-08,Quality Issue,10650.93
2557,35378,1257,2024-10-08,Quality Issue,62240.3
2558,35379,1749,2024-09-10,Quality Issue,68913.54
2559,35387,339,2024-02-07,Quality Issue,32643.18
2560,35388,1044,2026-03-25,Quality Issue,70642.72
2561,35390,13,2025-05-17,Quality Issue,43843.01
2562,35413,212,2026-01-23,Quality Issue,7224.37
2563,35458,1930,2024-07-09,Quality Issue,90100.99
2564,35458,461,2024-07-09,Quality Issue,7351.89
2565,35458,703,2024-07-09,Quality Issue,76169.11
2566,35460,1399,2025-10-27,Quality Issue,30479.92
2567,35461,1528,2025-09-30,Quality Issue,10152.56
2568,35478,775,2022-06-04,Quality Issue,9473.69
2569,35499,1879,2026-04-07,Quality Issue,49049.3
2570,35543,1840,2024-12-19,Quality Issue,9066.3
2571,35545,1549,2024-07-15,Quality Issue,107241.18
2572,35547,1808,2023-12-18,Quality Issue,85595.57
2573,35567,257,2022-09-08,Quality Issue,7816.28
2574,35590,1159,2022-09-18,Quality Issue,46234.34
2575,35595,409,2024-01-01,Quality Issue,71009.94
2576,35620,768,2023-01-01,Quality Issue,78056.72
2577,35621,1138,2024-12-26,Quality Issue,3176.03
