product_id,category_id,brand_id,supplier_id,product_name,description,cost_price,selling_price,launch_date,active_status
1399,39,85,64,Product_1399,Description for product 1399,24259.95,34676.36,2024-11-17,True
1400,39,35,4,Product_1400,Description for product 1400,44495.1,74669.54,2023-09-18,True
1401,40,53,85,Product_1401,Description for product 1401,8583.92,11992.75,2024-04-11,True
1402,31,17,146,Product_1402,Description for product 1402,1722.72,2534.98,2024-02-28,True
1403,48,52,197,Product_1403,Description for product 1403,32027.78,50250.81,2026-01-06,True
1404,39,57,36,Product_1404,Description for product 1404,47840.63,76657.99,2025-07-19,True
1405,39,85,115,Product_1405,Description for product 1405,47519.04,57411.83,2024-01-05,True
1406,7,63,22,Product_1406,Description for product 1406,44566.73,59737.76,2021-04-21,True
1407,22,77,130,Product_1407,Description for product 1407,30418.5,46938.92,2025-04-24,True
1408,7,69,70,Product_1408,Description for product 1408,21749.75,31055.15,2024-04-13,True
1409,34,32,32,Product_1409,Description for product 1409,23294.62,29455.01,2026-03-26,True
1410,44,61,195,Product_1410,Description for product 1410,48628.53,74399.67,2024-11-11,True
1411,27,56,79,Product_1411,Description for product 1411,37371.0,64418.04,2023-02-21,True
1412,7,52,151,Product_1412,Description for product 1412,38043.0,66484.7,2023-03-23,True
1413,35,49,175,Product_1413,Description for product 1413,23092.93,35630.79,2022-08-23,True
1414,44,94,141,Product_1414,Description for product 1414,16183.47,17933.64,2022-01-19,True
1415,39,20,40,Product_1415,Description for product 1415,8882.84,13314.71,2025-03-20,True
1416,13,93,177,Product_1416,Description for product 1416,45356.81,61387.84,2026-05-15,True
1417,26,85,98,Product_1417,Description for product 1417,32721.91,42996.97,2026-03-17,True
1418,6,100,137,Product_1418,Description for product 1418,41361.56,51004.3,2026-11-20,True
1419,32,16,46,Product_1419,Description for product 1419,39518.7,61620.05,2024-12-07,True
1420,30,97,176,Product_1420,Description for product 1420,34405.28,48943.75,2026-12-13,True
1421,24,16,56,Product_1421,Description for product 1421,29716.85,48283.18,2022-05-03,True
1422,37,59,15,Product_1422,Description for product 1422,34474.68,52132.78,2022-05-07,True
1423,48,93,110,Product_1423,Description for product 1423,4952.96,6521.31,2022-11-05,True
1424,6,84,121,Product_1424,Description for product 1424,27549.68,39717.02,2025-02-16,True
1425,49,98,19,Product_1425,Description for product 1425,12975.92,23066.58,2023-09-14,True
1426,17,75,157,Product_1426,Description for product 1426,7903.36,11685.88,2026-01-05,True
1427,30,5,35,Product_1427,Description for product 1427,46305.63,70167.74,2024-05-14,True
1428,42,65,191,Product_1428,Description for product 1428,47933.43,74555.46,2022-01-19,True
1429,28,53,5,Product_1429,Description for product 1429,38490.92,52852.96,2022-10-22,True
1430,2,32,181,Product_1430,Description for product 1430,8557.03,11736.89,2026-10-11,True
1431,4,89,82,Product_1431,Description for product 1431,45678.16,62178.81,2024-09-08,True
1432,8,54,17,Product_1432,Description for product 1432,28333.31,40367.0,2022-06-21,True
1433,21,39,110,Product_1433,Description for product 1433,3059.38,4941.04,2022-06-01,True
1434,43,31,69,Product_1434,Description for product 1434,38164.64,48933.48,2023-04-13,True
1435,46,22,60,Product_1435,Description for product 1435,18164.48,24532.79,2025-11-07,True
1436,49,92,114,Product_1436,Description for product 1436,6833.21,10115.45,2025-07-13,True
1437,39,33,178,Product_1437,Description for product 1437,29956.28,43000.1,2026-11-01,True
1438,29,14,15,Product_1438,Description for product 1438,4356.3,5435.39,2021-04-18,True
1439,18,95,56,Product_1439,Description for product 1439,24770.01,39098.31,2025-09-25,True
1440,48,14,181,Product_1440,Description for product 1440,40990.09,57384.5,2026-10-13,True
1441,33,78,27,Product_1441,Description for product 1441,8259.07,12141.21,2020-04-07,True
1442,8,40,163,Product_1442,Description for product 1442,13057.15,19368.58,2020-05-20,True
1443,25,54,104,Product_1443,Description for product 1443,20351.48,34906.41,2023-03-12,True
1444,21,26,82,Product_1444,Description for product 1444,43722.07,65905.75,2023-11-05,True
1445,18,7,16,Product_1445,Description for product 1445,42305.01,61673.46,2021-12-04,True
1446,25,7,189,Product_1446,Description for product 1446,38365.89,67072.25,2023-04-20,True
1447,33,67,86,Product_1447,Description for product 1447,27668.4,46957.93,2024-08-18,True
1448,42,41,23,Product_1448,Description for product 1448,49027.83,54489.88,2021-02-19,True
1449,13,32,173,Product_1449,Description for product 1449,39452.71,52019.47,2024-10-18,True
1450,10,73,42,Product_1450,Description for product 1450,40916.53,57541.12,2023-12-09,True
1451,49,40,72,Product_1451,Description for product 1451,49756.94,76393.3,2024-01-26,True
1452,21,99,200,Product_1452,Description for product 1452,49674.04,79251.35,2020-12-06,True
1453,23,8,67,Product_1453,Description for product 1453,25666.64,45914.86,2024-01-26,True
1454,9,42,179,Product_1454,Description for product 1454,14314.61,20929.32,2023-12-20,True
1455,21,31,94,Product_1455,Description for product 1455,48770.15,76241.02,2025-12-28,True
1456,2,100,48,Product_1456,Description for product 1456,13122.83,21157.73,2026-02-15,True
1457,28,79,157,Product_1457,Description for product 1457,5513.26,8792.09,2020-03-24,True
1458,3,65,92,Product_1458,Description for product 1458,27814.18,32610.24,2026-10-01,True
1459,16,46,135,Product_1459,Description for product 1459,22710.61,30475.74,2026-12-09,True
1460,8,85,73,Product_1460,Description for product 1460,8736.69,11913.7,2026-05-25,True
1461,6,49,86,Product_1461,Description for product 1461,20113.25,24160.03,2021-07-17,True
1462,23,94,114,Product_1462,Description for product 1462,15399.3,18604.95,2026-04-03,True
1463,31,74,99,Product_1463,Description for product 1463,2010.0,3551.45,2022-07-26,True
1464,21,14,156,Product_1464,Description for product 1464,41271.45,71771.5,2025-03-11,True
1465,37,9,71,Product_1465,Description for product 1465,10425.54,15887.94,2025-12-13,True
1466,16,92,71,Product_1466,Description for product 1466,15076.98,20065.54,2024-08-10,True
1467,10,96,27,Product_1467,Description for product 1467,40595.69,62679.42,2021-07-24,True
1468,24,19,111,Product_1468,Description for product 1468,44707.61,65640.81,2025-11-19,True
1469,44,30,182,Product_1469,Description for product 1469,42166.8,52126.07,2022-12-28,True
1470,13,1,137,Product_1470,Description for product 1470,32001.76,39098.75,2024-02-14,True
1471,45,4,153,Product_1471,Description for product 1471,42643.17,58994.9,2021-04-21,True
1472,23,91,145,Product_1472,Description for product 1472,24200.24,34523.36,2024-12-13,True
1473,45,4,60,Product_1473,Description for product 1473,4785.6,6493.1,2024-04-02,True
1474,43,6,71,Product_1474,Description for product 1474,49779.04,69981.04,2025-05-06,True
1475,16,50,194,Product_1475,Description for product 1475,716.28,1110.3,2021-12-03,True
1476,17,56,171,Product_1476,Description for product 1476,37631.67,44017.62,2025-06-20,True
1477,11,97,188,Product_1477,Description for product 1477,17966.3,25105.13,2023-10-09,True
1478,18,43,95,Product_1478,Description for product 1478,32662.4,54587.25,2021-04-06,True
1479,49,38,124,Product_1479,Description for product 1479,11575.36,15073.6,2026-08-08,True
1480,37,72,14,Product_1480,Description for product 1480,38968.62,48405.58,2026-03-06,True
1481,14,27,137,Product_1481,Description for product 1481,38454.9,45419.78,2026-11-13,True
1482,3,43,21,Product_1482,Description for product 1482,34804.47,42394.41,2024-03-02,True
1483,21,68,132,Product_1483,Description for product 1483,38714.46,54292.2,2026-07-19,True
1484,1,42,78,Product_1484,Description for product 1484,11051.96,14508.72,2025-11-01,True
1485,29,59,169,Product_1485,Description for product 1485,29839.51,49336.17,2020-02-27,True
1486,25,53,147,Product_1486,Description for product 1486,45987.71,53239.11,2020-08-15,True
1487,49,7,136,Product_1487,Description for product 1487,1826.75,2266.67,2021-03-18,True
1488,3,30,192,Product_1488,Description for product 1488,19689.75,23862.41,2020-07-04,True
1489,13,76,193,Product_1489,Description for product 1489,34199.05,58440.78,2024-04-12,True
1490,15,96,13,Product_1490,Description for product 1490,5027.49,7272.65,2022-03-01,True
1491,27,66,197,Product_1491,Description for product 1491,16772.74,19857.34,2020-09-22,True
1492,6,73,106,Product_1492,Description for product 1492,10253.99,17045.43,2024-09-11,True
1493,16,10,54,Product_1493,Description for product 1493,22423.27,26800.0,2026-06-12,True
1494,10,23,126,Product_1494,Description for product 1494,28195.81,32520.11,2021-03-17,True
1495,2,80,5,Product_1495,Description for product 1495,15253.6,16851.47,2020-04-08,True
1496,31,95,109,Product_1496,Description for product 1496,7798.8,11333.01,2025-06-19,True
1497,49,23,153,Product_1497,Description for product 1497,27933.91,33801.26,2022-07-18,True
1498,19,1,134,Product_1498,Description for product 1498,14463.65,20046.48,2020-12-27,True
1499,6,89,191,Product_1499,Description for product 1499,19093.54,22367.74,2022-12-19,True
1500,35,71,117,Product_1500,Description for product 1500,20069.0,30800.83,2020-07-11,True
1501,35,51,42,Product_1501,Description for product 1501,5629.05,8313.25,2026-03-22,True
1502,19,36,181,Product_1502,Description for product 1502,16113.0,26781.05,2024-03-19,True
1503,34,55,10,Product_1503,Description for product 1503,23392.98,35015.8,2025-11-22,True
1504,16,58,182,Product_1504,Description for product 1504,9315.38,10885.35,2021-10-24,True
1505,36,22,182,Product_1505,Description for product 1505,14013.47,21230.59,2021-02-21,True
1506,47,53,185,Product_1506,Description for product 1506,36220.44,44589.35,2026-10-10,True
1507,2,45,162,Product_1507,Description for product 1507,4816.62,5910.82,2023-04-24,True
1508,16,30,93,Product_1508,Description for product 1508,25381.03,33309.26,2024-04-07,True
1509,44,31,179,Product_1509,Description for product 1509,30971.88,54568.14,2026-09-15,True
1510,14,29,80,Product_1510,Description for product 1510,30161.34,45303.9,2021-09-08,True
1511,48,60,192,Product_1511,Description for product 1511,17060.9,24615.27,2023-03-11,True
1512,34,9,98,Product_1512,Description for product 1512,5928.36,8508.87,2022-12-17,True
1513,45,12,125,Product_1513,Description for product 1513,15296.34,21231.51,2021-10-16,True
1514,15,78,81,Product_1514,Description for product 1514,42087.15,47176.01,2021-02-22,True
1515,25,88,131,Product_1515,Description for product 1515,6387.75,7194.42,2024-01-01,True
1516,8,8,141,Product_1516,Description for product 1516,7635.2,10934.64,2021-09-17,True
1517,12,9,147,Product_1517,Description for product 1517,16260.58,27708.44,2020-02-10,True
1518,49,58,185,Product_1518,Description for product 1518,14632.31,22292.53,2025-04-14,True
1519,25,87,148,Product_1519,Description for product 1519,807.1,1133.07,2026-01-21,True
1520,38,5,185,Product_1520,Description for product 1520,45815.92,62895.83,2026-01-26,True
1521,23,9,2,Product_1521,Description for product 1521,43398.63,54357.54,2020-05-22,True
1522,16,47,60,Product_1522,Description for product 1522,13082.5,22556.42,2026-03-18,True
1523,46,60,110,Product_1523,Description for product 1523,4950.64,6906.54,2021-04-15,True
1524,50,14,9,Product_1524,Description for product 1524,26797.48,44288.8,2024-04-10,True
1525,35,88,53,Product_1525,Description for product 1525,2211.88,2471.94,2020-07-11,True
1526,39,34,70,Product_1526,Description for product 1526,7113.65,8218.55,2021-04-25,True
1527,27,12,6,Product_1527,Description for product 1527,37264.27,65454.06,2024-07-27,True
1528,12,43,21,Product_1528,Description for product 1528,37609.08,47964.92,2023-09-19,True
1529,19,10,29,Product_1529,Description for product 1529,3719.57,5533.95,2026-06-04,True
1530,41,2,25,Product_1530,Description for product 1530,12532.73,19675.54,2020-04-04,True
1531,28,1,88,Product_1531,Description for product 1531,26762.86,31544.96,2025-08-05,True
1532,29,74,20,Product_1532,Description for product 1532,6233.12,8263.28,2021-11-26,True
1533,23,21,97,Product_1533,Description for product 1533,21903.99,32569.26,2025-07-01,True
1534,22,53,130,Product_1534,Description for product 1534,34555.86,58274.19,2026-01-08,True
1535,46,63,89,Product_1535,Description for product 1535,5908.92,9081.19,2023-06-04,True
1536,50,61,169,Product_1536,Description for product 1536,18502.56,29694.21,2024-05-22,True
1537,36,66,115,Product_1537,Description for product 1537,31749.17,50065.9,2025-04-04,True
1538,23,1,24,Product_1538,Description for product 1538,21505.13,36347.15,2023-05-26,True
1539,9,96,15,Product_1539,Description for product 1539,47113.18,76300.31,2022-06-08,True
1540,50,89,16,Product_1540,Description for product 1540,19838.97,29664.13,2026-05-07,True
1541,9,38,34,Product_1541,Description for product 1541,6009.49,9870.41,2024-09-17,True
1542,28,93,151,Product_1542,Description for product 1542,30671.65,39096.22,2026-06-08,True
1543,11,84,55,Product_1543,Description for product 1543,7674.35,9350.81,2026-01-09,True
1544,36,43,178,Product_1544,Description for product 1544,5371.02,7966.15,2022-10-26,True
1545,13,70,197,Product_1545,Description for product 1545,47070.66,82147.1,2026-09-13,True
1546,18,85,100,Product_1546,Description for product 1546,36527.02,54771.38,2020-11-14,True
1547,14,42,10,Product_1547,Description for product 1547,6570.66,9305.22,2022-12-12,True
1548,5,19,159,Product_1548,Description for product 1548,23424.39,38874.28,2021-06-02,True
1549,3,87,148,Product_1549,Description for product 1549,49021.36,86920.28,2025-03-18,True
1550,38,42,152,Product_1550,Description for product 1550,23292.92,41858.77,2020-08-23,True
1551,19,54,68,Product_1551,Description for product 1551,32328.13,54177.73,2026-09-11,True
1552,40,56,87,Product_1552,Description for product 1552,22186.69,27193.26,2022-10-25,True
1553,6,36,133,Product_1553,Description for product 1553,31137.9,50902.15,2022-09-11,True
1554,37,52,77,Product_1554,Description for product 1554,17672.66,25678.63,2020-11-07,True
1555,32,17,152,Product_1555,Description for product 1555,24313.15,41157.92,2026-09-08,True
1556,23,69,75,Product_1556,Description for product 1556,3467.26,5359.93,2022-09-02,True
1557,8,10,60,Product_1557,Description for product 1557,32872.42,40905.61,2024-10-23,True
1558,4,28,128,Product_1558,Description for product 1558,4779.32,7412.4,2025-01-10,True
1559,4,4,40,Product_1559,Description for product 1559,28800.52,39073.02,2022-04-28,True
1560,7,21,118,Product_1560,Description for product 1560,6597.47,9794.44,2020-10-17,True
1561,31,4,170,Product_1561,Description for product 1561,5130.66,5810.52,2025-05-11,True
1562,18,55,173,Product_1562,Description for product 1562,31978.74,50529.26,2023-02-24,True
1563,37,66,106,Product_1563,Description for product 1563,40914.76,62887.36,2022-09-10,True
1564,34,100,57,Product_1564,Description for product 1564,30274.35,50001.26,2022-04-23,True
1565,27,33,148,Product_1565,Description for product 1565,41639.93,73202.31,2023-03-28,True
1566,10,5,127,Product_1566,Description for product 1566,10749.11,14517.77,2025-05-11,True
1567,10,88,129,Product_1567,Description for product 1567,27459.44,31227.23,2024-12-06,True
1568,43,34,77,Product_1568,Description for product 1568,35312.03,45070.41,2020-06-27,True
1569,31,46,179,Product_1569,Description for product 1569,11587.03,17188.13,2021-09-21,True
1570,24,55,51,Product_1570,Description for product 1570,47028.59,71726.43,2021-05-01,True
1571,36,33,179,Product_1571,Description for product 1571,1812.45,2672.79,2022-03-25,True
1572,9,24,68,Product_1572,Description for product 1572,48534.74,65894.69,2022-09-10,True
1573,10,13,43,Product_1573,Description for product 1573,5760.31,9208.34,2025-11-21,True
1574,38,34,69,Product_1574,Description for product 1574,47369.02,79720.88,2025-01-04,True
1575,28,30,181,Product_1575,Description for product 1575,26594.5,34311.35,2020-07-19,True
1576,45,24,191,Product_1576,Description for product 1576,36583.82,65216.29,2025-10-05,True
1577,43,65,60,Product_1577,Description for product 1577,41715.53,62827.71,2025-02-23,True
1578,39,34,157,Product_1578,Description for product 1578,31285.02,54216.73,2020-03-03,True
1579,15,47,123,Product_1579,Description for product 1579,20310.22,33257.1,2022-02-28,True
1580,36,65,160,Product_1580,Description for product 1580,33022.07,40160.86,2024-06-02,True
1581,40,30,134,Product_1581,Description for product 1581,31335.97,49901.06,2020-06-27,True
1582,20,89,176,Product_1582,Description for product 1582,46532.0,70470.26,2023-02-27,True
1583,16,2,182,Product_1583,Description for product 1583,45503.37,54904.38,2020-12-21,True
1584,43,68,90,Product_1584,Description for product 1584,2560.51,3464.84,2026-10-22,True
1585,41,35,197,Product_1585,Description for product 1585,19108.8,21805.75,2026-06-20,True
1586,12,62,14,Product_1586,Description for product 1586,3072.04,5029.45,2026-12-14,True
1587,46,66,98,Product_1587,Description for product 1587,37883.49,45974.52,2024-08-12,True
1588,22,35,180,Product_1588,Description for product 1588,25000.1,37139.1,2020-07-03,True
1589,13,35,110,Product_1589,Description for product 1589,15294.4,22313.15,2020-05-03,True
1590,9,95,22,Product_1590,Description for product 1590,8724.58,11859.46,2020-01-17,True
1591,48,41,122,Product_1591,Description for product 1591,18452.61,33012.52,2024-03-12,True
1592,37,90,160,Product_1592,Description for product 1592,43749.5,65510.21,2024-06-25,True
1593,49,19,3,Product_1593,Description for product 1593,26205.52,43941.91,2026-05-21,True
1594,50,59,110,Product_1594,Description for product 1594,45417.38,60850.59,2022-06-14,True
1595,49,43,188,Product_1595,Description for product 1595,47210.74,55445.97,2025-11-18,True
1596,3,17,153,Product_1596,Description for product 1596,43862.77,69042.68,2022-03-21,True
1597,26,68,69,Product_1597,Description for product 1597,31462.35,54661.71,2023-01-14,True
1598,43,22,122,Product_1598,Description for product 1598,14174.95,24801.49,2020-06-12,True
1599,45,93,163,Product_1599,Description for product 1599,49746.37,77887.19,2023-03-24,True
1600,21,96,65,Product_1600,Description for product 1600,8356.54,14956.5,2023-05-25,True
1601,22,14,76,Product_1601,Description for product 1601,6389.55,8583.21,2026-04-06,True
1602,43,2,186,Product_1602,Description for product 1602,44845.18,68886.08,2020-11-20,True
1603,37,89,66,Product_1603,Description for product 1603,30902.39,40932.79,2020-06-17,True
1604,28,21,74,Product_1604,Description for product 1604,32447.88,48868.66,2023-06-04,True
1605,45,19,70,Product_1605,Description for product 1605,41083.27,67557.77,2021-05-09,True
1606,8,28,46,Product_1606,Description for product 1606,36582.89,44093.8,2023-06-19,True
1607,50,13,112,Product_1607,Description for product 1607,35633.74,42377.32,2021-08-17,True
1608,48,21,83,Product_1608,Description for product 1608,46599.1,83338.66,2021-06-28,True
1609,25,38,147,Product_1609,Description for product 1609,31658.13,37612.09,2025-08-13,True
1610,47,10,102,Product_1610,Description for product 1610,25580.74,38011.5,2020-11-23,True
1611,14,10,35,Product_1611,Description for product 1611,10778.96,14288.43,2026-03-01,True
1612,16,44,87,Product_1612,Description for product 1612,6849.47,11848.69,2025-03-28,True
1613,4,35,170,Product_1613,Description for product 1613,23404.75,36422.57,2025-11-25,True
1614,43,27,134,Product_1614,Description for product 1614,18236.58,32559.52,2021-03-28,True
1615,24,14,39,Product_1615,Description for product 1615,44625.87,72998.3,2026-01-20,True
1616,28,97,198,Product_1616,Description for product 1616,18058.83,21681.59,2026-06-06,True
1617,20,96,81,Product_1617,Description for product 1617,3808.11,6743.69,2023-08-03,True
1618,6,17,198,Product_1618,Description for product 1618,48871.32,79674.48,2023-04-07,True
1619,43,23,92,Product_1619,Description for product 1619,34567.93,57184.38,2021-01-19,True
1620,38,39,199,Product_1620,Description for product 1620,43615.51,69565.06,2022-11-20,True
1621,6,72,110,Product_1621,Description for product 1621,15766.89,22598.35,2025-04-02,True
1622,12,97,146,Product_1622,Description for product 1622,37091.44,57058.51,2026-12-11,True
1623,20,99,23,Product_1623,Description for product 1623,43663.09,76692.82,2020-09-10,True
1624,26,40,44,Product_1624,Description for product 1624,33955.59,44034.47,2021-05-09,True
1625,22,86,113,Product_1625,Description for product 1625,8290.49,14360.13,2020-09-19,True
1626,8,39,21,Product_1626,Description for product 1626,25223.64,39708.04,2026-10-10,True
1627,17,97,20,Product_1627,Description for product 1627,18450.93,25990.71,2022-05-26,True
1628,11,25,104,Product_1628,Description for product 1628,19507.84,31621.61,2023-04-27,True
1629,31,28,185,Product_1629,Description for product 1629,31834.69,41330.02,2026-08-26,True
1630,13,53,87,Product_1630,Description for product 1630,1213.29,1788.38,2024-03-22,True
1631,30,56,13,Product_1631,Description for product 1631,25889.73,36937.58,2024-03-05,True
1632,20,99,23,Product_1632,Description for product 1632,23893.64,34320.45,2025-03-24,True
1633,25,93,136,Product_1633,Description for product 1633,45055.31,53498.19,2021-10-13,True
1634,2,85,86,Product_1634,Description for product 1634,9599.39,16064.92,2023-07-06,True
1635,3,2,76,Product_1635,Description for product 1635,28061.21,50399.91,2021-01-22,True
1636,11,5,45,Product_1636,Description for product 1636,2304.67,3661.83,2023-10-11,True
1637,32,42,38,Product_1637,Description for product 1637,19386.92,22452.19,2020-10-28,True
1638,40,92,148,Product_1638,Description for product 1638,23746.6,31206.36,2024-07-14,True
1639,14,93,160,Product_1639,Description for product 1639,38554.06,48706.73,2021-09-15,True
1640,19,91,173,Product_1640,Description for product 1640,31195.96,52477.56,2020-02-17,True
1641,27,24,144,Product_1641,Description for product 1641,20166.08,31538.39,2021-10-18,True
1642,40,16,66,Product_1642,Description for product 1642,36408.73,61237.37,2023-01-23,True
1643,26,27,88,Product_1643,Description for product 1643,47688.93,59705.94,2021-06-13,True
1644,21,42,63,Product_1644,Description for product 1644,46272.82,71854.81,2023-08-24,True
1645,50,24,178,Product_1645,Description for product 1645,29811.04,46030.33,2021-11-02,True
1646,36,74,193,Product_1646,Description for product 1646,40551.3,52311.68,2024-03-26,True
1647,6,76,82,Product_1647,Description for product 1647,6612.8,9068.61,2024-07-04,True
1648,25,46,145,Product_1648,Description for product 1648,37470.15,46823.53,2020-03-23,True
1649,31,79,146,Product_1649,Description for product 1649,21943.46,30618.71,2022-05-17,True
1650,30,63,183,Product_1650,Description for product 1650,28122.48,50452.83,2022-01-20,True
1651,10,70,50,Product_1651,Description for product 1651,15733.3,27624.83,2021-10-15,True
1652,2,57,55,Product_1652,Description for product 1652,34545.41,42921.39,2022-06-21,True
1653,40,51,156,Product_1653,Description for product 1653,28025.68,36859.43,2026-07-09,True
1654,48,94,48,Product_1654,Description for product 1654,4685.07,5797.04,2020-09-19,True
1655,18,34,89,Product_1655,Description for product 1655,18762.6,26768.66,2022-08-24,True
1656,2,91,9,Product_1656,Description for product 1656,32868.9,50294.46,2026-06-21,True
1657,5,97,78,Product_1657,Description for product 1657,11664.07,17707.31,2024-11-08,True
1658,7,89,191,Product_1658,Description for product 1658,3793.12,4394.02,2022-03-18,True
1659,36,72,116,Product_1659,Description for product 1659,5244.4,8249.51,2025-04-09,True
1660,19,82,102,Product_1660,Description for product 1660,49379.13,70917.96,2024-05-01,True
1661,11,54,71,Product_1661,Description for product 1661,27939.89,36693.47,2025-05-21,True
1662,38,32,25,Product_1662,Description for product 1662,44281.29,67631.0,2020-12-20,True
1663,36,90,168,Product_1663,Description for product 1663,36959.13,56425.52,2022-08-04,True
1664,7,26,162,Product_1664,Description for product 1664,29473.08,38033.8,2023-08-11,True
1665,7,19,40,Product_1665,Description for product 1665,38056.35,48672.01,2022-05-06,True
1666,4,2,149,Product_1666,Description for product 1666,6608.06,7633.44,2022-08-28,True
1667,33,73,86,Product_1667,Description for product 1667,46244.81,65341.14,2024-02-14,True
1668,48,10,23,Product_1668,Description for product 1668,48515.14,60682.93,2023-07-23,True
1669,2,10,84,Product_1669,Description for product 1669,20639.8,24842.5,2024-10-06,True
1670,11,74,124,Product_1670,Description for product 1670,2128.11,2933.5,2020-04-25,True
1671,1,1,112,Product_1671,Description for product 1671,30673.47,42866.72,2020-08-04,True
1672,33,24,21,Product_1672,Description for product 1672,42271.04,49742.45,2026-12-25,True
1673,14,73,33,Product_1673,Description for product 1673,44785.9,57152.83,2021-07-26,True
1674,45,54,177,Product_1674,Description for product 1674,33315.72,40478.36,2026-03-09,True
1675,48,4,20,Product_1675,Description for product 1675,35633.7,61211.31,2020-02-24,True
1676,2,1,72,Product_1676,Description for product 1676,34675.66,45299.66,2024-08-15,True
1677,30,56,176,Product_1677,Description for product 1677,34714.47,58225.94,2025-06-21,True
1678,46,87,59,Product_1678,Description for product 1678,30361.43,52217.69,2022-12-19,True
1679,20,25,63,Product_1679,Description for product 1679,41991.14,49959.36,2025-02-21,True
1680,15,57,92,Product_1680,Description for product 1680,14856.51,21889.19,2023-07-17,True
1681,29,10,61,Product_1681,Description for product 1681,39447.56,61215.04,2023-11-07,True
1682,7,28,90,Product_1682,Description for product 1682,45497.66,51449.5,2025-09-08,True
1683,48,87,27,Product_1683,Description for product 1683,26056.62,43784.0,2022-01-28,True
1684,7,36,138,Product_1684,Description for product 1684,28507.52,40387.93,2022-03-23,True
1685,19,46,45,Product_1685,Description for product 1685,24084.5,34634.17,2026-02-17,True
1686,34,61,87,Product_1686,Description for product 1686,6592.52,9937.02,2021-06-07,True
1687,27,21,69,Product_1687,Description for product 1687,15949.91,28623.72,2022-06-26,True
1688,22,60,161,Product_1688,Description for product 1688,11375.15,16043.16,2022-12-23,True
1689,36,33,26,Product_1689,Description for product 1689,26573.85,40891.31,2023-05-12,True
1690,7,72,68,Product_1690,Description for product 1690,12468.61,22042.97,2026-10-13,True
1691,45,44,141,Product_1691,Description for product 1691,13436.75,19406.74,2020-02-18,True
1692,31,67,142,Product_1692,Description for product 1692,3579.89,4901.9,2023-11-15,True
1693,38,94,151,Product_1693,Description for product 1693,31201.56,55861.14,2020-11-07,True
1694,35,99,34,Product_1694,Description for product 1694,250.4,285.13,2023-07-07,True
1695,9,10,188,Product_1695,Description for product 1695,738.98,942.36,2025-11-20,True
1696,2,82,167,Product_1696,Description for product 1696,44803.54,61015.06,2021-03-22,True
1697,5,35,174,Product_1697,Description for product 1697,34223.61,43837.67,2025-12-17,True
1698,34,1,29,Product_1698,Description for product 1698,45115.53,69947.07,2021-04-23,True
1699,15,22,32,Product_1699,Description for product 1699,16784.05,22052.09,2021-01-14,True
1700,11,57,63,Product_1700,Description for product 1700,24426.59,33955.62,2026-08-13,True
1701,33,39,45,Product_1701,Description for product 1701,25337.76,44866.84,2025-05-21,True
1702,37,62,55,Product_1702,Description for product 1702,46844.17,52172.31,2022-12-09,True
1703,25,36,40,Product_1703,Description for product 1703,49262.4,63508.6,2021-05-11,True
1704,22,76,123,Product_1704,Description for product 1704,28132.87,42099.44,2026-09-27,True
1705,36,55,143,Product_1705,Description for product 1705,41382.22,59744.55,2021-02-22,True
1706,37,46,37,Product_1706,Description for product 1706,14033.74,15766.63,2026-08-11,True
1707,2,36,59,Product_1707,Description for product 1707,15674.42,22846.08,2023-05-22,True
1708,6,78,157,Product_1708,Description for product 1708,21311.9,25676.3,2022-09-20,True
1709,31,97,93,Product_1709,Description for product 1709,11802.19,20310.2,2020-05-12,True
1710,13,69,132,Product_1710,Description for product 1710,48558.14,82613.82,2023-11-23,True
1711,17,5,8,Product_1711,Description for product 1711,4347.21,5082.25,2022-09-23,True
1712,3,97,104,Product_1712,Description for product 1712,9594.15,11644.18,2022-05-23,True
1713,1,26,148,Product_1713,Description for product 1713,40083.01,62972.41,2021-11-28,True
1714,13,43,193,Product_1714,Description for product 1714,30940.8,39675.65,2020-05-18,True
1715,28,52,13,Product_1715,Description for product 1715,49334.37,61271.66,2020-12-14,True
1716,36,79,40,Product_1716,Description for product 1716,359.3,426.28,2024-02-21,True
1717,35,80,124,Product_1717,Description for product 1717,45569.65,68141.26,2021-09-17,True
1718,46,13,50,Product_1718,Description for product 1718,12384.84,21821.57,2024-09-13,True
1719,21,53,70,Product_1719,Description for product 1719,40672.12,69145.0,2022-08-23,True
1720,46,21,176,Product_1720,Description for product 1720,46298.05,79691.22,2020-02-08,True
1721,28,33,79,Product_1721,Description for product 1721,14837.94,17628.12,2024-12-09,True
1722,15,31,108,Product_1722,Description for product 1722,47189.83,71395.2,2026-05-03,True
1723,19,95,57,Product_1723,Description for product 1723,35516.63,47216.67,2026-10-05,True
1724,26,30,176,Product_1724,Description for product 1724,44519.65,70544.39,2024-03-10,True
1725,32,83,105,Product_1725,Description for product 1725,36313.59,47162.13,2024-05-02,True
1726,8,76,100,Product_1726,Description for product 1726,22994.79,29971.31,2026-04-23,True
1727,11,53,159,Product_1727,Description for product 1727,30345.01,45111.77,2024-06-05,True
1728,44,10,104,Product_1728,Description for product 1728,20566.37,23449.48,2024-10-05,True
1729,14,55,143,Product_1729,Description for product 1729,14412.98,24382.86,2020-03-01,True
1730,48,75,24,Product_1730,Description for product 1730,21748.35,38616.57,2021-08-03,True
