inventory_id,product_id,warehouse_id,quantity_available,reorder_level,last_updated
525,1615,19,429,29,2026-06-12 19:56:22.086903
526,75,9,140,18,2026-06-12 19:56:22.086909
527,314,17,247,14,2026-06-12 19:56:22.086916
528,1234,3,500,47,2026-06-12 19:56:22.086922
529,440,11,0,14,2026-06-12 19:56:22.086929
530,445,4,169,41,2026-06-12 19:56:22.086936
531,1388,15,216,25,2026-06-12 19:56:22.086942
532,1177,6,303,20,2026-06-12 19:56:22.086948
533,421,16,5,19,2026-06-12 19:56:22.086955
534,679,11,249,26,2026-06-12 19:56:22.086961
535,964,6,414,35,2026-06-12 19:56:22.086968
536,238,17,346,45,2026-06-12 19:56:22.086974
537,6,1,263,23,2026-06-12 19:56:22.086981
538,1082,1,39,26,2026-06-12 19:56:22.086988
539,1224,19,498,14,2026-06-12 19:56:22.086995
540,678,20,305,35,2026-06-12 19:56:22.087001
541,1442,17,79,48,2026-06-12 19:56:22.087007
542,921,11,228,16,2026-06-12 19:56:22.087013
543,1014,10,385,45,2026-06-12 19:56:22.087021
544,1638,13,482,45,2026-06-12 19:56:22.087028
545,1086,15,301,26,2026-06-12 19:56:22.087035
546,1301,1,121,22,2026-06-12 19:56:22.087041
547,1116,13,219,19,2026-06-12 19:56:22.087048
548,1738,16,220,12,2026-06-12 19:56:22.087055
549,1685,18,160,20,2026-06-12 19:56:22.087061
550,679,6,61,26,2026-06-12 19:56:22.087067
551,1679,13,356,40,2026-06-12 19:56:22.087074
552,102,20,82,24,2026-06-12 19:56:22.087081
553,640,9,489,10,2026-06-12 19:56:22.087088
554,32,15,458,41,2026-06-12 19:56:22.087097
555,725,8,335,25,2026-06-12 19:56:22.087104
556,1468,14,293,19,2026-06-12 19:56:22.087110
557,177,11,251,21,2026-06-12 19:56:22.087116
558,1173,5,140,45,2026-06-12 19:56:22.087123
559,1694,12,92,39,2026-06-12 19:56:22.087130
560,14,17,317,30,2026-06-12 19:56:22.087136
561,401,13,89,11,2026-06-12 19:56:22.087143
562,1215,6,184,36,2026-06-12 19:56:22.087149
563,399,19,188,44,2026-06-12 19:56:22.087155
564,62,14,211,23,2026-06-12 19:56:22.087160
565,918,11,455,38,2026-06-12 19:56:22.087166
566,1103,20,426,33,2026-06-12 19:56:22.087173
567,878,18,38,32,2026-06-12 19:56:22.087180
568,850,10,361,18,2026-06-12 19:56:22.087186
569,1345,7,276,30,2026-06-12 19:56:22.087192
570,353,16,493,49,2026-06-12 19:56:22.087198
571,352,5,340,30,2026-06-12 19:56:22.087205
572,517,20,71,39,2026-06-12 19:56:22.087212
573,63,12,296,17,2026-06-12 19:56:22.087219
574,1301,9,172,32,2026-06-12 19:56:22.087226
575,820,12,292,30,2026-06-12 19:56:22.087232
576,215,15,110,27,2026-06-12 19:56:22.087237
577,525,3,117,46,2026-06-12 19:56:22.087243
578,1436,11,215,31,2026-06-12 19:56:22.087249
579,778,8,263,27,2026-06-12 19:56:22.087256
580,1099,19,495,21,2026-06-12 19:56:22.087265
581,1502,4,280,15,2026-06-12 19:56:22.087272
582,132,4,332,11,2026-06-12 19:56:22.087279
583,466,9,478,21,2026-06-12 19:56:22.087285
584,1818,1,65,20,2026-06-12 19:56:22.087292
585,733,18,405,30,2026-06-12 19:56:22.087299
586,1331,14,62,44,2026-06-12 19:56:22.087305
587,1298,20,264,21,2026-06-12 19:56:22.087312
588,391,8,230,38,2026-06-12 19:56:22.087318
589,1758,6,223,25,2026-06-12 19:56:22.087325
590,1393,4,358,29,2026-06-12 19:56:22.087332
591,1418,6,481,31,2026-06-12 19:56:22.087339
592,1148,3,391,35,2026-06-12 19:56:22.087344
593,1067,7,241,43,2026-06-12 19:56:22.087351
594,689,5,446,36,2026-06-12 19:56:22.087371
595,15,1,422,38,2026-06-12 19:56:22.087378
596,927,4,75,27,2026-06-12 19:56:22.087385
597,1747,20,80,16,2026-06-12 19:56:22.087392
598,309,1,208,38,2026-06-12 19:56:22.087398
599,1017,20,357,22,2026-06-12 19:56:22.087404
600,610,12,9,46,2026-06-12 19:56:22.087411
601,163,9,21,28,2026-06-12 19:56:22.087417
602,685,16,20,39,2026-06-12 19:56:22.087424
603,652,1,455,18,2026-06-12 19:56:22.087431
604,1008,2,269,18,2026-06-12 19:56:22.087437
605,1286,6,489,49,2026-06-12 19:56:22.087444
606,594,18,406,41,2026-06-12 19:56:22.087450
607,151,6,390,42,2026-06-12 19:56:22.087457
608,1637,18,226,28,2026-06-12 19:56:22.087465
609,970,10,405,35,2026-06-12 19:56:22.087472
610,1222,15,351,27,2026-06-12 19:56:22.087479
611,1528,8,481,50,2026-06-12 19:56:22.087486
612,1364,3,299,41,2026-06-12 19:56:22.087492
613,218,1,344,43,2026-06-12 19:56:22.087498
614,1739,18,225,50,2026-06-12 19:56:22.087505
615,882,11,392,10,2026-06-12 19:56:22.087511
616,1066,1,177,18,2026-06-12 19:56:22.087518
617,1787,15,171,20,2026-06-12 19:56:22.087524
618,589,1,90,12,2026-06-12 19:56:22.087533
619,1497,1,146,10,2026-06-12 19:56:22.087539
620,1367,10,105,14,2026-06-12 19:56:22.087546
621,1838,2,222,11,2026-06-12 19:56:22.087552
622,948,8,304,49,2026-06-12 19:56:22.087559
623,498,19,312,19,2026-06-12 19:56:22.087564
624,1110,16,249,28,2026-06-12 19:56:22.087571
625,263,18,97,21,2026-06-12 19:56:22.087577
626,578,19,205,19,2026-06-12 19:56:22.087585
627,1889,7,292,38,2026-06-12 19:56:22.087592
628,767,4,496,38,2026-06-12 19:56:22.087599
629,515,11,205,21,2026-06-12 19:56:22.087605
630,297,14,373,11,2026-06-12 19:56:22.087611
631,21,7,487,25,2026-06-12 19:56:22.087618
632,1748,19,266,14,2026-06-12 19:56:22.087625
633,257,2,459,45,2026-06-12 19:56:22.087633
634,1084,6,144,10,2026-06-12 19:56:22.087640
635,229,13,320,49,2026-06-12 19:56:22.087646
636,1451,11,241,17,2026-06-12 19:56:22.087653
637,787,20,128,16,2026-06-12 19:56:22.087659
638,551,8,413,43,2026-06-12 19:56:22.087665
639,459,12,134,43,2026-06-12 19:56:22.087672
640,1586,16,445,15,2026-06-12 19:56:22.087679
641,1724,7,12,30,2026-06-12 19:56:22.087685
642,1817,6,348,12,2026-06-12 19:56:22.087692
643,1126,11,285,26,2026-06-12 19:56:22.087699
644,3,19,343,40,2026-06-12 19:56:22.087706
645,691,6,74,44,2026-06-12 19:56:22.087712
646,506,16,183,18,2026-06-12 19:56:22.087719
647,860,19,274,30,2026-06-12 19:56:22.087725
648,1342,8,91,19,2026-06-12 19:56:22.087741
649,1715,2,469,38,2026-06-12 19:56:22.087757
650,1511,17,327,30,2026-06-12 19:56:22.087764
651,1804,18,325,49,2026-06-12 19:56:22.087770
652,1135,6,31,35,2026-06-12 19:56:22.087777
653,806,3,19,14,2026-06-12 19:56:22.087783
654,121,2,53,24,2026-06-12 19:56:22.087790
655,1353,12,308,23,2026-06-12 19:56:22.087797
656,1218,17,183,28,2026-06-12 19:56:22.087803
657,1909,8,477,46,2026-06-12 19:56:22.087810
658,1000,5,168,35,2026-06-12 19:56:22.087817
659,1465,7,31,24,2026-06-12 19:56:22.087824
660,469,12,418,17,2026-06-12 19:56:22.087829
661,622,20,192,24,2026-06-12 19:56:22.087846
662,1198,3,51,19,2026-06-12 19:56:22.087853
663,898,14,334,47,2026-06-12 19:56:22.087859
664,9,5,323,43,2026-06-12 19:56:22.087867
665,1330,5,292,35,2026-06-12 19:56:22.087874
666,1691,13,224,10,2026-06-12 19:56:22.087881
667,277,15,377,36,2026-06-12 19:56:22.087887
668,321,14,322,36,2026-06-12 19:56:22.087894
669,698,16,258,23,2026-06-12 19:56:22.087901
670,1025,7,147,14,2026-06-12 19:56:22.087907
671,1330,11,298,19,2026-06-12 19:56:22.087914
672,545,4,403,16,2026-06-12 19:56:22.087920
673,571,19,466,28,2026-06-12 19:56:22.087927
674,1939,1,325,44,2026-06-12 19:56:22.087935
675,345,6,417,28,2026-06-12 19:56:22.087942
676,15,14,11,27,2026-06-12 19:56:22.087948
677,463,15,10,29,2026-06-12 19:56:22.087955
678,423,14,163,44,2026-06-12 19:56:22.087961
679,1477,9,180,33,2026-06-12 19:56:22.087968
680,1335,12,420,12,2026-06-12 19:56:22.087975
681,866,19,480,24,2026-06-12 19:56:22.087981
682,1163,5,226,32,2026-06-12 19:56:22.087989
683,1511,19,53,25,2026-06-12 19:56:22.087997
684,645,1,427,15,2026-06-12 19:56:22.088003
685,668,1,91,50,2026-06-12 19:56:22.088011
686,1219,11,284,18,2026-06-12 19:56:22.088018
687,843,11,320,13,2026-06-12 19:56:22.088025
688,1487,15,156,27,2026-06-12 19:56:22.088030
689,1679,16,388,18,2026-06-12 19:56:22.088037
690,572,2,405,35,2026-06-12 19:56:22.088044
691,965,7,484,48,2026-06-12 19:56:22.088050
692,818,1,64,43,2026-06-12 19:56:22.088057
693,1877,18,362,11,2026-06-12 19:56:22.088064
694,1308,4,278,10,2026-06-12 19:56:22.088070
695,1222,17,99,38,2026-06-12 19:56:22.088077
696,201,7,301,49,2026-06-12 19:56:22.088083
697,1260,17,47,21,2026-06-12 19:56:22.088089
698,1674,13,94,36,2026-06-12 19:56:22.088096
699,781,16,113,32,2026-06-12 19:56:22.088105
700,882,5,243,49,2026-06-12 19:56:22.088112
701,996,9,419,35,2026-06-12 19:56:22.088118
702,1425,5,421,32,2026-06-12 19:56:22.088124
703,1221,20,158,30,2026-06-12 19:56:22.088131
704,1029,3,73,41,2026-06-12 19:56:22.088138
705,1304,3,249,15,2026-06-12 19:56:22.088145
706,1630,8,177,46,2026-06-12 19:56:22.088152
707,1886,6,75,10,2026-06-12 19:56:22.088158
708,1991,4,127,28,2026-06-12 19:56:22.088166
709,385,8,195,17,2026-06-12 19:56:22.088172
710,808,20,65,28,2026-06-12 19:56:22.088178
711,1417,12,232,28,2026-06-12 19:56:22.088185
712,1805,13,404,29,2026-06-12 19:56:22.088191
713,1491,9,281,28,2026-06-12 19:56:22.088197
714,1039,14,398,31,2026-06-12 19:56:22.088204
715,528,13,183,22,2026-06-12 19:56:22.088211
716,474,7,248,47,2026-06-12 19:56:22.088217
717,577,10,42,25,2026-06-12 19:56:22.088223
718,1334,14,99,34,2026-06-12 19:56:22.088229
719,538,15,302,24,2026-06-12 19:56:22.088234
720,1445,16,268,35,2026-06-12 19:56:22.088239
721,1249,19,76,48,2026-06-12 19:56:22.088245
722,150,14,500,44,2026-06-12 19:56:22.088251
723,1337,13,44,26,2026-06-12 19:56:22.088257
724,176,17,23,49,2026-06-12 19:56:22.088263
725,1633,2,306,45,2026-06-12 19:56:22.088270
726,318,17,118,46,2026-06-12 19:56:22.088276
727,801,19,395,47,2026-06-12 19:56:22.088283
728,1734,4,356,46,2026-06-12 19:56:22.088290
729,1305,8,435,36,2026-06-12 19:56:22.088296
730,1188,9,78,50,2026-06-12 19:56:22.088302
731,56,16,3,27,2026-06-12 19:56:22.088310
732,1982,18,255,46,2026-06-12 19:56:22.088316
733,752,15,477,13,2026-06-12 19:56:22.088322
734,229,3,98,48,2026-06-12 19:56:22.088329
735,1770,12,344,12,2026-06-12 19:56:22.088333
736,1999,4,436,33,2026-06-12 19:56:22.088336
737,618,15,57,21,2026-06-12 19:56:22.088340
738,1431,4,286,34,2026-06-12 19:56:22.088343
739,1073,1,45,24,2026-06-12 19:56:22.088348
740,475,8,473,42,2026-06-12 19:56:22.088351
741,1214,20,171,45,2026-06-12 19:56:22.088354
742,1102,8,416,19,2026-06-12 19:56:22.088358
743,1671,2,316,37,2026-06-12 19:56:22.088361
744,113,11,419,40,2026-06-12 19:56:22.088364
745,126,3,287,10,2026-06-12 19:56:22.088367
746,156,12,114,41,2026-06-12 19:56:22.088371
747,1060,7,205,18,2026-06-12 19:56:22.088375
748,380,3,415,25,2026-06-12 19:56:22.088378
749,1658,11,415,27,2026-06-12 19:56:22.088381
750,1539,5,332,31,2026-06-12 19:56:22.088384
751,1014,9,0,34,2026-06-12 19:56:22.088387
752,1688,18,487,31,2026-06-12 19:56:22.088390
753,693,10,25,43,2026-06-12 19:56:22.088393
754,1399,20,73,14,2026-06-12 19:56:22.088397
755,1214,9,424,41,2026-06-12 19:56:22.088400
756,478,17,166,30,2026-06-12 19:56:22.088404
757,483,10,448,44,2026-06-12 19:56:22.088407
758,1791,15,64,40,2026-06-12 19:56:22.088410
759,151,2,245,50,2026-06-12 19:56:22.088413
760,511,3,246,16,2026-06-12 19:56:22.088416
761,1966,20,211,46,2026-06-12 19:56:22.088420
762,1088,3,233,48,2026-06-12 19:56:22.088427
763,1561,13,485,15,2026-06-12 19:56:22.088430
764,16,20,84,35,2026-06-12 19:56:22.088433
765,1818,19,88,45,2026-06-12 19:56:22.088437
766,1909,18,273,38,2026-06-12 19:56:22.088440
767,756,3,498,14,2026-06-12 19:56:22.088443
768,429,4,481,49,2026-06-12 19:56:22.088446
769,645,10,21,34,2026-06-12 19:56:22.088449
770,642,16,425,32,2026-06-12 19:56:22.088453
771,820,18,225,43,2026-06-12 19:56:22.088456
772,276,18,444,29,2026-06-12 19:56:22.088460
773,9,20,31,36,2026-06-12 19:56:22.088463
774,528,3,465,33,2026-06-12 19:56:22.088466
775,574,8,419,11,2026-06-12 19:56:22.088469
776,1482,18,424,16,2026-06-12 19:56:22.088472
777,838,15,303,34,2026-06-12 19:56:22.088476
778,1106,14,447,34,2026-06-12 19:56:22.088480
779,678,8,13,27,2026-06-12 19:56:22.088483
780,233,3,477,12,2026-06-12 19:56:22.088486
781,864,11,139,14,2026-06-12 19:56:22.088489
782,1454,6,281,24,2026-06-12 19:56:22.088493
783,1047,11,437,40,2026-06-12 19:56:22.088496
784,1953,10,91,35,2026-06-12 19:56:22.088512
785,1150,4,305,19,2026-06-12 19:56:22.088515
786,783,8,439,39,2026-06-12 19:56:22.088519
787,1207,17,381,10,2026-06-12 19:56:22.088522
788,366,16,76,15,2026-06-12 19:56:22.088525
789,514,15,148,31,2026-06-12 19:56:22.088529
790,1731,15,37,14,2026-06-12 19:56:22.088532
791,407,20,66,38,2026-06-12 19:56:22.088535
792,1462,4,13,36,2026-06-12 19:56:22.088538
793,1336,14,251,48,2026-06-12 19:56:22.088541
794,100,4,492,31,2026-06-12 19:56:22.088546
795,56,16,245,21,2026-06-12 19:56:22.088549
796,1785,20,379,23,2026-06-12 19:56:22.088552
797,1952,11,252,18,2026-06-12 19:56:22.088555
798,670,16,233,11,2026-06-12 19:56:22.088558
799,1072,11,475,16,2026-06-12 19:56:22.088561
800,1870,6,380,17,2026-06-12 19:56:22.088564
801,524,11,346,28,2026-06-12 19:56:22.088567
802,1726,9,469,38,2026-06-12 19:56:22.088571
803,571,16,218,22,2026-06-12 19:56:22.088574
804,164,13,267,35,2026-06-12 19:56:22.088577
805,304,20,229,44,2026-06-12 19:56:22.088580
806,1606,6,40,26,2026-06-12 19:56:22.088583
807,1536,6,33,38,2026-06-12 19:56:22.088586
808,1319,11,462,24,2026-06-12 19:56:22.088589
809,1699,20,286,30,2026-06-12 19:56:22.088593
810,1452,18,434,32,2026-06-12 19:56:22.088597
811,1803,11,418,27,2026-06-12 19:56:22.088600
812,1044,11,355,44,2026-06-12 19:56:22.088604
813,257,4,214,15,2026-06-12 19:56:22.088607
814,1423,11,150,32,2026-06-12 19:56:22.088610
815,390,19,282,42,2026-06-12 19:56:22.088613
816,200,20,236,47,2026-06-12 19:56:22.088616
817,328,17,109,10,2026-06-12 19:56:22.088619
818,967,17,493,20,2026-06-12 19:56:22.088622
819,707,3,252,45,2026-06-12 19:56:22.088626
820,373,7,315,21,2026-06-12 19:56:22.088629
821,506,4,89,36,2026-06-12 19:56:22.088632
822,26,19,422,42,2026-06-12 19:56:22.088635
823,1328,13,209,41,2026-06-12 19:56:22.088638
824,1094,4,57,23,2026-06-12 19:56:22.088641
825,1529,20,173,33,2026-06-12 19:56:22.088645
826,1758,2,353,22,2026-06-12 19:56:22.088648
827,1603,17,277,30,2026-06-12 19:56:22.088651
828,468,15,84,12,2026-06-12 19:56:22.088655
829,1343,11,88,48,2026-06-12 19:56:22.088658
830,1995,10,191,23,2026-06-12 19:56:22.088661
831,1154,19,122,32,2026-06-12 19:56:22.088665
832,794,3,191,32,2026-06-12 19:56:22.088668
833,637,11,102,27,2026-06-12 19:56:22.088671
834,523,14,165,36,2026-06-12 19:56:22.088674
835,1209,5,102,42,2026-06-12 19:56:22.088678
836,1193,17,193,28,2026-06-12 19:56:22.088681
837,1488,9,253,38,2026-06-12 19:56:22.088684
838,1896,15,306,33,2026-06-12 19:56:22.088687
839,1695,13,419,43,2026-06-12 19:56:22.088690
840,1318,5,469,36,2026-06-12 19:56:22.088694
841,1462,20,261,40,2026-06-12 19:56:22.088697
842,928,7,458,50,2026-06-12 19:56:22.088701
843,1127,3,359,25,2026-06-12 19:56:22.088704
844,388,3,290,48,2026-06-12 19:56:22.088707
845,722,3,385,25,2026-06-12 19:56:22.088710
846,1194,16,30,26,2026-06-12 19:56:22.088713
847,1038,12,245,18,2026-06-12 19:56:22.088717
848,1776,17,367,40,2026-06-12 19:56:22.088721
849,479,2,149,36,2026-06-12 19:56:22.088724
850,710,8,248,36,2026-06-12 19:56:22.088727
851,531,3,201,46,2026-06-12 19:56:22.088731
852,338,4,346,21,2026-06-12 19:56:22.088734
853,469,9,134,37,2026-06-12 19:56:22.088737
854,1432,6,56,12,2026-06-12 19:56:22.088740
855,926,17,321,24,2026-06-12 19:56:22.088744
856,119,1,170,15,2026-06-12 19:56:22.088747
857,1828,11,436,48,2026-06-12 19:56:22.088750
858,1733,20,111,34,2026-06-12 19:56:22.088754
859,1775,14,314,33,2026-06-12 19:56:22.088757
860,821,8,221,34,2026-06-12 19:56:22.088760
861,1912,19,464,23,2026-06-12 19:56:22.088763
862,577,14,389,40,2026-06-12 19:56:22.088769
863,1145,14,182,35,2026-06-12 19:56:22.088772
864,895,12,183,19,2026-06-12 19:56:22.088775
865,1565,19,316,35,2026-06-12 19:56:22.088779
866,218,7,294,42,2026-06-12 19:56:22.088783
867,991,16,412,49,2026-06-12 19:56:22.088787
868,776,3,321,50,2026-06-12 19:56:22.088790
869,74,12,27,43,2026-06-12 19:56:22.088793
870,474,4,352,47,2026-06-12 19:56:22.088796
871,35,9,95,29,2026-06-12 19:56:22.088800
872,309,18,264,15,2026-06-12 19:56:22.088803
873,1395,18,150,46,2026-06-12 19:56:22.088806
874,1581,17,12,15,2026-06-12 19:56:22.088810
875,217,14,357,38,2026-06-12 19:56:22.088813
876,172,8,26,15,2026-06-12 19:56:22.088816
877,854,16,297,46,2026-06-12 19:56:22.088820
878,1775,9,26,42,2026-06-12 19:56:22.088823
879,1939,1,361,43,2026-06-12 19:56:22.088826
880,1156,3,459,34,2026-06-12 19:56:22.088829
881,448,20,74,31,2026-06-12 19:56:22.088832
882,916,3,450,30,2026-06-12 19:56:22.088867
883,1292,1,170,11,2026-06-12 19:56:22.088870
884,1324,19,39,41,2026-06-12 19:56:22.088874
885,1985,1,388,17,2026-06-12 19:56:22.088877
886,212,14,154,48,2026-06-12 19:56:22.088880
887,1247,15,428,35,2026-06-12 19:56:22.088883
888,1716,3,426,36,2026-06-12 19:56:22.088886
889,1773,14,51,17,2026-06-12 19:56:22.088890
890,1219,12,382,30,2026-06-12 19:56:22.088893
891,751,16,266,42,2026-06-12 19:56:22.088896
892,547,20,423,43,2026-06-12 19:56:22.088899
893,143,2,90,24,2026-06-12 19:56:22.088903
894,345,6,434,29,2026-06-12 19:56:22.088906
895,211,16,294,10,2026-06-12 19:56:22.088909
896,1237,7,213,42,2026-06-12 19:56:22.088912
897,963,2,93,41,2026-06-12 19:56:22.088916
898,1999,19,425,45,2026-06-12 19:56:22.088920
899,1044,1,215,17,2026-06-12 19:56:22.088923
900,566,4,457,32,2026-06-12 19:56:22.088927
901,626,7,370,21,2026-06-12 19:56:22.088930
902,259,11,440,43,2026-06-12 19:56:22.088933
903,1914,13,448,49,2026-06-12 19:56:22.088937
904,1618,19,342,43,2026-06-12 19:56:22.088940
905,21,17,89,47,2026-06-12 19:56:22.088943
906,1450,17,29,10,2026-06-12 19:56:22.088946
907,423,16,468,32,2026-06-12 19:56:22.088950
908,1316,3,289,31,2026-06-12 19:56:22.088953
909,1178,4,311,34,2026-06-12 19:56:22.088956
910,610,16,322,20,2026-06-12 19:56:22.088961
911,41,9,258,14,2026-06-12 19:56:22.089046
912,236,3,75,31,2026-06-12 19:56:22.089055
913,1108,8,234,47,2026-06-12 19:56:22.089060
914,676,7,49,38,2026-06-12 19:56:22.089073
915,1178,4,441,24,2026-06-12 19:56:22.089080
916,1416,17,167,24,2026-06-12 19:56:22.089086
917,278,9,131,21,2026-06-12 19:56:22.089118
918,1065,12,311,21,2026-06-12 19:56:22.089125
919,599,19,203,48,2026-06-12 19:56:22.089131
920,829,18,118,12,2026-06-12 19:56:22.089137
921,1316,3,141,25,2026-06-12 19:56:22.089143
922,56,1,402,17,2026-06-12 19:56:22.089148
923,1105,16,8,45,2026-06-12 19:56:22.089153
924,753,3,455,44,2026-06-12 19:56:22.089161
925,706,11,54,47,2026-06-12 19:56:22.089165
926,1931,2,321,25,2026-06-12 19:56:22.089171
927,1758,2,73,13,2026-06-12 19:56:22.089176
928,558,19,201,33,2026-06-12 19:56:22.089181
929,738,12,463,28,2026-06-12 19:56:22.089186
930,18,10,319,23,2026-06-12 19:56:22.089191
931,1403,11,448,33,2026-06-12 19:56:22.089197
932,1965,3,495,28,2026-06-12 19:56:22.089203
933,1480,16,143,44,2026-06-12 19:56:22.089210
934,1931,13,464,12,2026-06-12 19:56:22.089215
935,510,16,56,22,2026-06-12 19:56:22.089220
936,533,10,297,20,2026-06-12 19:56:22.089226
937,432,1,280,46,2026-06-12 19:56:22.089233
938,551,6,388,32,2026-06-12 19:56:22.089244
939,847,19,339,11,2026-06-12 19:56:22.089250
940,1120,18,256,19,2026-06-12 19:56:22.089255
941,1812,15,431,37,2026-06-12 19:56:22.089261
942,1418,9,473,41,2026-06-12 19:56:22.089265
943,1709,14,30,13,2026-06-12 19:56:22.089271
944,400,15,200,42,2026-06-12 19:56:22.089277
945,1312,14,101,45,2026-06-12 19:56:22.089281
946,282,3,193,12,2026-06-12 19:56:22.089286
947,1069,11,304,50,2026-06-12 19:56:22.089292
948,1440,14,69,13,2026-06-12 19:56:22.089296
949,985,18,362,19,2026-06-12 19:56:22.089301
950,190,5,325,33,2026-06-12 19:56:22.089307
951,919,1,413,38,2026-06-12 19:56:22.089312
952,1714,1,95,49,2026-06-12 19:56:22.089317
953,667,2,248,43,2026-06-12 19:56:22.089322
954,1540,19,295,39,2026-06-12 19:56:22.089329
955,696,20,120,38,2026-06-12 19:56:22.089334
956,1810,4,356,21,2026-06-12 19:56:22.089340
957,758,7,95,11,2026-06-12 19:56:22.089345
958,14,15,194,29,2026-06-12 19:56:22.089351
959,479,17,255,35,2026-06-12 19:56:22.089356
960,223,6,84,43,2026-06-12 19:56:22.089360
961,1758,7,370,14,2026-06-12 19:56:22.089366
962,918,5,364,47,2026-06-12 19:56:22.089372
963,406,4,13,26,2026-06-12 19:56:22.089377
964,1155,8,353,18,2026-06-12 19:56:22.089382
965,1056,8,321,50,2026-06-12 19:56:22.089387
966,1766,6,81,11,2026-06-12 19:56:22.089392
967,537,6,177,36,2026-06-12 19:56:22.089397
968,1910,9,352,36,2026-06-12 19:56:22.089403
969,126,9,228,33,2026-06-12 19:56:22.089408
970,1399,6,281,12,2026-06-12 19:56:22.089415
971,865,4,428,40,2026-06-12 19:56:22.089421
972,1696,8,137,18,2026-06-12 19:56:22.089427
973,509,17,65,34,2026-06-12 19:56:22.089432
974,1585,6,273,23,2026-06-12 19:56:22.089444
975,1318,9,66,18,2026-06-12 19:56:22.089455
976,778,17,150,22,2026-06-12 19:56:22.089459
977,483,2,205,12,2026-06-12 19:56:22.089463
978,1251,7,235,21,2026-06-12 19:56:22.089466
979,260,2,174,50,2026-06-12 19:56:22.089470
980,1932,15,420,24,2026-06-12 19:56:22.089473
981,578,10,395,48,2026-06-12 19:56:22.089476
982,1801,10,331,23,2026-06-12 19:56:22.089480
983,448,4,284,32,2026-06-12 19:56:22.089483
984,1711,7,372,45,2026-06-12 19:56:22.089487
985,1629,8,418,26,2026-06-12 19:56:22.089490
986,650,2,319,17,2026-06-12 19:56:22.089493
987,1550,10,87,31,2026-06-12 19:56:22.089497
988,1040,6,420,21,2026-06-12 19:56:22.089500
989,1057,4,116,29,2026-06-12 19:56:22.089503
990,1403,15,472,28,2026-06-12 19:56:22.089506
991,74,2,457,47,2026-06-12 19:56:22.089509
992,1301,15,351,42,2026-06-12 19:56:22.089516
993,1001,12,77,20,2026-06-12 19:56:22.089519
994,1353,14,173,33,2026-06-12 19:56:22.089522
995,1964,16,77,36,2026-06-12 19:56:22.089526
996,573,16,97,40,2026-06-12 19:56:22.089529
997,758,18,443,44,2026-06-12 19:56:22.089533
998,311,3,96,36,2026-06-12 19:56:22.089536
999,1609,19,332,22,2026-06-12 19:56:22.089540
1000,1191,17,104,18,2026-06-12 19:56:22.089543
1001,1422,4,85,46,2026-06-12 19:56:22.089546
1002,588,4,4,32,2026-06-12 19:56:22.089550
1003,806,1,440,29,2026-06-12 19:56:22.089554
1004,1210,10,112,34,2026-06-12 19:56:22.089557
1005,1850,7,189,43,2026-06-12 19:56:22.089561
