order_id,customer_id,order_date,order_status,total_amount
642,923,2023-08-05,Delivered,89378.99
643,1452,2025-09-21,Delivered,115366.76
644,1691,2022-08-10,Returned,16257.4
645,3067,2025-12-31,Delivered,97292.28
646,4938,2025-10-20,Confirmed,6301.57
647,1762,2022-04-02,Cancelled,80692.44
648,1492,2024-07-27,Delivered,37033.57
649,3288,2023-04-29,Delivered,128537.3
650,726,2025-05-15,Delivered,52025.53
651,2562,2024-11-18,Delivered,94774.84
652,2955,2024-03-19,Delivered,131779.04
653,520,2025-06-13,Shipped,23003.89
654,4086,2025-08-02,Packed,104843.54
655,1346,2025-01-29,Delivered,17045.67
656,284,2022-12-09,Delivered,91898.33
657,3993,2022-10-19,Delivered,131769.74
658,3481,2022-10-02,Delivered,140482.7
659,3001,2022-11-18,Delivered,54964.06
660,3088,2024-07-11,Delivered,130194.53
661,1020,2024-08-23,Delivered,116162.32
662,4255,2024-01-29,Delivered,56090.53
663,3695,2024-10-16,Returned,16762.66
664,2883,2023-09-02,Cancelled,62914.97
665,975,2023-04-15,Delivered,63208.06
666,4449,2026-04-07,Returned,52027.92
667,3051,2025-08-22,Delivered,5624.31
668,4519,2024-07-01,Confirmed,82305.28
669,3052,2025-05-02,Delivered,62749.37
670,2077,2022-11-19,Returned,8833.79
671,4720,2023-12-24,Delivered,88348.22
672,4466,2023-05-28,Packed,30641.49
673,4114,2023-01-13,Delivered,48430.41
674,710,2023-12-20,Delivered,26643.17
675,1525,2023-04-23,Delivered,27783.16
676,3424,2025-10-02,Delivered,93592.06
677,399,2022-05-12,Delivered,23062.59
678,3107,2023-04-15,Delivered,148567.3
679,2639,2024-04-15,Returned,23174.7
680,956,2023-04-25,Delivered,76826.72
681,1500,2022-10-05,Delivered,86847.69
682,3381,2022-12-09,Delivered,124730.05
683,1388,2023-04-23,Delivered,20290.1
684,592,2024-12-04,Delivered,81427.56
685,2420,2025-02-17,Delivered,92953.2
686,2575,2023-02-16,Delivered,23837.01
687,1457,2023-02-15,Delivered,8224.35
688,1526,2026-03-13,Delivered,4410.46
689,959,2022-07-30,Delivered,66307.91
690,4957,2025-06-08,Delivered,131344.69
691,547,2025-01-08,Delivered,42603.62
692,1920,2025-03-16,Cancelled,126658.88
693,2156,2025-11-30,Delivered,84812.45
694,3844,2025-05-30,Delivered,78013.1
695,1855,2022-12-03,Delivered,36633.27
696,2414,2025-04-22,Delivered,126772.19
697,4787,2024-08-16,Delivered,134499.61
698,2635,2023-01-29,Delivered,149945.0
699,2039,2025-04-09,Returned,4287.34
700,4783,2022-09-21,Delivered,127329.37
701,3330,2022-09-07,Delivered,32074.88
702,4557,2025-06-02,Delivered,20776.9
703,1885,2023-02-22,Delivered,129550.09
704,3597,2026-04-30,Returned,52616.65
705,160,2024-11-30,Delivered,42808.56
706,4146,2024-01-11,Cancelled,14968.44
707,2447,2026-03-27,Delivered,713.76
708,1039,2025-08-30,Delivered,119324.16
709,2658,2024-03-27,Pending,53519.08
710,1277,2022-12-01,Delivered,90178.85
711,3746,2025-02-08,Returned,14170.35
712,759,2025-12-09,Delivered,28801.63
713,25,2026-02-11,Returned,5630.81
714,1348,2026-03-15,Returned,74902.62
715,4395,2022-01-17,Delivered,126528.47
716,4092,2024-03-03,Pending,140616.85
717,1490,2023-01-20,Delivered,14640.6
718,4189,2024-07-17,Cancelled,109501.21
719,61,2024-05-07,Delivered,42994.65
720,3619,2025-04-03,Delivered,141255.41
721,4374,2022-03-31,Shipped,94637.21
722,3293,2026-05-03,Delivered,14937.53
723,2890,2023-02-15,Delivered,58179.93
724,2068,2024-05-03,Returned,68864.57
725,3129,2024-11-23,Delivered,136226.75
726,4712,2024-03-15,Pending,117699.68
727,2322,2025-12-22,Cancelled,9560.74
728,3653,2022-08-31,Delivered,5094.36
729,1903,2025-04-24,Delivered,82795.42
730,4786,2025-10-15,Returned,4986.69
731,292,2025-10-08,Delivered,113391.52
732,1792,2023-10-01,Delivered,138712.83
733,1517,2025-02-05,Delivered,143543.55
734,4593,2023-05-24,Delivered,81206.72
735,4282,2024-08-14,Delivered,69209.84
736,324,2022-09-27,Delivered,12782.24
737,4613,2022-03-27,Delivered,86085.75
738,4587,2025-04-01,Returned,127242.79
739,3778,2026-04-12,Shipped,61198.28
740,2978,2022-04-22,Delivered,57992.14
741,2578,2022-03-25,Delivered,141641.68
742,2577,2023-03-14,Delivered,144168.67
743,3757,2023-04-13,Delivered,93500.1
744,1443,2025-11-24,Delivered,96312.79
745,10,2023-06-03,Delivered,98750.22
746,1697,2023-12-06,Returned,110616.7
747,1270,2022-07-27,Delivered,106129.67
748,221,2025-11-16,Delivered,121176.74
749,3901,2023-12-07,Delivered,103469.55
750,4047,2023-12-08,Delivered,117141.14
751,2610,2023-11-24,Delivered,124623.17
752,1139,2022-01-31,Returned,134756.79
753,1831,2023-12-26,Delivered,140784.19
754,3315,2026-01-20,Cancelled,84590.06
755,3579,2022-06-22,Delivered,20003.66
756,5000,2024-02-17,Returned,935.97
757,471,2023-01-09,Delivered,95509.33
758,1442,2022-08-01,Delivered,137572.68
759,38,2023-08-12,Delivered,46004.44
760,161,2024-03-14,Returned,24288.62
761,4743,2022-02-25,Delivered,44300.18
762,1981,2024-10-24,Packed,143024.05
763,4325,2025-04-07,Cancelled,144924.65
764,4293,2024-03-25,Returned,110765.34
765,1585,2022-05-21,Delivered,17898.79
766,972,2024-09-06,Returned,116702.38
767,4221,2026-02-26,Delivered,2610.47
768,3226,2025-12-08,Delivered,67157.91
769,4315,2023-12-31,Delivered,100769.71
770,1916,2024-11-05,Delivered,42200.24
771,2981,2022-04-16,Pending,53418.05
772,1508,2023-05-29,Cancelled,135949.35
773,1186,2025-01-08,Delivered,78357.68
774,4150,2023-10-02,Delivered,134455.19
775,130,2022-04-21,Packed,45246.41
776,472,2024-12-23,Delivered,145605.59
777,4276,2024-03-20,Delivered,102158.52
778,3104,2024-06-12,Delivered,128624.49
779,714,2023-11-25,Returned,35387.26
780,627,2026-01-27,Delivered,16299.06
781,702,2025-03-02,Delivered,113934.84
782,1789,2024-09-10,Delivered,116876.29
783,600,2024-02-20,Delivered,23000.51
784,3756,2024-04-02,Delivered,148859.94
785,2645,2022-10-13,Delivered,141366.58
786,4472,2026-04-19,Cancelled,8859.16
787,2479,2023-03-05,Delivered,37493.5
788,2114,2023-06-15,Cancelled,23432.69
789,4941,2023-07-11,Delivered,96682.82
790,3711,2022-01-24,Shipped,40738.58
791,1912,2024-10-24,Cancelled,35546.0
792,1149,2025-04-18,Cancelled,54822.59
793,3540,2025-06-26,Delivered,27128.09
794,1589,2023-01-29,Delivered,102695.22
795,4623,2025-04-05,Delivered,81708.43
796,832,2023-10-28,Returned,20122.27
797,699,2026-04-13,Delivered,117769.2
798,3416,2025-04-19,Delivered,109835.88
799,1214,2026-04-07,Delivered,125412.21
800,4092,2023-04-02,Packed,66755.17
801,3942,2022-05-18,Delivered,40790.22
802,3014,2023-07-15,Delivered,77562.19
803,3971,2025-09-16,Delivered,70154.43
804,3750,2024-05-01,Delivered,104001.45
805,2360,2025-05-23,Delivered,100171.84
806,3905,2025-08-07,Delivered,130908.71
807,3866,2025-05-24,Delivered,86631.63
808,3667,2022-08-05,Delivered,107837.77
809,4222,2026-04-23,Delivered,16461.86
810,3657,2023-08-19,Confirmed,85876.68
811,2184,2026-04-16,Cancelled,92313.12
812,554,2022-04-19,Packed,51285.94
813,2739,2023-09-16,Delivered,36311.98
814,2791,2024-01-10,Returned,4400.89
815,1046,2022-04-15,Returned,22184.21
816,4888,2024-12-29,Delivered,29439.27
817,2160,2026-02-16,Delivered,130553.78
818,4096,2025-06-05,Delivered,144354.38
819,4987,2025-10-05,Pending,72282.6
820,4670,2025-02-24,Delivered,136605.35
821,81,2026-02-10,Delivered,36807.29
822,3964,2024-01-02,Cancelled,58066.89
823,733,2025-01-15,Pending,59169.75
824,804,2022-10-15,Shipped,120548.16
825,2704,2025-01-12,Cancelled,114857.03
826,3166,2025-08-04,Cancelled,131099.72
827,4783,2026-04-04,Delivered,55910.82
828,2047,2022-09-27,Delivered,45608.72
829,2860,2023-12-28,Returned,33777.74
830,57,2022-07-25,Delivered,101197.36
831,4360,2023-07-24,Delivered,28922.56
832,2842,2022-07-27,Delivered,15957.72
833,783,2024-01-30,Delivered,55316.69
834,630,2025-04-30,Delivered,74016.27
835,4274,2024-08-11,Cancelled,99817.37
836,4861,2023-12-13,Delivered,54607.62
837,807,2023-04-16,Cancelled,125188.46
838,4837,2024-04-02,Delivered,19579.79
839,914,2026-05-01,Cancelled,1152.13
840,1622,2025-08-06,Packed,76340.59
841,3910,2023-01-11,Confirmed,122255.05
842,3452,2024-04-23,Returned,2807.89
843,4187,2025-05-21,Delivered,55556.47
844,2241,2026-01-02,Returned,52596.39
845,598,2025-12-16,Confirmed,143710.01
846,4518,2024-08-30,Confirmed,1940.56
847,1471,2022-04-29,Delivered,32260.6
848,3210,2025-08-12,Confirmed,93922.93
849,244,2025-10-17,Delivered,104333.51
850,177,2026-01-30,Delivered,7272.73
851,4564,2025-03-12,Delivered,49139.07
852,1407,2024-03-18,Delivered,111485.57
853,156,2022-01-19,Cancelled,124148.19
854,2576,2023-05-01,Pending,86029.38
855,3621,2025-03-24,Confirmed,8362.65
856,4391,2024-03-24,Pending,92182.22
857,1528,2023-08-04,Delivered,127363.88
858,695,2022-04-09,Returned,73100.37
859,3519,2025-05-15,Delivered,135526.47
860,2174,2022-11-02,Delivered,110377.88
861,1848,2022-12-17,Delivered,46924.39
862,1416,2023-06-23,Returned,115334.48
863,4900,2024-06-11,Returned,132357.15
864,3866,2024-08-05,Delivered,123401.05
865,3971,2025-12-21,Delivered,43082.81
866,2396,2024-05-10,Cancelled,115646.1
867,3004,2022-09-02,Delivered,51937.57
868,3605,2025-09-14,Delivered,101679.71
869,793,2025-10-20,Cancelled,60831.05
870,4841,2022-11-06,Delivered,85716.38
871,25,2023-03-13,Cancelled,66123.56
872,1035,2024-11-17,Confirmed,143751.87
873,1354,2024-11-21,Cancelled,12738.48
874,222,2024-07-18,Delivered,120249.11
875,1605,2024-03-08,Delivered,79339.26
876,4885,2025-12-30,Delivered,116229.35
877,4514,2025-11-13,Delivered,139966.71
878,2658,2025-01-08,Returned,133339.19
879,4801,2026-01-30,Pending,618.94
880,4182,2024-09-29,Shipped,9025.49
881,3242,2025-10-03,Delivered,37524.32
882,4731,2024-08-20,Delivered,73136.77
883,2258,2024-02-12,Delivered,96025.68
884,684,2022-07-02,Delivered,38089.42
885,242,2022-01-06,Delivered,57392.69
886,101,2022-11-16,Shipped,76830.28
887,490,2026-03-14,Delivered,123273.98
888,996,2022-10-11,Cancelled,133723.82
889,1448,2024-07-03,Delivered,143803.66
890,4509,2022-02-05,Pending,57148.29
891,469,2022-08-21,Delivered,63069.04
892,2364,2025-03-30,Returned,64028.32
893,4614,2024-01-26,Delivered,139447.71
894,1738,2026-03-13,Delivered,15837.88
895,3266,2023-05-29,Delivered,143801.79
896,205,2022-01-26,Delivered,93201.92
897,3522,2024-04-12,Delivered,116006.35
898,2611,2025-07-06,Delivered,16341.96
899,1890,2023-05-11,Returned,116.1
900,4239,2024-10-03,Delivered,77715.84
901,47,2025-03-25,Cancelled,143183.77
902,4357,2025-11-12,Delivered,109814.45
903,3618,2022-03-27,Returned,39978.49
904,531,2023-05-04,Delivered,111819.41
905,527,2026-02-14,Returned,111279.08
906,1500,2024-06-23,Delivered,81079.02
907,1899,2022-02-24,Delivered,118970.44
908,1701,2024-05-21,Delivered,111028.83
909,709,2022-04-15,Delivered,40114.2
910,855,2024-09-12,Delivered,63269.54
911,2227,2025-10-09,Delivered,105831.4
912,1093,2024-08-13,Delivered,88523.02
913,467,2025-06-23,Delivered,84897.38
914,1017,2022-03-23,Delivered,47579.32
915,4589,2022-11-23,Delivered,16075.63
916,3516,2026-03-10,Pending,69236.65
917,2043,2024-10-06,Cancelled,46902.21
918,864,2022-05-02,Cancelled,146789.01
919,3398,2026-02-21,Delivered,51945.94
920,2413,2024-03-09,Returned,77197.17
921,3735,2023-11-10,Delivered,5257.62
922,4014,2023-08-27,Delivered,125556.14
923,4015,2024-08-04,Returned,114290.08
924,1825,2023-09-27,Delivered,112564.55
925,2653,2023-09-25,Delivered,68940.58
926,874,2022-01-14,Delivered,122718.33
927,1166,2024-08-22,Delivered,147803.92
928,2826,2024-12-13,Delivered,49250.8
929,1785,2022-12-11,Cancelled,139040.88
930,4958,2022-10-30,Delivered,84430.42
931,4353,2025-04-02,Cancelled,13333.65
932,986,2022-07-11,Delivered,117639.78
933,1884,2023-08-07,Delivered,103817.37
934,3913,2024-10-02,Delivered,114353.28
935,3719,2023-02-23,Delivered,130102.82
936,2285,2024-05-17,Returned,37521.83
937,2668,2022-12-19,Delivered,23917.75
938,902,2022-08-09,Delivered,40287.25
939,1809,2025-02-23,Delivered,39533.65
940,3825,2025-07-18,Delivered,144092.31
941,4217,2026-05-17,Delivered,26588.05
942,814,2024-04-04,Delivered,66463.53
943,2612,2025-12-09,Delivered,54238.83
944,3537,2026-03-10,Delivered,42254.15
945,1532,2026-05-15,Delivered,8362.82
946,2607,2025-04-01,Pending,121463.85
947,2291,2024-07-29,Delivered,51646.18
948,1879,2025-06-15,Returned,58710.24
949,3792,2024-01-14,Confirmed,76256.93
950,1584,2025-02-26,Delivered,11192.36
951,3052,2022-10-14,Delivered,78630.44
952,4924,2022-08-09,Returned,148646.43
953,328,2023-03-04,Delivered,7259.62
954,3521,2026-02-18,Returned,92534.65
955,3546,2022-01-20,Delivered,73464.2
956,2925,2023-11-02,Delivered,138085.12
957,2513,2026-05-09,Delivered,139015.94
958,700,2025-05-04,Delivered,140296.58
959,4921,2022-08-14,Delivered,49348.9
960,1217,2024-10-11,Delivered,110858.05
961,3787,2022-02-04,Delivered,56993.13
962,704,2023-11-19,Delivered,127546.21
963,2764,2024-06-18,Confirmed,140302.38
964,2857,2024-04-18,Delivered,21055.52
965,3463,2024-07-14,Returned,69808.16
966,1941,2024-02-21,Delivered,1661.84
967,572,2024-01-29,Pending,77344.17
968,3477,2022-06-29,Packed,51709.15
969,1773,2024-03-13,Delivered,8895.23
970,3150,2025-01-27,Delivered,97026.53
971,97,2022-12-26,Delivered,130988.09
972,2520,2022-01-23,Delivered,101503.64
973,1266,2022-11-30,Delivered,7165.94
974,1547,2025-03-16,Delivered,25840.69
975,4534,2025-07-16,Delivered,66674.67
976,1618,2026-01-12,Delivered,44971.92
977,4601,2023-06-21,Delivered,10796.3
978,2859,2024-05-05,Delivered,104622.26
979,3308,2023-08-22,Delivered,63857.87
980,2978,2024-05-24,Delivered,20481.31
981,4924,2026-03-16,Delivered,48161.74
982,4784,2023-10-25,Delivered,80051.82
983,2773,2023-12-16,Delivered,56790.4
984,102,2025-12-21,Pending,141408.76
985,3800,2025-06-17,Delivered,17697.39
986,1694,2025-08-13,Delivered,56676.84
987,808,2022-04-07,Delivered,113863.05
988,4719,2026-02-22,Delivered,68281.99
989,2154,2026-01-28,Returned,50910.51
990,2242,2025-03-21,Delivered,123571.96
991,327,2024-03-13,Delivered,61075.24
992,1025,2026-02-04,Cancelled,14396.7
993,3768,2024-04-26,Delivered,51097.07
994,3341,2025-03-11,Delivered,113145.17
995,4106,2023-01-03,Delivered,124883.81
996,542,2025-05-22,Delivered,99199.03
997,2592,2025-05-31,Delivered,147808.6
998,4676,2024-01-29,Delivered,108711.12
999,3355,2024-02-28,Confirmed,51039.58
1000,4043,2023-09-14,Delivered,15247.21
1001,2024,2024-06-06,Pending,50975.81
1002,1886,2025-09-12,Delivered,87848.67
1003,410,2023-02-13,Delivered,95652.27
1004,3083,2023-01-13,Delivered,23014.36
1005,4254,2025-10-02,Delivered,13611.83
1006,832,2024-12-01,Delivered,84138.24
1007,1076,2025-07-16,Cancelled,23387.74
1008,4786,2023-11-21,Cancelled,19288.54
1009,463,2025-12-23,Delivered,25762.22
1010,4061,2023-03-31,Delivered,11619.42
1011,3473,2023-09-23,Delivered,127296.79
1012,805,2022-08-05,Returned,101209.94
1013,4140,2024-03-16,Delivered,67586.89
1014,4696,2025-08-23,Delivered,114053.47
1015,1229,2025-12-17,Cancelled,133618.73
1016,2207,2023-06-19,Delivered,942.03
1017,4946,2024-05-14,Returned,31528.49
1018,3961,2025-02-25,Delivered,45191.76
1019,4932,2026-02-21,Delivered,134547.79
1020,3845,2023-10-28,Delivered,131499.72
1021,168,2022-08-13,Delivered,129753.34
1022,3160,2022-07-28,Delivered,123389.36
1023,2060,2022-10-23,Delivered,33030.55
1024,466,2022-08-08,Delivered,29589.21
1025,3342,2024-03-05,Delivered,10376.04
1026,2531,2022-07-24,Packed,132302.87
1027,1122,2022-08-20,Delivered,15336.89
1028,1027,2023-12-19,Delivered,74670.64
1029,3094,2024-10-06,Delivered,77139.67
1030,3280,2023-06-06,Delivered,17827.14
1031,598,2023-02-01,Delivered,136063.74
1032,962,2025-07-30,Delivered,117973.18
1033,309,2025-08-11,Delivered,98694.22
1034,3021,2025-12-04,Delivered,79962.21
1035,4984,2023-09-25,Delivered,66899.85
1036,4961,2024-03-28,Delivered,44828.68
1037,4146,2025-06-27,Delivered,4130.12
1038,530,2026-03-09,Pending,2192.66
1039,576,2025-06-16,Delivered,30165.59
1040,1685,2022-08-29,Cancelled,74749.42
1041,882,2023-01-18,Delivered,93236.75
1042,3464,2026-03-21,Pending,28316.92
1043,75,2023-11-17,Returned,104862.25
1044,2877,2026-05-14,Delivered,52817.48
1045,2677,2022-11-15,Delivered,20759.01
1046,4773,2026-01-12,Delivered,111808.39
1047,3746,2024-10-29,Delivered,115606.92
1048,2490,2024-09-24,Delivered,118235.4
1049,4615,2024-01-26,Delivered,129400.61
1050,3191,2023-07-02,Delivered,39699.14
1051,3196,2023-02-01,Delivered,25146.78
1052,4230,2022-01-22,Delivered,146548.37
1053,2675,2023-11-15,Delivered,13712.67
1054,2494,2023-11-02,Delivered,115930.83
1055,4141,2023-08-13,Pending,68223.29
1056,3332,2025-12-13,Delivered,69165.68
1057,998,2024-05-04,Cancelled,71040.19
1058,4332,2022-09-05,Returned,8638.16
1059,1980,2025-06-24,Cancelled,139726.16
1060,789,2024-05-14,Delivered,56241.75
1061,1625,2023-09-08,Returned,27721.58
1062,309,2026-05-12,Returned,62084.84
1063,3104,2024-08-22,Delivered,122540.47
1064,55,2025-09-02,Returned,59833.44
1065,922,2022-04-01,Cancelled,53885.54
1066,3193,2022-12-15,Delivered,94668.03
1067,822,2025-09-25,Cancelled,46580.85
1068,474,2025-05-07,Packed,18615.8
1069,3837,2023-10-14,Delivered,32500.09
1070,79,2022-01-12,Delivered,127079.47
1071,3682,2025-07-23,Confirmed,85973.42
1072,2386,2022-01-05,Cancelled,43070.06
1073,3234,2022-09-29,Delivered,53917.2
1074,1183,2023-06-17,Delivered,22193.33
1075,3491,2023-06-29,Delivered,61694.32
1076,4962,2024-10-02,Delivered,94353.44
1077,643,2024-10-31,Delivered,99409.0
1078,2087,2023-12-18,Pending,12108.95
1079,3533,2022-06-28,Delivered,148067.6
1080,3068,2023-05-26,Delivered,135854.37
1081,731,2024-02-09,Delivered,142508.23
1082,486,2025-03-17,Pending,88098.76
1083,4540,2023-12-16,Pending,136425.89
1084,584,2024-11-07,Cancelled,80264.97
1085,1697,2025-05-08,Delivered,95484.18
1086,822,2024-12-25,Delivered,61812.57
1087,4883,2023-02-24,Delivered,90258.62
1088,1267,2022-08-16,Returned,126702.81
1089,2040,2023-06-10,Delivered,142206.37
1090,476,2025-01-25,Delivered,75761.83
1091,4956,2022-04-18,Delivered,12387.26
1092,1961,2023-06-20,Delivered,67326.01
1093,1401,2023-03-05,Delivered,12608.35
1094,1748,2023-09-09,Returned,55279.62
1095,4894,2024-01-03,Cancelled,1170.73
1096,671,2023-05-28,Delivered,72947.79
1097,964,2024-10-21,Delivered,64756.26
1098,23,2026-01-24,Cancelled,99819.6
1099,876,2024-05-23,Delivered,141719.52
1100,2242,2022-10-09,Delivered,113848.57
1101,2404,2023-11-16,Delivered,78499.46
1102,4779,2025-07-28,Delivered,82306.42
1103,3807,2024-05-23,Delivered,111157.51
1104,827,2025-07-04,Returned,53588.01
1105,2023,2025-04-06,Delivered,53849.01
1106,4745,2022-10-15,Delivered,127193.07
1107,322,2025-12-15,Delivered,125189.08
1108,3655,2022-12-02,Delivered,37750.51
1109,1751,2025-12-08,Pending,12976.63
1110,370,2025-04-20,Delivered,54146.96
1111,1696,2026-03-20,Returned,13221.49
1112,2661,2022-05-03,Delivered,130910.73
1113,4240,2022-03-29,Delivered,24641.79
1114,2258,2023-10-14,Returned,62219.21
1115,216,2023-10-27,Delivered,20128.93
1116,3133,2024-12-29,Cancelled,88222.49
1117,1768,2022-02-16,Delivered,66120.69
1118,3846,2025-05-09,Delivered,27919.61
1119,1936,2022-07-14,Pending,137329.34
1120,2884,2023-01-03,Delivered,20380.11
1121,4519,2024-05-07,Pending,2830.05
1122,1715,2022-05-08,Delivered,77126.58
1123,4236,2024-02-13,Delivered,137828.19
1124,4048,2023-12-23,Delivered,112855.08
1125,4485,2025-11-25,Delivered,132206.84
1126,2135,2025-01-26,Returned,134801.55
1127,925,2024-11-08,Delivered,33787.49
1128,4050,2022-05-16,Delivered,55350.55
1129,1253,2025-05-25,Delivered,45319.91
1130,2284,2024-12-23,Cancelled,141499.37
1131,762,2026-03-04,Delivered,133156.1
1132,2411,2022-07-18,Confirmed,45401.78
1133,1019,2024-07-01,Delivered,131175.38
1134,3251,2024-06-22,Delivered,28353.46
1135,1736,2024-09-07,Cancelled,61652.5
1136,3794,2023-03-19,Delivered,3963.01
1137,4280,2026-02-23,Cancelled,134843.16
1138,1093,2025-11-09,Delivered,61965.79
1139,3243,2023-04-13,Delivered,35776.16
1140,4752,2023-10-18,Delivered,100818.73
1141,3497,2025-11-28,Delivered,114446.94
1142,3895,2025-09-07,Delivered,72356.44
1143,3377,2022-05-29,Delivered,108171.31
1144,1830,2025-02-21,Delivered,22409.54
1145,4122,2022-07-14,Delivered,141524.51
1146,3825,2023-09-28,Delivered,73369.21
1147,413,2025-05-26,Cancelled,13701.94
1148,3100,2023-08-07,Delivered,83695.17
1149,3496,2022-05-03,Packed,515.6
1150,3559,2023-03-19,Delivered,66046.61
1151,954,2023-01-21,Delivered,66014.85
1152,392,2025-05-12,Delivered,46933.67
1153,4898,2022-02-25,Delivered,58808.64
1154,2206,2022-11-22,Delivered,79882.59
1155,4509,2026-01-17,Delivered,54832.71
1156,2197,2023-09-05,Delivered,61942.39
1157,4096,2022-01-31,Delivered,117254.41
1158,2229,2022-08-30,Delivered,134448.31
1159,855,2023-07-31,Packed,145177.77
1160,4884,2023-12-04,Returned,75219.05
