payment_id,order_id,payment_date,payment_method,payment_status,amount
564,564,2025-07-30,Debit Card,Completed,52109.39
565,565,2024-03-03,COD,Completed,148427.96
566,566,2022-03-21,UPI,Completed,84911.41
567,567,2025-01-11,Wallet,Completed,4680.57
568,568,2022-11-26,UPI,Completed,122382.84
569,569,2022-01-25,Debit Card,Completed,69868.6
570,570,2023-05-04,Credit Card,Completed,121193.73
571,571,2022-12-12,UPI,Completed,139890.94
572,572,2022-06-14,Debit Card,Completed,45143.1
573,573,2025-09-22,UPI,Completed,121893.93
574,574,2023-12-03,UPI,Completed,99265.23
575,575,2026-02-07,COD,Completed,68866.21
576,576,2025-08-28,Credit Card,Completed,89988.25
577,577,2023-05-24,UPI,Completed,35628.57
578,578,2023-02-08,COD,Completed,112486.22
579,579,2025-01-02,Credit Card,Completed,81274.07
580,580,2025-05-29,Wallet,Completed,129778.0
581,581,2023-11-26,Credit Card,Completed,88494.26
582,582,2022-08-14,UPI,Completed,84029.37
583,583,2023-11-30,Wallet,Completed,21441.24
584,584,2024-09-17,Debit Card,Completed,35419.14
585,585,2025-07-14,COD,Completed,48461.04
586,586,2025-05-30,COD,Completed,14970.59
587,587,2025-02-15,Credit Card,Completed,125582.78
588,588,2022-02-08,Debit Card,Completed,50037.51
589,589,2022-06-10,Credit Card,Completed,109134.41
590,590,2022-02-24,Credit Card,Completed,374.78
591,591,2024-04-25,Credit Card,Completed,109563.24
592,592,2024-06-19,Wallet,Completed,4752.09
593,593,2024-05-25,COD,Completed,66755.6
594,594,2023-08-18,Credit Card,Completed,108330.62
595,595,2023-03-07,Debit Card,Completed,5710.1
596,596,2022-02-22,Credit Card,Completed,33595.59
597,597,2023-10-12,Wallet,Completed,74546.98
598,598,2025-12-29,Wallet,Completed,73965.31
599,599,2024-11-16,Credit Card,Completed,21964.19
600,600,2025-06-11,COD,Completed,92815.68
601,601,2022-12-31,Wallet,Completed,35651.7
602,602,2024-10-28,Wallet,Completed,92718.52
603,603,2026-02-08,COD,Completed,27423.93
604,604,2025-09-01,Wallet,Completed,55169.43
605,605,2025-09-13,Debit Card,Completed,112745.36
606,606,2022-03-13,Debit Card,Completed,138728.64
607,607,2024-01-03,Debit Card,Completed,101285.25
608,608,2022-10-13,UPI,Completed,123814.44
609,609,2023-05-12,Wallet,Completed,81894.92
610,610,2024-10-01,Credit Card,Completed,98207.24
611,611,2025-05-03,COD,Completed,29745.67
612,612,2023-07-18,Wallet,Completed,129964.74
613,613,2026-04-11,UPI,Completed,61854.48
614,614,2022-04-21,Credit Card,Completed,44113.23
615,615,2024-04-29,COD,Completed,50602.06
616,616,2024-05-25,COD,Completed,40687.98
617,617,2024-05-27,UPI,Completed,110764.84
618,618,2025-01-09,Wallet,Completed,81875.37
619,619,2025-07-17,Credit Card,Completed,26344.42
620,620,2022-01-10,Debit Card,Completed,96580.94
621,621,2023-06-26,Credit Card,Completed,45534.93
622,622,2023-03-17,Credit Card,Completed,78320.46
623,623,2022-09-04,UPI,Completed,108252.8
624,624,2025-03-17,COD,Completed,125394.53
625,625,2023-07-09,Credit Card,Completed,23313.64
626,626,2022-09-15,COD,Completed,54008.86
627,627,2023-02-03,UPI,Completed,149911.17
628,628,2024-10-08,Debit Card,Completed,99361.12
629,629,2024-05-14,Debit Card,Completed,5086.75
630,630,2023-09-07,COD,Completed,55330.97
631,631,2022-06-09,UPI,Completed,71934.51
632,632,2025-05-27,Wallet,Completed,68370.05
633,633,2023-11-08,Credit Card,Completed,41896.09
634,634,2025-07-13,Wallet,Completed,62253.27
635,635,2022-04-28,Wallet,Completed,130799.13
636,636,2024-06-15,Wallet,Completed,51564.56
637,637,2024-05-28,Credit Card,Completed,72246.77
638,638,2022-02-15,UPI,Completed,3294.95
639,639,2026-04-12,COD,Completed,41037.81
640,640,2024-04-02,Debit Card,Completed,98722.09
641,641,2022-11-14,UPI,Completed,70715.39
642,642,2023-08-05,Debit Card,Completed,89378.99
643,643,2025-09-21,Credit Card,Completed,115366.76
644,644,2022-08-10,UPI,Completed,16257.4
645,645,2025-12-31,Credit Card,Completed,97292.28
646,646,2025-10-20,Debit Card,Completed,6301.57
647,647,2022-04-02,Credit Card,Completed,80692.44
648,648,2024-07-27,UPI,Completed,37033.57
649,649,2023-04-29,UPI,Completed,128537.3
650,650,2025-05-15,Debit Card,Completed,52025.53
651,651,2024-11-18,Wallet,Completed,94774.84
652,652,2024-03-19,Debit Card,Completed,131779.04
653,653,2025-06-13,Wallet,Completed,23003.89
654,654,2025-08-02,Wallet,Completed,104843.54
655,655,2025-01-29,Debit Card,Completed,17045.67
656,656,2022-12-09,COD,Completed,91898.33
657,657,2022-10-19,Debit Card,Completed,131769.74
658,658,2022-10-02,Wallet,Completed,140482.7
659,659,2022-11-18,Debit Card,Completed,54964.06
660,660,2024-07-11,Credit Card,Completed,130194.53
661,661,2024-08-23,Wallet,Completed,116162.32
662,662,2024-01-29,UPI,Completed,56090.53
663,663,2024-10-16,Debit Card,Completed,16762.66
664,664,2023-09-02,Wallet,Completed,62914.97
665,665,2023-04-15,COD,Completed,63208.06
666,666,2026-04-07,Wallet,Completed,52027.92
667,667,2025-08-22,UPI,Completed,5624.31
668,668,2024-07-01,COD,Completed,82305.28
669,669,2025-05-02,COD,Completed,62749.37
670,670,2022-11-19,Wallet,Completed,8833.79
671,671,2023-12-24,Credit Card,Completed,88348.22
672,672,2023-05-28,COD,Completed,30641.49
673,673,2023-01-13,Credit Card,Completed,48430.41
674,674,2023-12-20,Debit Card,Completed,26643.17
675,675,2023-04-23,UPI,Completed,27783.16
676,676,2025-10-02,Wallet,Completed,93592.06
677,677,2022-05-12,Debit Card,Completed,23062.59
678,678,2023-04-15,Debit Card,Completed,148567.3
679,679,2024-04-15,Credit Card,Completed,23174.7
680,680,2023-04-25,UPI,Completed,76826.72
681,681,2022-10-05,COD,Completed,86847.69
682,682,2022-12-09,COD,Completed,124730.05
683,683,2023-04-23,COD,Completed,20290.1
684,684,2024-12-04,Debit Card,Completed,81427.56
685,685,2025-02-17,Debit Card,Completed,92953.2
686,686,2023-02-16,Wallet,Completed,23837.01
687,687,2023-02-15,Wallet,Completed,8224.35
688,688,2026-03-13,Debit Card,Completed,4410.46
689,689,2022-07-30,COD,Completed,66307.91
690,690,2025-06-08,Credit Card,Completed,131344.69
691,691,2025-01-08,Debit Card,Completed,42603.62
692,692,2025-03-16,COD,Completed,126658.88
693,693,2025-11-30,Credit Card,Completed,84812.45
694,694,2025-05-30,COD,Completed,78013.1
695,695,2022-12-03,UPI,Completed,36633.27
696,696,2025-04-22,Debit Card,Completed,126772.19
697,697,2024-08-16,UPI,Completed,134499.61
698,698,2023-01-29,Wallet,Completed,149945.0
699,699,2025-04-09,Wallet,Completed,4287.34
700,700,2022-09-21,COD,Completed,127329.37
701,701,2022-09-07,Wallet,Completed,32074.88
702,702,2025-06-02,UPI,Completed,20776.9
703,703,2023-02-22,Debit Card,Completed,129550.09
704,704,2026-04-30,Credit Card,Completed,52616.65
705,705,2024-11-30,Debit Card,Completed,42808.56
706,706,2024-01-11,UPI,Completed,14968.44
707,707,2026-03-27,Credit Card,Completed,713.76
708,708,2025-08-30,Credit Card,Completed,119324.16
709,709,2024-03-27,COD,Completed,53519.08
710,710,2022-12-01,COD,Completed,90178.85
711,711,2025-02-08,Debit Card,Completed,14170.35
712,712,2025-12-09,COD,Completed,28801.63
713,713,2026-02-11,Debit Card,Completed,5630.81
714,714,2026-03-15,COD,Completed,74902.62
715,715,2022-01-17,UPI,Completed,126528.47
716,716,2024-03-03,Debit Card,Completed,140616.85
717,717,2023-01-20,Wallet,Completed,14640.6
718,718,2024-07-17,Wallet,Completed,109501.21
719,719,2024-05-07,Credit Card,Completed,42994.65
720,720,2025-04-03,UPI,Completed,141255.41
721,721,2022-03-31,COD,Completed,94637.21
722,722,2026-05-03,COD,Completed,14937.53
723,723,2023-02-15,Wallet,Completed,58179.93
724,724,2024-05-03,COD,Completed,68864.57
725,725,2024-11-23,Credit Card,Completed,136226.75
726,726,2024-03-15,UPI,Completed,117699.68
727,727,2025-12-22,Debit Card,Completed,9560.74
728,728,2022-08-31,UPI,Completed,5094.36
729,729,2025-04-24,COD,Completed,82795.42
730,730,2025-10-15,Debit Card,Completed,4986.69
731,731,2025-10-08,Credit Card,Completed,113391.52
732,732,2023-10-01,Debit Card,Completed,138712.83
733,733,2025-02-05,Wallet,Completed,143543.55
734,734,2023-05-24,COD,Completed,81206.72
735,735,2024-08-14,Credit Card,Completed,69209.84
736,736,2022-09-27,Credit Card,Completed,12782.24
737,737,2022-03-27,COD,Completed,86085.75
738,738,2025-04-01,Debit Card,Completed,127242.79
739,739,2026-04-12,Credit Card,Completed,61198.28
740,740,2022-04-22,Credit Card,Completed,57992.14
741,741,2022-03-25,Credit Card,Completed,141641.68
742,742,2023-03-14,Wallet,Completed,144168.67
743,743,2023-04-13,Debit Card,Completed,93500.1
744,744,2025-11-24,UPI,Completed,96312.79
745,745,2023-06-03,UPI,Completed,98750.22
746,746,2023-12-06,Credit Card,Completed,110616.7
747,747,2022-07-27,Credit Card,Completed,106129.67
748,748,2025-11-16,COD,Completed,121176.74
749,749,2023-12-07,UPI,Completed,103469.55
750,750,2023-12-08,Wallet,Completed,117141.14
751,751,2023-11-24,Wallet,Completed,124623.17
752,752,2022-01-31,Credit Card,Completed,134756.79
753,753,2023-12-26,Debit Card,Completed,140784.19
754,754,2026-01-20,COD,Completed,84590.06
755,755,2022-06-22,Credit Card,Completed,20003.66
756,756,2024-02-17,Wallet,Completed,935.97
757,757,2023-01-09,UPI,Completed,95509.33
758,758,2022-08-01,Wallet,Completed,137572.68
759,759,2023-08-12,Debit Card,Completed,46004.44
760,760,2024-03-14,Credit Card,Completed,24288.62
761,761,2022-02-25,Wallet,Completed,44300.18
762,762,2024-10-24,Debit Card,Completed,143024.05
763,763,2025-04-07,COD,Completed,144924.65
764,764,2024-03-25,Debit Card,Completed,110765.34
765,765,2022-05-21,COD,Completed,17898.79
766,766,2024-09-06,UPI,Completed,116702.38
767,767,2026-02-26,UPI,Completed,2610.47
768,768,2025-12-08,UPI,Completed,67157.91
769,769,2023-12-31,UPI,Completed,100769.71
770,770,2024-11-05,COD,Completed,42200.24
771,771,2022-04-16,Credit Card,Completed,53418.05
772,772,2023-05-29,UPI,Completed,135949.35
773,773,2025-01-08,Debit Card,Completed,78357.68
774,774,2023-10-02,Wallet,Completed,134455.19
775,775,2022-04-21,Wallet,Completed,45246.41
776,776,2024-12-23,Wallet,Completed,145605.59
777,777,2024-03-20,UPI,Completed,102158.52
778,778,2024-06-12,UPI,Completed,128624.49
779,779,2023-11-25,Debit Card,Completed,35387.26
780,780,2026-01-27,Wallet,Completed,16299.06
781,781,2025-03-02,Wallet,Completed,113934.84
782,782,2024-09-10,Credit Card,Completed,116876.29
783,783,2024-02-20,UPI,Completed,23000.51
784,784,2024-04-02,Debit Card,Completed,148859.94
785,785,2022-10-13,Credit Card,Completed,141366.58
786,786,2026-04-19,Wallet,Completed,8859.16
787,787,2023-03-05,Credit Card,Completed,37493.5
788,788,2023-06-15,COD,Completed,23432.69
789,789,2023-07-11,Credit Card,Completed,96682.82
790,790,2022-01-24,Debit Card,Completed,40738.58
791,791,2024-10-24,Debit Card,Completed,35546.0
792,792,2025-04-18,COD,Completed,54822.59
793,793,2025-06-26,Debit Card,Completed,27128.09
794,794,2023-01-29,Wallet,Completed,102695.22
795,795,2025-04-05,COD,Completed,81708.43
796,796,2023-10-28,Wallet,Completed,20122.27
797,797,2026-04-13,Wallet,Completed,117769.2
798,798,2025-04-19,Debit Card,Completed,109835.88
799,799,2026-04-07,UPI,Completed,125412.21
800,800,2023-04-02,Credit Card,Completed,66755.17
801,801,2022-05-18,UPI,Completed,40790.22
802,802,2023-07-15,COD,Completed,77562.19
803,803,2025-09-16,COD,Completed,70154.43
804,804,2024-05-01,Debit Card,Completed,104001.45
805,805,2025-05-23,UPI,Completed,100171.84
806,806,2025-08-07,Credit Card,Completed,130908.71
807,807,2025-05-24,Debit Card,Completed,86631.63
808,808,2022-08-05,Credit Card,Completed,107837.77
809,809,2026-04-23,Credit Card,Completed,16461.86
810,810,2023-08-19,UPI,Completed,85876.68
811,811,2026-04-16,Debit Card,Completed,92313.12
812,812,2022-04-19,Debit Card,Completed,51285.94
813,813,2023-09-16,Credit Card,Completed,36311.98
814,814,2024-01-10,Wallet,Completed,4400.89
815,815,2022-04-15,UPI,Completed,22184.21
816,816,2024-12-29,Debit Card,Completed,29439.27
817,817,2026-02-16,Credit Card,Completed,130553.78
818,818,2025-06-05,UPI,Completed,144354.38
819,819,2025-10-05,Debit Card,Completed,72282.6
820,820,2025-02-24,COD,Completed,136605.35
821,821,2026-02-10,UPI,Completed,36807.29
822,822,2024-01-02,COD,Completed,58066.89
823,823,2025-01-15,Wallet,Completed,59169.75
824,824,2022-10-15,COD,Completed,120548.16
825,825,2025-01-12,COD,Completed,114857.03
826,826,2025-08-04,Wallet,Completed,131099.72
827,827,2026-04-04,COD,Completed,55910.82
828,828,2022-09-27,Debit Card,Completed,45608.72
829,829,2023-12-28,Wallet,Completed,33777.74
830,830,2022-07-25,Wallet,Completed,101197.36
831,831,2023-07-24,UPI,Completed,28922.56
832,832,2022-07-27,Credit Card,Completed,15957.72
833,833,2024-01-30,UPI,Completed,55316.69
834,834,2025-04-30,Wallet,Completed,74016.27
835,835,2024-08-11,UPI,Completed,99817.37
836,836,2023-12-13,UPI,Completed,54607.62
837,837,2023-04-16,UPI,Completed,125188.46
838,838,2024-04-02,UPI,Completed,19579.79
839,839,2026-05-01,COD,Completed,1152.13
840,840,2025-08-06,COD,Completed,76340.59
841,841,2023-01-11,Credit Card,Completed,122255.05
842,842,2024-04-23,Wallet,Completed,2807.89
843,843,2025-05-21,Wallet,Completed,55556.47
844,844,2026-01-02,COD,Completed,52596.39
845,845,2025-12-16,Credit Card,Completed,143710.01
846,846,2024-08-30,Wallet,Completed,1940.56
847,847,2022-04-29,Wallet,Completed,32260.6
848,848,2025-08-12,Credit Card,Completed,93922.93
849,849,2025-10-17,Debit Card,Completed,104333.51
850,850,2026-01-30,UPI,Completed,7272.73
851,851,2025-03-12,Credit Card,Completed,49139.07
852,852,2024-03-18,Wallet,Completed,111485.57
853,853,2022-01-19,Wallet,Completed,124148.19
854,854,2023-05-01,UPI,Completed,86029.38
855,855,2025-03-24,UPI,Completed,8362.65
856,856,2024-03-24,UPI,Completed,92182.22
857,857,2023-08-04,Credit Card,Completed,127363.88
858,858,2022-04-09,Wallet,Completed,73100.37
859,859,2025-05-15,Debit Card,Completed,135526.47
860,860,2022-11-02,Credit Card,Completed,110377.88
861,861,2022-12-17,UPI,Completed,46924.39
862,862,2023-06-23,Debit Card,Completed,115334.48
863,863,2024-06-11,UPI,Completed,132357.15
864,864,2024-08-05,UPI,Completed,123401.05
865,865,2025-12-21,Debit Card,Completed,43082.81
866,866,2024-05-10,COD,Completed,115646.1
867,867,2022-09-02,Credit Card,Completed,51937.57
868,868,2025-09-14,Debit Card,Completed,101679.71
869,869,2025-10-20,Credit Card,Completed,60831.05
870,870,2022-11-06,COD,Completed,85716.38
871,871,2023-03-13,Debit Card,Completed,66123.56
872,872,2024-11-17,UPI,Completed,143751.87
873,873,2024-11-21,Debit Card,Completed,12738.48
874,874,2024-07-18,Debit Card,Completed,120249.11
875,875,2024-03-08,UPI,Completed,79339.26
876,876,2025-12-30,UPI,Completed,116229.35
877,877,2025-11-13,COD,Completed,139966.71
878,878,2025-01-08,Wallet,Completed,133339.19
879,879,2026-01-30,Wallet,Completed,618.94
880,880,2024-09-29,Credit Card,Completed,9025.49
881,881,2025-10-03,Credit Card,Completed,37524.32
882,882,2024-08-20,COD,Completed,73136.77
883,883,2024-02-12,UPI,Completed,96025.68
884,884,2022-07-02,COD,Completed,38089.42
885,885,2022-01-06,Debit Card,Completed,57392.69
886,886,2022-11-16,UPI,Completed,76830.28
887,887,2026-03-14,COD,Completed,123273.98
888,888,2022-10-11,Credit Card,Completed,133723.82
889,889,2024-07-03,Debit Card,Completed,143803.66
890,890,2022-02-05,Debit Card,Completed,57148.29
891,891,2022-08-21,UPI,Completed,63069.04
892,892,2025-03-30,Debit Card,Completed,64028.32
893,893,2024-01-26,Credit Card,Completed,139447.71
894,894,2026-03-13,UPI,Completed,15837.88
895,895,2023-05-29,Wallet,Completed,143801.79
896,896,2022-01-26,UPI,Completed,93201.92
897,897,2024-04-12,COD,Completed,116006.35
898,898,2025-07-06,COD,Completed,16341.96
899,899,2023-05-11,Debit Card,Completed,116.1
900,900,2024-10-03,Debit Card,Completed,77715.84
901,901,2025-03-25,Wallet,Completed,143183.77
902,902,2025-11-12,COD,Completed,109814.45
903,903,2022-03-27,Debit Card,Completed,39978.49
904,904,2023-05-04,Debit Card,Completed,111819.41
905,905,2026-02-14,Debit Card,Completed,111279.08
906,906,2024-06-23,COD,Completed,81079.02
907,907,2022-02-24,Wallet,Completed,118970.44
908,908,2024-05-21,Wallet,Completed,111028.83
909,909,2022-04-15,COD,Completed,40114.2
910,910,2024-09-12,Wallet,Completed,63269.54
911,911,2025-10-09,UPI,Completed,105831.4
912,912,2024-08-13,Wallet,Completed,88523.02
913,913,2025-06-23,Credit Card,Completed,84897.38
914,914,2022-03-23,Wallet,Completed,47579.32
915,915,2022-11-23,COD,Completed,16075.63
916,916,2026-03-10,COD,Completed,69236.65
917,917,2024-10-06,Wallet,Completed,46902.21
918,918,2022-05-02,Wallet,Completed,146789.01
919,919,2026-02-21,Debit Card,Completed,51945.94
920,920,2024-03-09,UPI,Completed,77197.17
921,921,2023-11-10,COD,Completed,5257.62
922,922,2023-08-27,Credit Card,Completed,125556.14
923,923,2024-08-04,Wallet,Completed,114290.08
924,924,2023-09-27,COD,Completed,112564.55
925,925,2023-09-25,Wallet,Completed,68940.58
926,926,2022-01-14,COD,Completed,122718.33
927,927,2024-08-22,COD,Completed,147803.92
928,928,2024-12-13,UPI,Completed,49250.8
929,929,2022-12-11,COD,Completed,139040.88
930,930,2022-10-30,Credit Card,Completed,84430.42
931,931,2025-04-02,Credit Card,Completed,13333.65
932,932,2022-07-11,Debit Card,Completed,117639.78
933,933,2023-08-07,COD,Completed,103817.37
934,934,2024-10-02,UPI,Completed,114353.28
935,935,2023-02-23,Wallet,Completed,130102.82
936,936,2024-05-17,UPI,Completed,37521.83
937,937,2022-12-19,Credit Card,Completed,23917.75
938,938,2022-08-09,Credit Card,Completed,40287.25
939,939,2025-02-23,Credit Card,Completed,39533.65
940,940,2025-07-18,Debit Card,Completed,144092.31
941,941,2026-05-17,Wallet,Completed,26588.05
942,942,2024-04-04,Credit Card,Completed,66463.53
943,943,2025-12-09,COD,Completed,54238.83
944,944,2026-03-10,UPI,Completed,42254.15
945,945,2026-05-15,COD,Completed,8362.82
946,946,2025-04-01,UPI,Completed,121463.85
947,947,2024-07-29,Wallet,Completed,51646.18
948,948,2025-06-15,Credit Card,Completed,58710.24
949,949,2024-01-14,Wallet,Completed,76256.93
950,950,2025-02-26,Credit Card,Completed,11192.36
951,951,2022-10-14,Debit Card,Completed,78630.44
952,952,2022-08-09,UPI,Completed,148646.43
953,953,2023-03-04,Wallet,Completed,7259.62
954,954,2026-02-18,COD,Completed,92534.65
955,955,2022-01-20,Credit Card,Completed,73464.2
956,956,2023-11-02,Wallet,Completed,138085.12
957,957,2026-05-09,COD,Completed,139015.94
958,958,2025-05-04,Wallet,Completed,140296.58
959,959,2022-08-14,Credit Card,Completed,49348.9
960,960,2024-10-11,Wallet,Completed,110858.05
961,961,2022-02-04,UPI,Completed,56993.13
962,962,2023-11-19,Credit Card,Completed,127546.21
963,963,2024-06-18,Wallet,Completed,140302.38
964,964,2024-04-18,UPI,Completed,21055.52
965,965,2024-07-14,Debit Card,Completed,69808.16
966,966,2024-02-21,UPI,Completed,1661.84
967,967,2024-01-29,Debit Card,Completed,77344.17
968,968,2022-06-29,Credit Card,Completed,51709.15
969,969,2024-03-13,UPI,Completed,8895.23
970,970,2025-01-27,COD,Completed,97026.53
971,971,2022-12-26,COD,Completed,130988.09
972,972,2022-01-23,Wallet,Completed,101503.64
973,973,2022-11-30,UPI,Completed,7165.94
974,974,2025-03-16,Debit Card,Completed,25840.69
975,975,2025-07-16,COD,Completed,66674.67
976,976,2026-01-12,Debit Card,Completed,44971.92
977,977,2023-06-21,COD,Completed,10796.3
978,978,2024-05-05,Wallet,Completed,104622.26
979,979,2023-08-22,Wallet,Completed,63857.87
980,980,2024-05-24,UPI,Completed,20481.31
981,981,2026-03-16,Wallet,Completed,48161.74
982,982,2023-10-25,COD,Completed,80051.82
983,983,2023-12-16,COD,Completed,56790.4
984,984,2025-12-21,COD,Completed,141408.76
985,985,2025-06-17,COD,Completed,17697.39
986,986,2025-08-13,Wallet,Completed,56676.84
987,987,2022-04-07,Debit Card,Completed,113863.05
988,988,2026-02-22,Wallet,Completed,68281.99
989,989,2026-01-28,Debit Card,Completed,50910.51
